Inventory_ID,Base_ID,Equipment_ID,Quantity,Available,Reorder_Level,Inventory_Status,Inventory_Utilization
INV035173,B004,EQ04213,21,0,5,Low Stock,0.0
INV035174,B009,EQ00392,23,22,19,Healthy,0.9565217391304348
INV035175,B002,EQ04945,51,31,5,Healthy,0.6078431372549019
INV035176,B009,EQ01780,96,73,13,Healthy,0.7604166666666666
INV035177,B030,EQ03868,79,40,24,Healthy,0.5063291139240507
INV035178,B003,EQ03216,84,38,15,Medium Stock,0.4523809523809524
INV035179,B021,EQ01815,36,31,22,Healthy,0.8611111111111112
INV035180,B017,EQ00628,20,19,9,Healthy,0.95
INV035181,B026,EQ02263,99,95,21,Healthy,0.9595959595959596
INV035182,B028,EQ01227,17,13,17,Low Stock,0.7647058823529411
INV035183,B030,EQ02833,34,12,17,Low Stock,0.35294117647058826
INV035184,B006,EQ04493,19,15,27,Low Stock,0.7894736842105263
INV035185,B019,EQ04333,74,69,8,Healthy,0.9324324324324325
INV035186,B004,EQ03283,39,19,15,Medium Stock,0.48717948717948717
INV035187,B005,EQ04620,66,25,23,Medium Stock,0.3787878787878788
INV035188,B018,EQ03752,65,46,24,Healthy,0.7076923076923077
INV035189,B025,EQ01330,54,50,27,Healthy,0.9259259259259259
INV035190,B009,EQ02423,53,49,7,Healthy,0.9245283018867925
INV035191,B009,EQ00220,79,2,6,Low Stock,0.02531645569620253
INV035192,B022,EQ03080,99,53,24,Healthy,0.5353535353535354
INV035193,B015,EQ02480,37,27,5,Healthy,0.7297297297297297
INV035194,B023,EQ01279,49,26,15,Healthy,0.5306122448979592
INV035195,B004,EQ04201,36,21,13,Healthy,0.5833333333333334
INV035196,B010,EQ00175,81,45,7,Healthy,0.5555555555555556
INV035197,B003,EQ04085,68,9,23,Low Stock,0.1323529411764706
INV035198,B012,EQ00489,14,1,11,Low Stock,0.07142857142857142
INV035199,B026,EQ01405,29,17,7,Healthy,0.5862068965517241
INV035200,B019,EQ04363,100,52,12,Healthy,0.52
INV035201,B012,EQ03840,32,20,20,Low Stock,0.625
INV035202,B022,EQ03073,94,7,30,Low Stock,0.07446808510638298
INV035203,B010,EQ04758,64,37,8,Healthy,0.578125
INV035204,B003,EQ04168,69,20,5,Medium Stock,0.2898550724637681
INV035205,B009,EQ01890,20,0,21,Low Stock,0.0
INV035206,B011,EQ02632,33,26,16,Healthy,0.7878787878787878
INV035207,B010,EQ04177,23,23,18,Healthy,1.0
INV035208,B009,EQ00528,32,0,17,Low Stock,0.0
INV035209,B007,EQ04220,56,51,8,Healthy,0.9107142857142857
INV035210,B029,EQ04961,47,36,12,Healthy,0.7659574468085106
INV035211,B009,EQ03635,34,8,18,Low Stock,0.23529411764705882
INV035212,B008,EQ03525,83,10,29,Low Stock,0.12048192771084337
INV035213,B017,EQ00004,31,26,19,Healthy,0.8387096774193549
INV035214,B025,EQ00898,85,48,6,Healthy,0.5647058823529412
INV035215,B017,EQ04871,69,44,6,Healthy,0.6376811594202898
INV035216,B014,EQ01639,55,47,8,Healthy,0.8545454545454545
INV035217,B011,EQ00208,83,62,12,Healthy,0.7469879518072289
INV035218,B015,EQ03253,24,20,30,Low Stock,0.8333333333333334
INV035219,B014,EQ00373,33,24,5,Healthy,0.7272727272727273
INV035220,B029,EQ01821,62,47,23,Healthy,0.7580645161290323
INV035221,B009,EQ00833,37,5,11,Low Stock,0.13513513513513514
INV035222,B021,EQ01677,99,59,30,Healthy,0.5959595959595959
INV035223,B004,EQ01997,66,56,20,Healthy,0.8484848484848485
INV035224,B005,EQ02284,35,29,30,Low Stock,0.8285714285714286
INV035225,B014,EQ02082,78,11,16,Low Stock,0.14102564102564102
INV035226,B010,EQ03856,42,18,19,Low Stock,0.42857142857142855
INV035227,B015,EQ02473,20,15,18,Low Stock,0.75
INV035228,B023,EQ02150,89,29,5,Medium Stock,0.3258426966292135
INV035229,B026,EQ04917,67,2,27,Low Stock,0.029850746268656716
INV035230,B012,EQ00892,35,10,18,Low Stock,0.2857142857142857
INV035231,B019,EQ04053,48,12,15,Low Stock,0.25
INV035232,B011,EQ01313,82,75,18,Healthy,0.9146341463414634
INV035233,B025,EQ00977,98,33,24,Medium Stock,0.336734693877551
INV035234,B017,EQ02430,25,23,12,Healthy,0.92
INV035235,B022,EQ00325,83,68,5,Healthy,0.8192771084337349
INV035236,B014,EQ02252,42,38,27,Healthy,0.9047619047619048
INV035237,B023,EQ02554,9,7,29,Low Stock,0.7777777777777778
INV035238,B001,EQ03248,41,31,26,Healthy,0.7560975609756098
INV035239,B021,EQ01382,51,1,27,Low Stock,0.0196078431372549
INV035240,B003,EQ03256,58,40,10,Healthy,0.6896551724137931
INV035241,B017,EQ02161,84,48,5,Healthy,0.5714285714285714
INV035242,B002,EQ01770,21,21,24,Low Stock,1.0
INV035243,B029,EQ04284,19,3,27,Low Stock,0.15789473684210525
INV035244,B030,EQ04465,72,66,22,Healthy,0.9166666666666666
INV035245,B011,EQ04898,60,2,29,Low Stock,0.03333333333333333
INV035246,B013,EQ03476,25,4,8,Low Stock,0.16
INV035247,B027,EQ00383,6,1,9,Low Stock,0.16666666666666666
INV035248,B028,EQ04833,80,66,28,Healthy,0.825
INV035249,B002,EQ00681,78,39,27,Medium Stock,0.5
INV035250,B028,EQ03277,54,12,8,Medium Stock,0.2222222222222222
INV035251,B007,EQ03181,10,8,30,Low Stock,0.8
INV035252,B008,EQ04963,40,2,22,Low Stock,0.05
INV035253,B015,EQ04072,74,45,17,Healthy,0.6081081081081081
INV035254,B023,EQ01842,19,17,7,Healthy,0.8947368421052632
INV035255,B020,EQ00744,99,57,25,Healthy,0.5757575757575758
INV035256,B016,EQ03582,31,22,21,Healthy,0.7096774193548387
INV035257,B029,EQ01568,68,29,20,Medium Stock,0.4264705882352941
INV035258,B028,EQ03108,10,7,28,Low Stock,0.7
INV035259,B018,EQ01594,43,26,9,Healthy,0.6046511627906976
INV035260,B009,EQ02615,83,42,19,Healthy,0.5060240963855421
INV035261,B006,EQ04597,27,15,30,Low Stock,0.5555555555555556
INV035262,B013,EQ03732,52,32,5,Healthy,0.6153846153846154
INV035263,B009,EQ03344,85,77,18,Healthy,0.9058823529411765
INV035264,B028,EQ04325,66,32,18,Medium Stock,0.48484848484848486
INV035265,B001,EQ01641,80,44,23,Healthy,0.55
INV035266,B001,EQ01873,94,40,24,Medium Stock,0.425531914893617
INV035267,B011,EQ01124,77,57,23,Healthy,0.7402597402597403
INV035268,B013,EQ01782,7,0,10,Low Stock,0.0
INV035269,B022,EQ00839,72,55,26,Healthy,0.7638888888888888
INV035270,B005,EQ02154,95,78,13,Healthy,0.8210526315789474
INV035271,B026,EQ00966,87,74,6,Healthy,0.8505747126436781
INV035272,B009,EQ04362,45,5,30,Low Stock,0.1111111111111111
INV035273,B019,EQ01652,67,40,13,Healthy,0.5970149253731343
INV035274,B029,EQ01900,58,25,15,Medium Stock,0.43103448275862066
INV035275,B013,EQ00958,64,47,13,Healthy,0.734375
INV035276,B022,EQ04092,17,0,21,Low Stock,0.0
INV035277,B023,EQ02807,24,13,25,Low Stock,0.5416666666666666
INV035278,B010,EQ02523,69,33,17,Medium Stock,0.4782608695652174
INV035279,B023,EQ01032,38,31,18,Healthy,0.8157894736842105
INV035280,B014,EQ03257,11,11,25,Low Stock,1.0
INV035281,B003,EQ02243,36,15,11,Medium Stock,0.4166666666666667
INV035282,B011,EQ03392,85,69,22,Healthy,0.8117647058823529
INV035283,B002,EQ01434,47,39,17,Healthy,0.8297872340425532
INV035284,B025,EQ00852,89,35,10,Medium Stock,0.39325842696629215
INV035285,B007,EQ00775,90,31,18,Medium Stock,0.34444444444444444
INV035286,B029,EQ03392,22,22,13,Healthy,1.0
INV035287,B029,EQ04007,79,9,17,Low Stock,0.11392405063291139
INV035288,B014,EQ03992,21,1,7,Low Stock,0.047619047619047616
INV035289,B003,EQ01433,49,23,12,Medium Stock,0.46938775510204084
INV035290,B025,EQ02353,50,7,24,Low Stock,0.14
INV035291,B017,EQ04440,92,77,6,Healthy,0.8369565217391305
INV035292,B006,EQ01270,78,5,29,Low Stock,0.0641025641025641
INV035293,B009,EQ01300,32,8,11,Low Stock,0.25
INV035294,B003,EQ02219,91,62,13,Healthy,0.6813186813186813
INV035295,B006,EQ04475,14,14,7,Healthy,1.0
INV035296,B006,EQ04755,30,18,30,Low Stock,0.6
INV035297,B011,EQ00666,54,12,20,Low Stock,0.2222222222222222
INV035298,B016,EQ00841,52,17,29,Low Stock,0.3269230769230769
INV035299,B021,EQ02245,88,67,21,Healthy,0.7613636363636364
INV035300,B027,EQ00992,7,4,12,Low Stock,0.5714285714285714
INV035301,B022,EQ02640,81,14,22,Low Stock,0.1728395061728395
INV035302,B015,EQ03338,78,10,5,Medium Stock,0.1282051282051282
INV035303,B025,EQ01399,56,51,7,Healthy,0.9107142857142857
INV035304,B011,EQ01162,58,10,9,Medium Stock,0.1724137931034483
INV035305,B026,EQ00263,41,29,15,Healthy,0.7073170731707317
INV035306,B013,EQ04295,45,37,13,Healthy,0.8222222222222222
INV035307,B019,EQ04672,12,1,7,Low Stock,0.08333333333333333
INV035308,B018,EQ02462,50,18,9,Medium Stock,0.36
INV035309,B030,EQ00606,29,18,10,Healthy,0.6206896551724138
INV035310,B029,EQ01754,36,18,11,Medium Stock,0.5
INV035311,B013,EQ02515,46,3,5,Low Stock,0.06521739130434782
INV035312,B016,EQ00539,12,10,6,Healthy,0.8333333333333334
INV035313,B014,EQ03369,23,22,13,Healthy,0.9565217391304348
INV035314,B010,EQ04510,29,25,14,Healthy,0.8620689655172413
INV035315,B003,EQ01248,7,7,20,Low Stock,1.0
INV035316,B026,EQ00712,94,92,13,Healthy,0.9787234042553191
INV035317,B017,EQ01568,37,35,16,Healthy,0.9459459459459459
INV035318,B029,EQ04558,63,34,30,Healthy,0.5396825396825397
INV035319,B012,EQ04579,26,22,15,Healthy,0.8461538461538461
INV035320,B005,EQ03983,38,19,8,Medium Stock,0.5
INV035321,B023,EQ04251,52,40,20,Healthy,0.7692307692307693
INV035322,B029,EQ03931,14,8,9,Low Stock,0.5714285714285714
INV035323,B008,EQ03792,49,25,15,Healthy,0.5102040816326531
INV035324,B021,EQ03955,26,12,22,Low Stock,0.46153846153846156
INV035325,B021,EQ02443,98,67,13,Healthy,0.6836734693877551
INV035326,B007,EQ04841,29,27,17,Healthy,0.9310344827586207
INV035327,B005,EQ04894,76,16,9,Medium Stock,0.21052631578947367
INV035328,B020,EQ01299,32,15,17,Low Stock,0.46875
INV035329,B005,EQ04815,59,21,9,Medium Stock,0.3559322033898305
INV035330,B021,EQ02502,68,65,14,Healthy,0.9558823529411765
INV035331,B024,EQ00468,78,42,10,Healthy,0.5384615384615384
INV035332,B004,EQ02102,26,9,8,Medium Stock,0.34615384615384615
INV035333,B001,EQ01971,45,15,25,Low Stock,0.3333333333333333
INV035334,B004,EQ03352,21,14,26,Low Stock,0.6666666666666666
INV035335,B030,EQ03181,36,15,22,Low Stock,0.4166666666666667
INV035336,B011,EQ00887,11,10,29,Low Stock,0.9090909090909091
INV035337,B003,EQ00880,42,6,17,Low Stock,0.14285714285714285
INV035338,B020,EQ00676,71,49,24,Healthy,0.6901408450704225
INV035339,B024,EQ04922,23,5,17,Low Stock,0.21739130434782608
INV035340,B016,EQ02025,80,68,25,Healthy,0.85
INV035341,B024,EQ00817,38,26,24,Healthy,0.6842105263157895
INV035342,B017,EQ04572,9,7,24,Low Stock,0.7777777777777778
INV035343,B019,EQ02337,99,35,17,Medium Stock,0.35353535353535354
INV035344,B025,EQ01958,69,62,28,Healthy,0.8985507246376812
INV035345,B021,EQ04630,74,72,5,Healthy,0.972972972972973
INV035346,B008,EQ00341,45,31,13,Healthy,0.6888888888888889
INV035347,B022,EQ04442,21,20,19,Healthy,0.9523809523809523
INV035348,B010,EQ02112,84,29,12,Medium Stock,0.34523809523809523
INV035349,B025,EQ03246,34,1,19,Low Stock,0.029411764705882353
INV035350,B023,EQ00223,18,7,15,Low Stock,0.3888888888888889
INV035351,B021,EQ03956,44,8,27,Low Stock,0.18181818181818182
INV035352,B021,EQ01338,49,44,14,Healthy,0.8979591836734694
INV035353,B002,EQ02218,86,83,11,Healthy,0.9651162790697675
INV035354,B022,EQ02804,35,3,16,Low Stock,0.08571428571428572
INV035355,B007,EQ04736,55,6,6,Low Stock,0.10909090909090909
INV035356,B022,EQ04232,39,14,25,Low Stock,0.358974358974359
INV035357,B026,EQ00686,68,63,12,Healthy,0.9264705882352942
INV035358,B006,EQ01919,92,79,16,Healthy,0.8586956521739131
INV035359,B026,EQ04702,49,28,14,Healthy,0.5714285714285714
INV035360,B001,EQ00271,63,48,18,Healthy,0.7619047619047619
INV035361,B008,EQ00376,15,4,5,Low Stock,0.26666666666666666
INV035362,B011,EQ02341,93,61,16,Healthy,0.6559139784946236
INV035363,B019,EQ03373,53,26,23,Medium Stock,0.49056603773584906
INV035364,B017,EQ00571,42,6,30,Low Stock,0.14285714285714285
INV035365,B026,EQ03449,50,7,20,Low Stock,0.14
INV035366,B029,EQ03831,59,6,10,Low Stock,0.1016949152542373
INV035367,B005,EQ04114,70,67,13,Healthy,0.9571428571428572
INV035368,B014,EQ03120,15,10,17,Low Stock,0.6666666666666666
INV035369,B019,EQ03207,44,34,20,Healthy,0.7727272727272727
INV035370,B014,EQ02807,20,8,11,Low Stock,0.4
INV035371,B004,EQ01560,78,66,12,Healthy,0.8461538461538461
INV035372,B025,EQ01894,27,21,29,Low Stock,0.7777777777777778
INV035373,B004,EQ03788,10,1,7,Low Stock,0.1
INV035374,B023,EQ03548,81,44,25,Healthy,0.5432098765432098
INV035375,B005,EQ01393,18,9,6,Medium Stock,0.5
INV035376,B007,EQ03991,63,22,11,Medium Stock,0.3492063492063492
INV035377,B022,EQ02723,69,58,28,Healthy,0.8405797101449275
INV035378,B005,EQ04973,17,8,6,Medium Stock,0.47058823529411764
INV035379,B025,EQ00037,10,0,17,Low Stock,0.0
INV035380,B015,EQ01957,40,22,27,Low Stock,0.55
INV035381,B027,EQ01673,75,33,24,Medium Stock,0.44
INV035382,B001,EQ01695,24,19,6,Healthy,0.7916666666666666
INV035383,B015,EQ00933,70,58,8,Healthy,0.8285714285714286
INV035384,B007,EQ00769,37,36,19,Healthy,0.972972972972973
INV035385,B028,EQ03136,81,1,15,Low Stock,0.012345679012345678
INV035386,B014,EQ01077,22,14,15,Low Stock,0.6363636363636364
INV035387,B022,EQ00393,62,30,20,Medium Stock,0.4838709677419355
INV035388,B022,EQ02231,21,10,29,Low Stock,0.47619047619047616
INV035389,B004,EQ02692,75,61,15,Healthy,0.8133333333333334
INV035390,B022,EQ00685,35,7,9,Low Stock,0.2
INV035391,B015,EQ03454,19,16,7,Healthy,0.8421052631578947
INV035392,B015,EQ04473,74,10,18,Low Stock,0.13513513513513514
INV035393,B006,EQ04590,36,3,11,Low Stock,0.08333333333333333
INV035394,B026,EQ01291,47,15,13,Medium Stock,0.3191489361702128
INV035395,B021,EQ04366,63,63,30,Healthy,1.0
INV035396,B022,EQ00633,11,4,18,Low Stock,0.36363636363636365
INV035397,B023,EQ04643,18,1,17,Low Stock,0.05555555555555555
INV035398,B026,EQ01427,21,11,6,Healthy,0.5238095238095238
INV035399,B005,EQ03991,84,76,26,Healthy,0.9047619047619048
INV035400,B011,EQ04180,72,41,14,Healthy,0.5694444444444444
INV035401,B015,EQ03325,85,30,10,Medium Stock,0.35294117647058826
INV035402,B021,EQ00130,8,4,7,Low Stock,0.5
INV035403,B001,EQ02576,5,1,16,Low Stock,0.2
INV035404,B007,EQ00889,65,6,24,Low Stock,0.09230769230769231
INV035405,B009,EQ02733,68,51,10,Healthy,0.75
INV035406,B011,EQ03260,90,8,6,Medium Stock,0.08888888888888889
INV035407,B023,EQ02159,49,24,17,Medium Stock,0.4897959183673469
INV035408,B017,EQ00768,56,24,15,Medium Stock,0.42857142857142855
INV035409,B018,EQ01164,90,54,20,Healthy,0.6
INV035410,B018,EQ02189,83,56,20,Healthy,0.6746987951807228
INV035411,B005,EQ04368,46,39,11,Healthy,0.8478260869565217
INV035412,B013,EQ00833,64,19,8,Medium Stock,0.296875
INV035413,B015,EQ03559,90,73,11,Healthy,0.8111111111111111
INV035414,B002,EQ00118,50,12,7,Medium Stock,0.24
INV035415,B019,EQ04426,20,18,11,Healthy,0.9
INV035416,B020,EQ04800,53,19,24,Low Stock,0.3584905660377358
INV035417,B002,EQ03903,55,18,26,Low Stock,0.32727272727272727
INV035418,B025,EQ00390,23,11,15,Low Stock,0.4782608695652174
INV035419,B005,EQ00687,59,7,27,Low Stock,0.11864406779661017
INV035420,B010,EQ03963,65,41,8,Healthy,0.6307692307692307
INV035421,B015,EQ02976,19,2,23,Low Stock,0.10526315789473684
INV035422,B006,EQ01106,19,15,15,Low Stock,0.7894736842105263
INV035423,B010,EQ03697,60,56,27,Healthy,0.9333333333333333
INV035424,B021,EQ00291,94,40,19,Medium Stock,0.425531914893617
INV035425,B020,EQ00172,37,12,27,Low Stock,0.32432432432432434
INV035426,B025,EQ00828,15,1,8,Low Stock,0.06666666666666667
INV035427,B027,EQ03277,63,8,20,Low Stock,0.12698412698412698
INV035428,B013,EQ03672,14,0,18,Low Stock,0.0
INV035429,B030,EQ01539,89,78,17,Healthy,0.8764044943820225
INV035430,B028,EQ02932,97,40,18,Medium Stock,0.41237113402061853
INV035431,B023,EQ02386,79,72,8,Healthy,0.9113924050632911
INV035432,B024,EQ01454,23,23,20,Healthy,1.0
INV035433,B009,EQ01390,12,6,5,Medium Stock,0.5
INV035434,B019,EQ03659,19,17,27,Low Stock,0.8947368421052632
INV035435,B024,EQ02024,86,15,11,Medium Stock,0.1744186046511628
INV035436,B007,EQ01861,45,15,16,Low Stock,0.3333333333333333
INV035437,B002,EQ01560,83,68,6,Healthy,0.8192771084337349
INV035438,B018,EQ01669,43,43,21,Healthy,1.0
INV035439,B006,EQ04815,77,57,28,Healthy,0.7402597402597403
INV035440,B025,EQ02823,50,31,25,Healthy,0.62
INV035441,B023,EQ04902,91,56,18,Healthy,0.6153846153846154
INV035442,B005,EQ02247,51,4,7,Low Stock,0.0784313725490196
INV035443,B001,EQ04960,26,12,11,Medium Stock,0.46153846153846156
INV035444,B023,EQ01835,82,55,13,Healthy,0.6707317073170732
INV035445,B026,EQ03704,34,0,6,Low Stock,0.0
INV035446,B025,EQ04302,23,5,14,Low Stock,0.21739130434782608
INV035447,B025,EQ03347,43,3,10,Low Stock,0.06976744186046512
INV035448,B002,EQ02048,98,14,9,Medium Stock,0.14285714285714285
INV035449,B003,EQ00606,33,15,6,Medium Stock,0.45454545454545453
INV035450,B006,EQ03631,41,39,7,Healthy,0.9512195121951219
INV035451,B012,EQ04060,9,1,25,Low Stock,0.1111111111111111
INV035452,B011,EQ02787,71,33,10,Medium Stock,0.4647887323943662
INV035453,B016,EQ01069,57,39,18,Healthy,0.6842105263157895
INV035454,B016,EQ03573,66,49,28,Healthy,0.7424242424242424
INV035455,B019,EQ02172,89,6,17,Low Stock,0.06741573033707865
INV035456,B016,EQ00213,96,38,24,Medium Stock,0.3958333333333333
INV035457,B016,EQ03153,92,54,20,Healthy,0.5869565217391305
INV035458,B014,EQ00784,95,59,23,Healthy,0.6210526315789474
INV035459,B015,EQ01117,25,5,5,Low Stock,0.2
INV035460,B006,EQ00154,14,5,24,Low Stock,0.35714285714285715
INV035461,B001,EQ03666,16,6,25,Low Stock,0.375
INV035462,B028,EQ04998,32,10,20,Low Stock,0.3125
INV035463,B001,EQ02132,52,9,9,Low Stock,0.17307692307692307
INV035464,B013,EQ01171,100,79,27,Healthy,0.79
INV035465,B017,EQ04576,24,22,23,Low Stock,0.9166666666666666
INV035466,B025,EQ02975,43,17,27,Low Stock,0.3953488372093023
INV035467,B001,EQ04577,27,13,11,Medium Stock,0.48148148148148145
INV035468,B001,EQ00800,93,90,25,Healthy,0.967741935483871
INV035469,B004,EQ02672,90,50,15,Healthy,0.5555555555555556
INV035470,B028,EQ02573,48,47,24,Healthy,0.9791666666666666
INV035471,B015,EQ03091,19,6,29,Low Stock,0.3157894736842105
INV035472,B020,EQ04940,28,17,15,Healthy,0.6071428571428571
INV035473,B030,EQ04371,94,53,8,Healthy,0.5638297872340425
INV035474,B023,EQ01860,11,0,12,Low Stock,0.0
INV035475,B004,EQ04912,22,2,17,Low Stock,0.09090909090909091
INV035476,B014,EQ03070,100,9,13,Low Stock,0.09
INV035477,B013,EQ02696,55,47,28,Healthy,0.8545454545454545
INV035478,B026,EQ02546,8,5,23,Low Stock,0.625
INV035479,B014,EQ01555,74,13,21,Low Stock,0.17567567567567569
INV035480,B008,EQ00805,25,24,23,Healthy,0.96
INV035481,B030,EQ01631,78,8,27,Low Stock,0.10256410256410256
INV035482,B019,EQ03622,52,30,29,Healthy,0.5769230769230769
INV035483,B012,EQ02495,85,24,17,Medium Stock,0.2823529411764706
INV035484,B017,EQ03674,22,22,8,Healthy,1.0
INV035485,B022,EQ04078,67,48,6,Healthy,0.7164179104477612
INV035486,B018,EQ03890,44,26,28,Low Stock,0.5909090909090909
INV035487,B012,EQ04126,54,37,24,Healthy,0.6851851851851852
INV035488,B005,EQ01231,48,4,15,Low Stock,0.08333333333333333
INV035489,B022,EQ00769,8,7,22,Low Stock,0.875
INV035490,B025,EQ04495,12,8,23,Low Stock,0.6666666666666666
INV035491,B029,EQ02998,9,8,12,Low Stock,0.8888888888888888
INV035492,B017,EQ02049,30,24,19,Healthy,0.8
INV035493,B020,EQ01780,9,5,21,Low Stock,0.5555555555555556
INV035494,B004,EQ01278,7,0,10,Low Stock,0.0
INV035495,B009,EQ00189,31,26,20,Healthy,0.8387096774193549
INV035496,B015,EQ04332,100,70,9,Healthy,0.7
INV035497,B022,EQ01245,82,27,22,Medium Stock,0.32926829268292684
INV035498,B001,EQ03044,37,23,5,Healthy,0.6216216216216216
INV035499,B014,EQ00977,99,96,6,Healthy,0.9696969696969697
INV035500,B009,EQ00799,13,7,21,Low Stock,0.5384615384615384
INV035501,B011,EQ00570,87,75,25,Healthy,0.8620689655172413
INV035502,B026,EQ00172,51,12,8,Medium Stock,0.23529411764705882
INV035503,B030,EQ03782,15,12,27,Low Stock,0.8
INV035504,B005,EQ01527,64,49,18,Healthy,0.765625
INV035505,B004,EQ04380,50,23,23,Low Stock,0.46
INV035506,B010,EQ04256,88,71,14,Healthy,0.8068181818181818
INV035507,B019,EQ02451,98,37,17,Medium Stock,0.37755102040816324
INV035508,B027,EQ03877,54,54,15,Healthy,1.0
INV035509,B018,EQ00886,70,70,8,Healthy,1.0
INV035510,B005,EQ00195,28,21,9,Healthy,0.75
INV035511,B001,EQ02749,44,9,15,Low Stock,0.20454545454545456
INV035512,B017,EQ04629,66,11,18,Low Stock,0.16666666666666666
INV035513,B021,EQ00461,43,5,10,Low Stock,0.11627906976744186
INV035514,B030,EQ01469,28,3,11,Low Stock,0.10714285714285714
INV035515,B011,EQ03815,43,20,23,Low Stock,0.46511627906976744
INV035516,B001,EQ00932,56,28,22,Medium Stock,0.5
INV035517,B003,EQ01646,91,7,7,Low Stock,0.07692307692307693
INV035518,B030,EQ02282,46,11,14,Low Stock,0.2391304347826087
INV035519,B025,EQ02523,40,8,9,Low Stock,0.2
INV035520,B030,EQ03635,73,19,30,Low Stock,0.2602739726027397
INV035521,B004,EQ01425,23,4,29,Low Stock,0.17391304347826086
INV035522,B015,EQ01989,55,32,24,Healthy,0.5818181818181818
INV035523,B020,EQ00152,46,40,17,Healthy,0.8695652173913043
INV035524,B027,EQ01133,9,2,11,Low Stock,0.2222222222222222
INV035525,B001,EQ00953,24,2,5,Low Stock,0.08333333333333333
INV035526,B029,EQ02587,29,12,22,Low Stock,0.41379310344827586
INV035527,B015,EQ04483,74,7,9,Low Stock,0.0945945945945946
INV035528,B022,EQ02159,51,15,8,Medium Stock,0.29411764705882354
INV035529,B007,EQ03957,21,0,14,Low Stock,0.0
INV035530,B011,EQ03407,8,4,15,Low Stock,0.5
INV035531,B002,EQ03476,60,51,25,Healthy,0.85
INV035532,B001,EQ00116,35,30,20,Healthy,0.8571428571428571
INV035533,B010,EQ03744,11,7,21,Low Stock,0.6363636363636364
INV035534,B023,EQ00647,20,11,28,Low Stock,0.55
INV035535,B019,EQ03826,97,76,28,Healthy,0.7835051546391752
INV035536,B008,EQ02482,72,49,7,Healthy,0.6805555555555556
INV035537,B019,EQ04369,36,27,5,Healthy,0.75
INV035538,B024,EQ00981,94,27,17,Medium Stock,0.2872340425531915
INV035539,B001,EQ04489,46,15,6,Medium Stock,0.32608695652173914
INV035540,B023,EQ04978,53,1,10,Low Stock,0.018867924528301886
INV035541,B014,EQ01887,54,12,10,Medium Stock,0.2222222222222222
INV035542,B026,EQ03670,68,21,10,Medium Stock,0.3088235294117647
INV035543,B009,EQ00928,21,20,7,Healthy,0.9523809523809523
