Maintenance_ID,Equipment_ID,Base_ID,Maintenance_Date,Maintenance_Type,Downtime_Days,Maintenance_Cost_INR,Technician_Team,Failure,Cost_Per_Day
M032517,EQ00805,B019,2026-06-19,Preventive,7,112185.46,Team Bravo,No,16026.494285714287
M032518,EQ03040,B011,2025-11-10,Preventive,18,877588.66,Team Delta,Yes,48754.92555555556
M032519,EQ02997,B014,2025-02-23,Emergency,4,109628.09,Team Charlie,No,27407.0225
M032520,EQ02903,B024,2025-02-26,Preventive,8,352345.98,Team Alpha,Yes,44043.2475
M032521,EQ03225,B021,2025-10-03,Inspection,2,36278.2,Team Alpha,No,18139.1
M032522,EQ03140,B019,2026-05-24,Inspection,7,260584.76,Team Alpha,No,37226.39428571429
M032523,EQ03123,B023,2026-12-18,Inspection,0,0.0,Team Charlie,No,0.0
M032524,EQ04338,B015,2026-02-12,Preventive,3,74161.15,Team Echo,No,24720.38333333333
M032525,EQ02409,B008,2026-04-25,Inspection,20,384583.94,Team Bravo,Yes,19229.197
M032526,EQ03802,B004,2025-05-29,Inspection,0,0.0,Team Alpha,No,0.0
M032527,EQ04028,B024,2026-11-16,Preventive,18,292469.73,Team Echo,Yes,16248.318333333333
M032528,EQ01270,B001,2026-06-22,Emergency,6,91512.04,Team Delta,No,15252.006666666666
M032529,EQ02172,B014,2025-09-23,Inspection,16,663215.81,Team Alpha,Yes,41450.988125
M032530,EQ02175,B017,2025-02-13,Emergency,9,338130.41,Team Charlie,Yes,37570.04555555555
M032531,EQ00557,B028,2025-12-07,Inspection,8,330279.34,Team Alpha,Yes,41284.9175
M032532,EQ01985,B027,2025-02-06,Preventive,2,71432.83,Team Charlie,No,35716.415
M032533,EQ02428,B024,2025-03-09,Corrective,3,128338.26,Team Charlie,No,42779.42
M032534,EQ02274,B023,2026-08-18,Inspection,6,297616.22,Team Delta,No,49602.70333333333
M032535,EQ03079,B018,2026-04-09,Preventive,11,368659.77,Team Alpha,Yes,33514.524545454544
M032536,EQ04237,B020,2025-11-13,Inspection,7,192764.2,Team Alpha,No,27537.742857142857
M032537,EQ00005,B005,2026-09-28,Inspection,8,342758.82,Team Bravo,Yes,42844.8525
M032538,EQ01406,B004,2025-05-17,Emergency,16,553928.43,Team Bravo,Yes,34620.526875
M032539,EQ00815,B008,2026-03-20,Inspection,6,105424.54,Team Echo,No,17570.756666666664
M032540,EQ02465,B009,2026-08-26,Inspection,4,122908.74,Team Delta,No,30727.185
M032541,EQ03533,B024,2026-05-08,Emergency,17,768497.44,Team Charlie,Yes,45205.73176470588
M032542,EQ02260,B025,2026-11-18,Preventive,4,197068.61,Team Charlie,No,49267.1525
M032543,EQ00445,B009,2025-11-28,Emergency,4,171711.72,Team Bravo,No,42927.93
M032544,EQ01495,B012,2025-01-27,Inspection,20,357385.63,Team Delta,Yes,17869.2815
M032545,EQ01777,B008,2026-01-17,Inspection,12,416931.47,Team Alpha,Yes,34744.28916666666
M032546,EQ04802,B029,2025-10-08,Preventive,8,380937.05,Team Echo,Yes,47617.13125
M032547,EQ02448,B011,2025-03-23,Inspection,3,114446.94,Team Bravo,No,38148.98
M032548,EQ00506,B027,2025-03-15,Emergency,3,93818.39,Team Alpha,No,31272.796666666665
M032549,EQ01438,B014,2026-08-21,Preventive,4,80135.15,Team Delta,No,20033.7875
M032550,EQ04635,B022,2026-06-07,Preventive,0,0.0,Team Charlie,No,0.0
M032551,EQ04146,B024,2026-05-21,Preventive,17,498680.71,Team Bravo,Yes,29334.159411764707
M032552,EQ02583,B019,2026-01-31,Emergency,3,97332.03,Team Delta,No,32444.01
M032553,EQ01349,B005,2026-03-04,Preventive,7,252516.88,Team Charlie,No,36073.840000000004
M032554,EQ01561,B018,2025-02-09,Inspection,6,109893.82,Team Alpha,No,18315.63666666667
M032555,EQ01140,B009,2025-12-07,Emergency,2,34383.45,Team Delta,No,17191.725
M032556,EQ02739,B029,2025-11-02,Emergency,3,132017.61,Team Echo,No,44005.869999999995
M032557,EQ04415,B009,2026-08-25,Corrective,7,345175.92,Team Charlie,No,49310.845714285715
M032558,EQ00821,B004,2025-11-02,Emergency,1,24092.12,Team Bravo,No,24092.12
M032559,EQ00189,B010,2025-11-10,Preventive,4,167111.4,Team Alpha,No,41777.85
M032560,EQ01349,B029,2025-05-23,Inspection,2,99859.68,Team Bravo,No,49929.84
M032561,EQ02873,B009,2026-05-02,Inspection,15,623780.26,Team Charlie,Yes,41585.350666666665
M032562,EQ02347,B028,2025-08-26,Preventive,3,68972.75,Team Alpha,No,22990.916666666668
M032563,EQ02613,B008,2026-04-12,Emergency,2,56327.81,Team Bravo,No,28163.905
M032564,EQ00694,B029,2026-07-09,Inspection,2,36694.34,Team Delta,No,18347.17
M032565,EQ02498,B022,2026-06-08,Inspection,4,143936.03,Team Charlie,No,35984.0075
M032566,EQ04755,B008,2025-10-30,Preventive,2,35779.17,Team Charlie,No,17889.585
M032567,EQ00788,B002,2025-02-14,Emergency,10,168893.09,Team Delta,Yes,16889.309
M032568,EQ04956,B003,2025-12-29,Preventive,0,0.0,Team Delta,No,0.0
M032569,EQ03013,B007,2025-01-27,Corrective,9,380936.78,Team Alpha,Yes,42326.30888888889
M032570,EQ00559,B019,2026-11-18,Corrective,1,39152.0,Team Delta,No,39152.0
M032571,EQ03208,B015,2026-04-01,Emergency,5,188710.32,Team Alpha,No,37742.064
M032572,EQ01255,B006,2026-07-05,Emergency,8,178707.98,Team Charlie,Yes,22338.4975
M032573,EQ01226,B014,2025-12-30,Preventive,9,394787.86,Team Alpha,Yes,43865.317777777775
M032574,EQ00264,B015,2026-09-22,Inspection,1,40248.67,Team Charlie,No,40248.67
M032575,EQ01756,B011,2025-03-26,Emergency,18,663750.89,Team Charlie,Yes,36875.04944444445
M032576,EQ02862,B018,2026-02-06,Emergency,8,391745.79,Team Delta,Yes,48968.22375
M032577,EQ03997,B012,2025-09-11,Inspection,8,251343.95,Team Delta,Yes,31417.99375
M032578,EQ04977,B012,2026-04-21,Preventive,4,136406.93,Team Bravo,No,34101.7325
M032579,EQ02586,B009,2026-05-21,Corrective,2,88323.98,Team Echo,No,44161.99
M032580,EQ04597,B008,2026-04-07,Preventive,3,94580.7,Team Bravo,No,31526.899999999998
M032581,EQ04397,B003,2025-05-16,Inspection,2,55574.29,Team Charlie,No,27787.145
M032582,EQ03313,B004,2026-03-23,Preventive,7,282024.34,Team Bravo,No,40289.19142857143
M032583,EQ03494,B029,2026-10-21,Emergency,4,127249.38,Team Delta,No,31812.345
M032584,EQ03331,B014,2026-12-02,Emergency,2,74625.33,Team Charlie,No,37312.665
M032585,EQ03104,B004,2025-09-19,Emergency,3,141746.15,Team Charlie,No,47248.71666666667
M032586,EQ03830,B008,2026-11-29,Emergency,12,229573.09,Team Bravo,Yes,19131.090833333332
M032587,EQ03200,B021,2026-01-06,Corrective,5,97899.12,Team Delta,No,19579.824
M032588,EQ00160,B021,2025-10-15,Inspection,4,77833.64,Team Bravo,No,19458.41
M032589,EQ00629,B016,2026-02-09,Emergency,6,91565.58,Team Echo,No,15260.93
M032590,EQ01466,B024,2026-05-13,Emergency,3,132078.2,Team Charlie,No,44026.06666666667
M032591,EQ04610,B005,2025-07-18,Inspection,16,316015.84,Team Bravo,Yes,19750.99
M032592,EQ01746,B020,2025-09-28,Emergency,2,31117.63,Team Delta,No,15558.815
M032593,EQ00375,B011,2026-09-03,Preventive,3,130378.65,Team Bravo,No,43459.549999999996
M032594,EQ02254,B018,2025-12-09,Emergency,2,33247.36,Team Echo,No,16623.68
M032595,EQ01785,B008,2026-08-02,Emergency,2,40652.77,Team Alpha,No,20326.385
M032596,EQ01310,B026,2025-05-31,Emergency,7,286362.18,Team Echo,No,40908.88285714285
M032597,EQ00193,B019,2025-09-14,Inspection,3,93730.19,Team Alpha,No,31243.396666666667
M032598,EQ00593,B011,2026-02-18,Emergency,9,233804.23,Team Charlie,Yes,25978.24777777778
M032599,EQ00778,B015,2026-08-06,Corrective,3,50565.27,Team Echo,No,16855.09
M032600,EQ00082,B011,2025-05-21,Corrective,9,223280.24,Team Delta,Yes,24808.915555555555
M032601,EQ04081,B021,2026-11-02,Preventive,8,229251.66,Team Alpha,Yes,28656.4575
M032602,EQ01737,B023,2026-12-15,Inspection,0,0.0,Team Echo,No,0.0
M032603,EQ01133,B009,2025-02-18,Corrective,0,0.0,Team Charlie,No,0.0
M032604,EQ01584,B013,2026-04-30,Inspection,4,173195.2,Team Delta,No,43298.8
M032605,EQ03197,B025,2025-09-29,Emergency,3,136606.39,Team Charlie,No,45535.46333333334
M032606,EQ04960,B024,2026-01-01,Emergency,7,309389.06,Team Bravo,No,44198.43714285714
M032607,EQ03552,B006,2025-03-21,Preventive,8,280340.15,Team Delta,Yes,35042.51875
M032608,EQ00479,B023,2025-01-27,Emergency,3,113120.53,Team Delta,No,37706.84333333333
M032609,EQ04865,B022,2026-12-20,Corrective,6,211927.74,Team Alpha,No,35321.29
M032610,EQ00951,B025,2026-04-27,Emergency,16,580984.42,Team Bravo,Yes,36311.52625
M032611,EQ00211,B019,2025-04-25,Emergency,1,25900.83,Team Alpha,No,25900.83
M032612,EQ02871,B006,2025-09-26,Emergency,7,225578.23,Team Bravo,No,32225.46142857143
M032613,EQ02452,B019,2026-07-14,Inspection,3,52217.55,Team Bravo,No,17405.850000000002
M032614,EQ01999,B009,2026-10-15,Corrective,2,87837.54,Team Delta,No,43918.77
M032615,EQ02821,B017,2025-04-02,Inspection,0,0.0,Team Echo,No,0.0
M032616,EQ02857,B008,2025-05-26,Corrective,9,146877.37,Team Delta,Yes,16319.707777777778
M032617,EQ02157,B007,2026-11-14,Emergency,2,50306.13,Team Charlie,No,25153.065
M032618,EQ03705,B021,2026-12-14,Emergency,10,494160.31,Team Delta,Yes,49416.031
M032619,EQ03598,B006,2026-06-20,Inspection,9,329607.91,Team Echo,Yes,36623.10111111111
M032620,EQ00791,B018,2026-04-11,Emergency,11,438551.89,Team Echo,Yes,39868.35363636364
M032621,EQ00376,B014,2025-06-03,Corrective,0,0.0,Team Bravo,No,0.0
M032622,EQ00675,B005,2026-12-02,Preventive,2,87955.26,Team Alpha,No,43977.63
M032623,EQ04452,B010,2025-08-06,Inspection,18,855426.85,Team Charlie,Yes,47523.71388888889
M032624,EQ04915,B019,2026-10-19,Emergency,7,117169.19,Team Delta,No,16738.455714285716
M032625,EQ01414,B006,2026-04-15,Corrective,4,126162.45,Team Echo,No,31540.6125
M032626,EQ00925,B028,2025-09-12,Corrective,2,34135.96,Team Alpha,No,17067.98
M032627,EQ02774,B018,2026-03-23,Inspection,4,76458.11,Team Delta,No,19114.5275
M032628,EQ01765,B014,2025-04-25,Emergency,9,362053.39,Team Delta,Yes,40228.154444444444
M032629,EQ02786,B006,2026-04-22,Corrective,0,0.0,Team Charlie,No,0.0
M032630,EQ00401,B025,2026-07-02,Corrective,6,123125.73,Team Bravo,No,20520.954999999998
M032631,EQ04060,B020,2026-11-07,Preventive,0,0.0,Team Charlie,No,0.0
M032632,EQ03758,B017,2026-10-21,Corrective,4,172094.55,Team Charlie,No,43023.6375
M032633,EQ01876,B023,2025-08-20,Inspection,2,48302.07,Team Echo,No,24151.035
M032634,EQ01434,B004,2025-10-07,Corrective,15,512112.66,Team Charlie,Yes,34140.844
M032635,EQ03154,B018,2026-01-30,Emergency,7,226244.29,Team Echo,No,32320.61285714286
M032636,EQ03830,B024,2025-12-25,Preventive,13,630973.0,Team Echo,Yes,48536.38461538462
M032637,EQ02404,B013,2026-10-02,Corrective,2,98644.78,Team Bravo,No,49322.39
M032638,EQ03624,B013,2026-10-03,Preventive,4,127225.88,Team Echo,No,31806.47
M032639,EQ02543,B013,2025-02-16,Preventive,2,85782.1,Team Echo,No,42891.05
M032640,EQ02945,B028,2025-05-28,Emergency,5,213496.1,Team Delta,No,42699.22
M032641,EQ04606,B027,2025-10-09,Emergency,16,612355.1,Team Bravo,Yes,38272.19375
M032642,EQ04439,B004,2026-04-09,Corrective,0,0.0,Team Bravo,No,0.0
M032643,EQ01370,B025,2025-09-06,Preventive,8,252358.88,Team Delta,Yes,31544.86
M032644,EQ02524,B028,2025-11-04,Inspection,5,124463.58,Team Delta,No,24892.716
M032645,EQ03665,B010,2026-10-27,Corrective,6,173596.06,Team Delta,No,28932.676666666666
M032646,EQ03673,B011,2026-11-08,Inspection,4,102477.12,Team Delta,No,25619.28
M032647,EQ02834,B008,2025-11-20,Preventive,5,207865.19,Team Echo,No,41573.038
M032648,EQ01075,B025,2025-08-26,Inspection,19,552616.27,Team Alpha,Yes,29085.066842105265
M032649,EQ00795,B001,2026-12-25,Corrective,4,187935.4,Team Alpha,No,46983.85
M032650,EQ02168,B012,2026-05-08,Emergency,13,574812.31,Team Echo,Yes,44216.33153846154
M032651,EQ00180,B028,2026-04-11,Emergency,3,80692.35,Team Delta,No,26897.45
M032652,EQ02296,B018,2026-11-01,Inspection,4,88834.21,Team Delta,No,22208.5525
M032653,EQ00227,B016,2025-04-08,Corrective,14,237805.03,Team Bravo,Yes,16986.073571428573
M032654,EQ02687,B017,2026-06-04,Preventive,2,58126.49,Team Echo,No,29063.245
M032655,EQ00383,B020,2026-08-11,Emergency,5,186254.0,Team Delta,No,37250.8
M032656,EQ01075,B018,2025-10-11,Preventive,14,584185.45,Team Charlie,Yes,41727.53214285714
M032657,EQ00233,B029,2025-05-28,Preventive,0,0.0,Team Alpha,No,0.0
M032658,EQ00224,B027,2025-11-14,Preventive,5,197854.38,Team Echo,No,39570.876000000004
M032659,EQ00868,B022,2026-11-24,Corrective,3,52906.99,Team Charlie,No,17635.663333333334
M032660,EQ03867,B012,2025-11-18,Preventive,3,78618.62,Team Delta,No,26206.206666666665
M032661,EQ03368,B005,2026-08-14,Inspection,10,152564.7,Team Echo,Yes,15256.470000000001
M032662,EQ01464,B012,2025-08-19,Preventive,0,0.0,Team Delta,No,0.0
M032663,EQ02540,B004,2025-06-03,Inspection,2,96574.09,Team Delta,No,48287.045
M032664,EQ04187,B016,2025-04-08,Emergency,6,179997.26,Team Delta,No,29999.543333333335
M032665,EQ00623,B021,2025-12-16,Preventive,4,183956.6,Team Alpha,No,45989.15
M032666,EQ01101,B004,2026-03-02,Emergency,18,884145.35,Team Echo,Yes,49119.18611111111
M032667,EQ02540,B008,2025-11-05,Inspection,2,46063.73,Team Charlie,No,23031.865
M032668,EQ03843,B011,2025-04-10,Corrective,9,206918.42,Team Alpha,Yes,22990.935555555556
M032669,EQ04833,B014,2025-03-24,Inspection,0,0.0,Team Echo,No,0.0
M032670,EQ00560,B003,2025-08-02,Corrective,2,52978.82,Team Charlie,No,26489.41
M032671,EQ03682,B016,2026-09-17,Preventive,9,228044.4,Team Alpha,Yes,25338.266666666666
M032672,EQ03861,B027,2025-10-10,Corrective,4,178003.89,Team Charlie,No,44500.9725
M032673,EQ03469,B001,2025-01-10,Inspection,8,200396.12,Team Echo,Yes,25049.515
M032674,EQ04013,B023,2025-01-15,Preventive,2,84383.79,Team Echo,No,42191.895
M032675,EQ02165,B001,2026-04-29,Emergency,5,119075.47,Team Echo,No,23815.094
M032676,EQ02169,B022,2025-06-06,Corrective,12,290328.29,Team Charlie,Yes,24194.024166666666
M032677,EQ01928,B028,2026-03-13,Corrective,9,193288.58,Team Delta,Yes,21476.508888888886
M032678,EQ01615,B021,2026-10-11,Inspection,6,273569.81,Team Charlie,No,45594.96833333333
M032679,EQ01133,B030,2026-08-16,Corrective,4,163593.87,Team Charlie,No,40898.4675
M032680,EQ00836,B005,2026-03-23,Corrective,12,265844.7,Team Alpha,Yes,22153.725000000002
M032681,EQ04597,B027,2025-02-06,Corrective,2,51579.18,Team Alpha,No,25789.59
M032682,EQ02447,B017,2025-09-26,Preventive,14,669291.44,Team Bravo,Yes,47806.53142857143
M032683,EQ04837,B005,2026-08-20,Emergency,7,227174.44,Team Alpha,No,32453.49142857143
M032684,EQ04000,B006,2025-12-14,Emergency,5,118401.0,Team Delta,No,23680.2
M032685,EQ04075,B028,2026-04-27,Preventive,6,253503.16,Team Delta,No,42250.526666666665
M032686,EQ00976,B017,2025-03-21,Preventive,5,167667.35,Team Alpha,No,33533.47
M032687,EQ02415,B020,2026-08-22,Corrective,3,65377.11,Team Bravo,No,21792.37
M032688,EQ02965,B014,2025-12-23,Inspection,1,27579.59,Team Charlie,No,27579.59
M032689,EQ04958,B009,2026-04-30,Emergency,2,75566.85,Team Delta,No,37783.425
M032690,EQ01423,B018,2025-12-01,Inspection,11,444935.67,Team Delta,Yes,40448.69727272727
M032691,EQ01713,B027,2026-08-09,Inspection,20,997488.74,Team Charlie,Yes,49874.437
M032692,EQ03416,B004,2025-03-07,Preventive,9,249044.64,Team Bravo,Yes,27671.626666666667
M032693,EQ00109,B004,2026-05-10,Inspection,1,18916.65,Team Bravo,No,18916.65
M032694,EQ01308,B026,2026-10-16,Inspection,7,279788.86,Team Echo,No,39969.83714285714
M032695,EQ02523,B004,2026-11-17,Inspection,8,228186.44,Team Echo,Yes,28523.305
M032696,EQ01864,B023,2026-08-01,Emergency,4,124222.46,Team Delta,No,31055.615
M032697,EQ04134,B017,2026-05-28,Preventive,2,81418.74,Team Charlie,No,40709.37
M032698,EQ04916,B021,2026-11-19,Emergency,20,882773.64,Team Delta,Yes,44138.682
M032699,EQ03244,B009,2026-03-20,Emergency,0,0.0,Team Delta,No,0.0
M032700,EQ02448,B012,2026-06-06,Preventive,4,124383.03,Team Delta,No,31095.7575
M032701,EQ04939,B012,2025-12-23,Inspection,3,100100.51,Team Alpha,No,33366.83666666666
M032702,EQ01111,B014,2025-03-29,Corrective,3,61013.5,Team Alpha,No,20337.833333333332
M032703,EQ01287,B002,2026-11-02,Inspection,2,44712.39,Team Charlie,No,22356.195
M032704,EQ01002,B023,2026-08-13,Emergency,15,365102.34,Team Delta,Yes,24340.156000000003
M032705,EQ03156,B020,2026-05-03,Emergency,2,30848.52,Team Charlie,No,15424.26
M032706,EQ04145,B013,2026-05-25,Emergency,3,83201.16,Team Echo,No,27733.72
M032707,EQ03098,B021,2025-08-03,Preventive,4,166170.46,Team Delta,No,41542.615
M032708,EQ02819,B011,2026-10-15,Inspection,8,392766.91,Team Delta,Yes,49095.86375
M032709,EQ04616,B014,2025-08-20,Inspection,2,65176.85,Team Alpha,No,32588.425
M032710,EQ01946,B027,2026-02-03,Corrective,20,428048.32,Team Delta,Yes,21402.416
M032711,EQ04927,B023,2025-06-05,Preventive,12,269408.69,Team Charlie,Yes,22450.724166666667
M032712,EQ00886,B009,2026-07-18,Emergency,9,336504.21,Team Echo,Yes,37389.35666666667
M032713,EQ02833,B030,2026-05-20,Corrective,3,87591.19,Team Bravo,No,29197.063333333335
M032714,EQ03983,B029,2025-04-08,Preventive,12,358861.25,Team Alpha,Yes,29905.104166666668
M032715,EQ04577,B015,2025-04-13,Emergency,6,278361.29,Team Echo,No,46393.54833333333
M032716,EQ01759,B007,2025-11-26,Preventive,1,21701.36,Team Charlie,No,21701.36
M032717,EQ03330,B017,2025-12-13,Inspection,12,444584.51,Team Alpha,Yes,37048.70916666667
M032718,EQ02042,B016,2026-11-25,Preventive,17,655837.41,Team Alpha,Yes,38578.67117647059
M032719,EQ00667,B025,2026-06-08,Preventive,11,464712.28,Team Charlie,Yes,42246.570909090915
M032720,EQ03709,B021,2026-11-09,Emergency,10,429285.79,Team Delta,Yes,42928.579
M032721,EQ03012,B029,2026-12-13,Corrective,4,77050.37,Team Bravo,No,19262.5925
M032722,EQ02567,B026,2026-02-19,Corrective,6,292859.31,Team Delta,No,48809.885
M032723,EQ04159,B022,2026-07-13,Inspection,10,419506.99,Team Bravo,Yes,41950.699
M032724,EQ03183,B004,2026-07-01,Preventive,5,165900.59,Team Charlie,No,33180.118
M032725,EQ04485,B014,2026-01-03,Corrective,2,44987.7,Team Delta,No,22493.85
M032726,EQ02890,B022,2025-04-14,Preventive,0,0.0,Team Bravo,No,0.0
M032727,EQ03987,B001,2026-06-02,Emergency,15,729083.54,Team Charlie,Yes,48605.56933333333
M032728,EQ00625,B016,2026-02-06,Inspection,8,375063.22,Team Delta,Yes,46882.9025
M032729,EQ00517,B017,2026-06-04,Emergency,17,500144.11,Team Echo,Yes,29420.241764705883
M032730,EQ04576,B010,2025-05-27,Corrective,3,143968.08,Team Echo,No,47989.35999999999
M032731,EQ00270,B001,2026-09-30,Inspection,11,434379.37,Team Charlie,Yes,39489.03363636364
M032732,EQ00411,B029,2025-07-30,Emergency,4,164015.13,Team Charlie,No,41003.7825
M032733,EQ01049,B023,2026-04-18,Emergency,10,368885.3,Team Charlie,Yes,36888.53
M032734,EQ04312,B006,2026-06-07,Inspection,5,120740.85,Team Charlie,No,24148.170000000002
M032735,EQ03350,B027,2026-02-16,Corrective,0,0.0,Team Alpha,No,0.0
M032736,EQ00611,B003,2025-06-26,Corrective,1,19149.01,Team Alpha,No,19149.01
M032737,EQ01773,B024,2026-09-12,Inspection,7,349146.01,Team Echo,No,49878.00142857143
M032738,EQ03263,B030,2025-03-27,Corrective,8,351991.88,Team Bravo,Yes,43998.985
M032739,EQ03282,B026,2026-12-11,Corrective,8,309967.37,Team Bravo,Yes,38745.92125
M032740,EQ01181,B027,2026-11-17,Preventive,13,476749.44,Team Bravo,Yes,36673.03384615385
M032741,EQ00537,B018,2025-04-30,Corrective,4,191336.58,Team Delta,No,47834.145
M032742,EQ01415,B014,2026-01-30,Preventive,5,213368.64,Team Echo,No,42673.728
M032743,EQ00995,B023,2025-08-23,Preventive,2,87427.62,Team Bravo,No,43713.81
M032744,EQ03473,B020,2026-12-24,Emergency,7,188315.62,Team Bravo,No,26902.231428571427
M032745,EQ01724,B020,2025-07-06,Preventive,13,467794.6,Team Bravo,Yes,35984.2
M032746,EQ03868,B019,2025-03-25,Emergency,16,568379.43,Team Charlie,Yes,35523.714375
M032747,EQ04990,B009,2026-05-14,Corrective,0,0.0,Team Echo,No,0.0
M032748,EQ04035,B024,2025-12-19,Preventive,4,103426.11,Team Delta,No,25856.5275
M032749,EQ01278,B028,2025-09-06,Corrective,7,180001.63,Team Bravo,No,25714.518571428573
M032750,EQ00760,B023,2025-01-31,Inspection,4,199992.67,Team Bravo,No,49998.1675
M032751,EQ03951,B010,2025-11-18,Emergency,2,57915.79,Team Alpha,No,28957.895
M032752,EQ01421,B020,2026-01-25,Emergency,5,189926.17,Team Charlie,No,37985.234000000004
M032753,EQ03245,B008,2025-03-24,Emergency,9,224483.9,Team Alpha,Yes,24942.655555555553
M032754,EQ03695,B015,2025-07-26,Corrective,2,33090.31,Team Alpha,No,16545.155
M032755,EQ04985,B028,2026-11-19,Corrective,3,100724.16,Team Bravo,No,33574.72
M032756,EQ00736,B004,2025-08-22,Inspection,19,616157.53,Team Bravo,Yes,32429.34368421053
M032757,EQ01301,B006,2026-01-29,Preventive,6,103540.08,Team Charlie,No,17256.68
M032758,EQ02653,B028,2025-12-05,Inspection,2,45140.28,Team Delta,No,22570.14
M032759,EQ01022,B030,2026-01-20,Preventive,8,394594.87,Team Bravo,Yes,49324.35875
M032760,EQ02854,B020,2025-10-20,Inspection,8,355342.86,Team Bravo,Yes,44417.8575
M032761,EQ03627,B007,2025-11-12,Corrective,15,451904.82,Team Echo,Yes,30126.988
M032762,EQ04980,B011,2026-12-26,Corrective,3,50580.33,Team Bravo,No,16860.11
M032763,EQ03083,B021,2025-12-23,Preventive,9,255475.58,Team Delta,Yes,28386.175555555554
M032764,EQ04826,B011,2025-08-03,Emergency,16,653158.47,Team Bravo,Yes,40822.404375
M032765,EQ01044,B001,2025-01-22,Emergency,2,84042.23,Team Delta,No,42021.115
M032766,EQ01308,B017,2025-02-27,Corrective,19,358068.13,Team Echo,Yes,18845.69105263158
M032767,EQ03310,B015,2025-01-06,Inspection,3,116703.56,Team Bravo,No,38901.18666666667
M032768,EQ00115,B023,2025-03-17,Emergency,5,192272.53,Team Bravo,No,38454.506
M032769,EQ04479,B024,2025-08-12,Preventive,9,384990.75,Team Echo,Yes,42776.75
M032770,EQ02825,B009,2026-08-26,Emergency,2,72281.59,Team Echo,No,36140.795
M032771,EQ00014,B003,2026-04-02,Inspection,15,468382.56,Team Alpha,Yes,31225.504
M032772,EQ03920,B024,2025-02-08,Corrective,7,141114.35,Team Delta,No,20159.192857142858
M032773,EQ00714,B002,2026-11-30,Corrective,8,300167.08,Team Delta,Yes,37520.885
M032774,EQ00189,B016,2025-06-29,Inspection,2,81012.33,Team Delta,No,40506.165
M032775,EQ03539,B025,2025-12-24,Preventive,2,56037.13,Team Alpha,No,28018.565
M032776,EQ00198,B024,2025-11-05,Inspection,5,151847.89,Team Delta,No,30369.578
