Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR,Fuel_Cost_Per_Liter
F053747,2026-08-21,B014,Central,Tank,831.36,80914.92,97.32837759815241
F053748,2026-11-30,B012,South,Helicopter,529.02,50746.91,95.92625987675325
F053749,2026-07-01,B012,South,Generator,165.29,15249.15,92.25694234375946
F053750,2025-08-02,B005,East,Tank,762.43,76166.63,99.89983342733105
F053751,2026-02-28,B004,East,Truck,413.98,38504.91,93.01152229576309
F053752,2025-07-21,B008,East,Jeep,81.31,8126.18,99.94072069856107
F053753,2026-08-08,B016,West,Jeep,83.31,8169.78,98.06481814908173
F053754,2026-05-10,B020,East,Generator,149.73,14697.38,98.1592199292059
F053755,2025-07-13,B002,North,Jeep,113.89,10457.65,91.82237246465888
F053756,2025-08-07,B009,South,Jeep,48.35,4588.94,94.9108583247156
F053757,2025-05-31,B018,East,Truck,229.77,21396.91,93.12316664490577
F053758,2025-01-31,B030,East,Generator,114.1,10798.86,94.64382120946539
F053759,2025-10-22,B023,North,Truck,220.58,20362.18,92.31199564783752
F053760,2026-11-16,B008,East,Jeep,48.58,4436.58,91.32523672293125
F053761,2025-09-26,B021,South,Generator,170.62,16356.58,95.86554917360215
F053762,2026-04-05,B016,West,Generator,110.0,10868.87,98.80790909090909
F053763,2025-11-12,B015,South,Helicopter,510.41,48218.15,94.4694461315413
F053764,2026-07-23,B006,West,Generator,126.49,11391.07,90.05510317021108
F053765,2026-12-11,B016,West,Tank,765.9,70374.66,91.88491970231101
F053766,2026-10-02,B012,South,Truck,347.21,32895.04,94.74105008496299
F053767,2026-12-23,B025,West,Truck,389.25,37761.29,97.01037893384715
F053768,2026-05-22,B003,East,Tank,840.39,77927.32,92.72756696295768
F053769,2025-01-07,B016,West,Truck,443.95,42141.57,94.92413560085595
F053770,2025-12-31,B015,South,Tank,675.1,64910.28,96.14913346170937
F053771,2026-03-30,B020,East,Helicopter,550.9,53199.17,96.56774369214014
F053772,2026-06-17,B006,West,Helicopter,516.69,47824.55,92.5594650564168
F053773,2025-12-01,B009,South,Generator,172.49,15732.34,91.20725839179083
F053774,2026-02-06,B021,South,Helicopter,678.53,64377.61,94.8780599236585
F053775,2026-01-21,B021,South,Tank,674.63,66807.35,99.02813394008568
F053776,2025-05-31,B004,East,Truck,226.97,21584.93,95.1003656870952
F053777,2026-06-23,B015,South,Transport Vehicle,241.69,22402.63,92.69158839836155
F053778,2025-04-23,B007,Central,Jeep,83.47,7653.55,91.6922247514077
F053779,2025-02-21,B007,Central,Jeep,114.64,11272.17,98.32667480809491
F053780,2026-09-17,B018,East,Truck,437.11,43110.37,98.62590652238568
F053781,2026-09-18,B014,Central,Generator,94.88,9012.63,94.98977655986509
F053782,2025-07-09,B017,East,Jeep,89.59,8866.92,98.97220671949994
F053783,2026-03-01,B024,East,Generator,176.87,16603.53,93.87420139085204
F053784,2025-07-14,B009,South,Jeep,118.41,11746.93,99.20555696309434
F053785,2025-10-24,B004,East,Tank,540.39,51272.62,94.88077129480561
F053786,2025-05-17,B025,West,Tank,525.59,51329.13,97.6600201678114
F053787,2026-06-29,B003,East,Helicopter,664.29,60228.51,90.66598925168226
F053788,2025-09-30,B014,Central,Tank,583.56,56783.02,97.30451024744671
F053789,2025-02-25,B017,East,Helicopter,519.36,47007.5,90.5104359211337
F053790,2025-12-08,B008,East,Transport Vehicle,180.58,17840.75,98.7969321076531
F053791,2026-04-20,B025,West,Generator,117.9,11481.3,97.38167938931296
F053792,2025-05-29,B020,East,Helicopter,562.71,53032.71,94.24518846297381
F053793,2025-03-23,B015,South,Helicopter,611.35,55100.07,90.1285188517216
F053794,2026-09-29,B029,South,Tank,534.51,49494.26,92.59744438831828
F053795,2026-02-12,B001,Central,Truck,292.01,27317.74,93.55070031848226
F053796,2025-09-02,B016,West,Truck,408.55,38906.34,95.23030228858156
F053797,2025-04-19,B013,South,Jeep,49.11,4670.55,95.10384850335981
F053798,2026-07-06,B003,East,Generator,151.38,14844.61,98.0618972123134
F053799,2025-05-10,B009,South,Tank,871.75,86500.74,99.22654430742759
F053800,2026-09-10,B009,South,Jeep,101.03,9600.82,95.02939720874987
F053801,2026-09-04,B023,North,Jeep,45.07,4382.62,97.24029287774573
F053802,2025-09-20,B021,South,Helicopter,547.24,53144.76,97.11417294057452
F053803,2026-02-12,B002,North,Tank,652.19,59785.62,91.66902283077017
F053804,2025-04-05,B018,East,Truck,407.22,39324.2,96.5674573940376
F053805,2026-12-07,B026,South,Tank,650.39,61751.03,94.94461784467781
F053806,2025-04-19,B015,South,Tank,555.74,52160.01,93.85685752330227
F053807,2025-02-14,B009,South,Helicopter,611.03,57834.49,94.65081910871807
F053808,2026-04-28,B026,South,Transport Vehicle,191.92,18539.64,96.60087536473532
F053809,2026-05-06,B025,West,Tank,812.02,79253.98,97.60101967931824
F053810,2025-04-08,B019,Central,Tank,888.97,85181.67,95.82063511704557
F053811,2026-01-29,B019,Central,Tank,807.06,79034.0,97.92828290337769
F053812,2025-07-11,B020,East,Helicopter,433.02,39103.03,90.30305759549212
F053813,2025-06-21,B013,South,Generator,177.92,16202.48,91.06609712230217
F053814,2026-12-05,B022,Central,Jeep,102.79,9389.25,91.34400233485746
F053815,2026-06-03,B015,South,Jeep,52.38,5113.52,97.62352042764414
F053816,2026-12-20,B021,South,Generator,168.85,16039.31,94.99147172046194
F053817,2025-04-13,B019,Central,Generator,129.62,11700.79,90.26994291004475
F053818,2026-08-10,B020,East,Jeep,40.64,3720.43,91.54601377952756
F053819,2025-03-03,B013,South,Jeep,106.42,10579.6,99.41364405186995
F053820,2026-02-27,B029,South,Generator,179.88,16362.54,90.96364242828552
F053821,2025-04-01,B008,East,Tank,582.97,54062.83,92.736898982795
F053822,2026-06-29,B010,North,Tank,717.9,69308.02,96.5427218275526
F053823,2025-01-23,B030,East,Tank,577.98,53770.19,93.03122945430638
F053824,2025-04-01,B028,West,Transport Vehicle,254.31,23576.66,92.70834807911604
F053825,2025-07-25,B009,South,Jeep,89.24,8190.65,91.78227252353204
F053826,2026-07-30,B021,South,Helicopter,618.25,60712.98,98.20134249898909
F053827,2026-06-08,B008,East,Truck,287.49,27389.98,95.2728094890257
F053828,2026-02-28,B016,West,Truck,276.32,26261.69,95.04085842501448
F053829,2025-06-06,B030,East,Jeep,106.39,9843.71,92.52476736535388
F053830,2026-11-24,B015,South,Transport Vehicle,310.28,30388.64,97.9394095655537
F053831,2025-11-04,B015,South,Generator,115.97,10536.62,90.85642838665173
F053832,2026-05-19,B015,South,Helicopter,515.49,51199.36,99.32173272032435
F053833,2025-06-18,B021,South,Tank,683.47,62704.68,91.74459742197901
F053834,2026-06-28,B003,East,Helicopter,430.99,41931.82,97.29186292025337
F053835,2025-02-25,B003,East,Truck,219.34,21088.09,96.14338469955321
F053836,2025-03-06,B013,South,Generator,174.02,17182.85,98.74066199287437
F053837,2026-07-05,B013,South,Helicopter,684.59,66239.51,96.75792810295212
F053838,2026-09-16,B025,West,Generator,160.45,14491.58,90.31835462760985
F053839,2025-03-02,B026,South,Truck,320.14,31527.4,98.48003998250766
F053840,2026-11-07,B018,East,Transport Vehicle,277.3,27526.93,99.26768842408943
F053841,2025-09-07,B012,South,Transport Vehicle,196.46,19240.65,97.9367301231803
F053842,2025-07-19,B016,West,Transport Vehicle,224.59,20912.18,93.11269424284251
F053843,2025-09-18,B009,South,Transport Vehicle,311.44,28109.39,90.25619702029283
F053844,2025-06-26,B018,East,Truck,295.28,27052.53,91.616533459767
F053845,2026-03-28,B012,South,Truck,387.35,37073.82,95.7114237769459
F053846,2025-04-13,B013,South,Generator,154.78,15213.0,98.2878924925701
F053847,2025-06-13,B030,East,Truck,324.74,29451.46,90.69243086777114
F053848,2025-09-16,B012,South,Jeep,47.97,4634.79,96.61851156973108
F053849,2026-10-29,B019,Central,Tank,628.49,59968.84,95.41733360912663
F053850,2026-04-13,B022,Central,Transport Vehicle,338.72,33425.31,98.68124114312705
F053851,2025-11-05,B012,South,Generator,93.59,8777.1,93.78245539053317
F053852,2025-07-05,B003,East,Helicopter,468.36,42759.96,91.297207276454
F053853,2025-11-20,B026,South,Transport Vehicle,338.74,32975.74,97.34823168211607
F053854,2026-04-07,B021,South,Truck,368.22,35024.25,95.11772853185595
F053855,2026-05-19,B026,South,Transport Vehicle,239.84,22904.86,95.50058372248165
F053856,2025-08-09,B021,South,Tank,527.78,50394.15,95.4832505968396
F053857,2025-05-13,B005,East,Truck,423.03,39749.42,93.9635959624613
F053858,2026-11-29,B003,East,Transport Vehicle,271.75,26042.9,95.83403863845447
F053859,2026-01-19,B026,South,Transport Vehicle,278.77,26259.39,94.19733113319224
F053860,2025-11-25,B002,North,Helicopter,459.31,42132.57,91.7301386862903
F053861,2026-12-25,B023,North,Truck,395.12,38665.9,97.8586252277789
F053862,2025-04-29,B024,East,Tank,724.91,65999.48,91.04506766357203
F053863,2025-07-30,B030,East,Jeep,88.9,8048.07,90.52947131608548
F053864,2026-06-18,B030,East,Generator,146.02,14308.16,97.98767292151759
F053865,2026-02-20,B020,East,Transport Vehicle,234.14,22966.13,98.08717006918938
F053866,2026-08-10,B005,East,Jeep,99.9,9732.12,97.41861861861862
F053867,2026-11-02,B030,East,Jeep,91.46,8665.8,94.74961731904658
F053868,2025-05-02,B013,South,Tank,841.38,79509.65,94.49909672205186
F053869,2026-05-11,B021,South,Tank,622.76,59427.69,95.42631190185625
F053870,2026-07-25,B009,South,Jeep,110.91,10295.18,92.82463258497881
F053871,2025-05-13,B025,West,Tank,652.46,62309.17,95.4988351776354
F053872,2025-11-06,B007,Central,Truck,212.64,19974.49,93.93571294206171
F053873,2025-07-04,B008,East,Truck,387.96,35612.1,91.7932261057841
F053874,2026-09-23,B001,Central,Truck,209.98,20765.24,98.89151347747406
F053875,2025-10-17,B016,West,Helicopter,493.11,48793.24,98.95001115369796
F053876,2026-12-18,B023,North,Truck,294.83,27324.67,92.67940847267917
F053877,2025-12-18,B017,East,Jeep,40.7,3894.79,95.69508599508599
F053878,2025-07-17,B002,North,Jeep,87.72,8520.64,97.1345189238486
F053879,2025-11-26,B026,South,Helicopter,513.25,49715.98,96.86503653190454
F053880,2025-09-13,B015,South,Tank,821.61,75178.69,91.50167354340867
F053881,2026-01-03,B030,East,Jeep,56.82,5264.17,92.64642731432595
F053882,2025-10-22,B005,East,Truck,369.21,33894.35,91.8023617995179
F053883,2025-06-20,B023,North,Truck,392.67,35746.98,91.03567881427153
F053884,2026-09-29,B006,West,Helicopter,474.33,43925.52,92.60540130289039
F053885,2025-03-21,B006,West,Generator,146.11,14529.08,99.43932653480253
F053886,2026-01-15,B001,Central,Tank,541.74,49771.57,91.87353712112821
F053887,2026-05-14,B019,Central,Helicopter,667.29,62728.9,94.00545489966882
F053888,2025-06-28,B025,West,Transport Vehicle,303.14,28778.09,94.93333113412945
F053889,2026-11-08,B003,East,Truck,347.41,33857.28,97.45626205348147
F053890,2025-06-22,B002,North,Generator,97.47,8935.37,91.67302759823536
F053891,2026-06-28,B014,Central,Tank,561.23,51552.26,91.85585232435899
F053892,2025-01-13,B022,Central,Generator,105.58,9964.75,94.38103807539306
F053893,2026-05-26,B028,West,Truck,373.54,33750.02,90.35182309792792
F053894,2025-07-25,B028,West,Tank,520.62,47266.81,90.78946256386615
F053895,2026-11-11,B018,East,Truck,244.58,23840.55,97.47546814948073
F053896,2026-04-28,B002,North,Tank,739.7,72621.46,98.1769095579289
F053897,2026-01-03,B001,Central,Helicopter,653.27,63555.89,97.28885453181687
F053898,2026-11-12,B006,West,Jeep,82.21,7792.92,94.7928475854519
F053899,2026-03-19,B006,West,Transport Vehicle,190.98,17714.36,92.75505288511887
F053900,2025-02-04,B015,South,Jeep,110.88,10913.01,98.42180735930737
F053901,2025-06-29,B024,East,Helicopter,592.36,54027.74,91.20761023701803
F053902,2026-05-03,B013,South,Truck,412.83,38232.62,92.61105055349661
F053903,2026-06-30,B022,Central,Helicopter,419.78,40926.35,97.49475915955978
F053904,2026-05-26,B009,South,Truck,439.9,43975.78,99.96767447147079
F053905,2025-09-10,B014,Central,Truck,209.34,20827.43,99.49092385592816
F053906,2025-12-09,B019,Central,Transport Vehicle,308.26,30297.38,98.285148900279
F053907,2025-01-13,B008,East,Tank,855.06,79323.16,92.76911561761749
F053908,2025-04-13,B010,North,Generator,143.36,13959.29,97.37227957589285
F053909,2026-09-25,B002,North,Generator,126.84,11811.12,93.1182592242195
F053910,2026-08-03,B019,Central,Tank,801.72,76933.49,95.960547323255
F053911,2025-06-19,B030,East,Jeep,88.31,8776.75,99.38568678518854
F053912,2026-08-23,B026,South,Transport Vehicle,209.06,19564.51,93.58322969482444
F053913,2025-07-04,B013,South,Generator,136.48,12573.54,92.12734466588512
F053914,2025-05-02,B020,East,Helicopter,589.3,58081.43,98.56003733242831
F053915,2025-02-26,B022,Central,Truck,250.24,24735.3,98.84630754475702
F053916,2025-11-23,B015,South,Helicopter,557.35,50185.81,90.04361711671301
F053917,2026-03-08,B029,South,Transport Vehicle,266.84,25170.49,94.32802428421527
F053918,2025-04-06,B017,East,Transport Vehicle,244.81,24291.43,99.22564437727218
F053919,2025-08-12,B014,Central,Truck,322.8,30120.07,93.30876703841388
F053920,2025-02-25,B006,West,Helicopter,454.04,43975.94,96.85477050480134
F053921,2026-11-20,B028,West,Jeep,91.82,8770.14,95.51448486168592
F053922,2025-11-22,B011,Central,Helicopter,525.14,51021.52,97.15793883535818
F053923,2025-04-21,B008,East,Jeep,79.92,7284.19,91.1435185185185
F053924,2025-12-05,B011,Central,Helicopter,639.69,63499.56,99.26614453876095
F053925,2026-01-12,B024,East,Jeep,115.01,10566.77,91.87696722024172
F053926,2025-07-16,B009,South,Truck,364.81,33553.16,91.9743428085853
F053927,2026-03-23,B026,South,Tank,537.11,50675.88,94.34916497551711
F053928,2026-11-29,B016,West,Generator,89.58,8626.59,96.30040187541863
F053929,2025-06-17,B006,West,Truck,203.18,19500.45,95.9762279751944
F053930,2026-06-25,B011,Central,Truck,427.65,39831.42,93.1402314977201
F053931,2026-03-19,B027,West,Helicopter,599.45,57180.47,95.38822253732587
F053932,2025-04-11,B021,South,Transport Vehicle,255.51,23542.1,92.13768541348675
F053933,2026-06-17,B002,North,Tank,693.65,63117.98,90.99398832264112
F053934,2026-05-04,B018,East,Jeep,62.77,5829.05,92.86362912219212
F053935,2025-09-05,B028,West,Tank,507.28,50002.9,98.57061189086896
F053936,2026-07-02,B011,Central,Truck,272.72,25152.18,92.22711938985039
F053937,2025-02-09,B006,West,Jeep,77.92,7079.03,90.84997433264887
F053938,2025-03-03,B010,North,Generator,119.28,11772.86,98.69936284372905
F053939,2025-01-22,B009,South,Truck,282.24,26403.52,93.5498866213152
F053940,2026-06-08,B004,East,Tank,596.92,55712.75,93.33369630771293
F053941,2026-06-08,B003,East,Generator,173.54,16179.9,93.23441281548922
F053942,2025-02-11,B029,South,Generator,128.96,12027.76,93.26736972704714
F053943,2026-06-14,B019,Central,Helicopter,498.89,48490.47,97.19671671109865
F053944,2025-10-13,B021,South,Truck,441.5,41930.56,94.97295583238957
F053945,2026-07-04,B028,West,Transport Vehicle,264.61,25937.83,98.02286383734553
F053946,2025-02-20,B010,North,Generator,123.43,11562.71,93.67827918658348
F053947,2026-06-22,B004,East,Transport Vehicle,265.39,25330.06,95.44466634010325
F053948,2026-01-12,B004,East,Jeep,88.63,8455.85,95.40618300801084
F053949,2025-06-14,B013,South,Tank,708.44,68926.36,97.29315114900344
F053950,2026-04-08,B024,East,Jeep,49.5,4520.4,91.32121212121211
F053951,2025-09-24,B001,Central,Truck,442.05,43154.04,97.62253138785205
F053952,2025-09-01,B002,North,Jeep,103.14,10083.24,97.76265270506109
F053953,2026-01-27,B030,East,Transport Vehicle,238.34,23776.41,99.7583703952337
F053954,2025-08-02,B008,East,Helicopter,465.75,45930.46,98.61612453032743
F053955,2026-06-17,B019,Central,Tank,841.56,82110.78,97.5697276486525
F053956,2026-11-13,B008,East,Helicopter,685.02,62868.75,91.77651747394236
F053957,2025-02-07,B025,West,Truck,280.36,27941.58,99.66321871879013
F053958,2026-02-21,B012,South,Tank,693.86,63588.78,91.64497160810538
F053959,2026-03-30,B024,East,Transport Vehicle,294.63,27687.42,93.97352611750331
F053960,2026-06-20,B029,South,Tank,659.42,60371.12,91.55184859421917
F053961,2025-07-17,B022,Central,Generator,123.68,11702.39,94.61828913324707
F053962,2025-09-06,B009,South,Truck,402.8,38709.32,96.10059582919563
F053963,2025-07-11,B009,South,Truck,345.63,33979.72,98.31241501027111
F053964,2025-10-04,B026,South,Generator,164.63,15111.64,91.79153252748587
F053965,2026-07-11,B024,East,Truck,210.31,19054.19,90.60049450810708
F053966,2026-05-02,B005,East,Jeep,118.26,11227.94,94.94283781498393
F053967,2026-12-11,B021,South,Helicopter,620.61,61311.52,98.79234946262548
F053968,2025-12-17,B020,East,Jeep,114.41,10962.56,95.81819770999039
F053969,2026-12-26,B017,East,Transport Vehicle,267.75,24180.3,90.30924369747899
F053970,2025-01-24,B026,South,Tank,816.77,74916.52,91.72290852994112
F053971,2025-01-01,B029,South,Truck,344.83,33953.02,98.46306875851869
F053972,2025-01-16,B008,East,Helicopter,644.31,58701.25,91.10715338889666
F053973,2025-07-16,B018,East,Transport Vehicle,264.7,25973.48,98.12421609369098
F053974,2025-07-09,B016,West,Truck,295.76,28614.18,96.74797132810387
F053975,2025-08-05,B016,West,Transport Vehicle,342.92,34168.95,99.64116995217542
F053976,2025-02-03,B007,Central,Transport Vehicle,344.03,31261.29,90.86791849548005
F053977,2025-01-08,B023,North,Helicopter,529.02,50527.38,95.51128501757968
F053978,2026-04-21,B024,East,Truck,360.5,34666.03,96.16097087378641
F053979,2025-03-15,B003,East,Truck,297.53,28747.22,96.6195677746782
F053980,2025-12-11,B017,East,Truck,409.97,37149.42,90.61497182720686
F053981,2025-11-27,B027,West,Helicopter,457.01,42374.47,92.7211001947441
F053982,2026-11-20,B014,Central,Helicopter,463.78,44134.77,95.16315925654405
F053983,2025-12-22,B017,East,Helicopter,406.78,40069.19,98.50334333054724
F053984,2025-11-05,B007,Central,Truck,389.39,35359.59,90.8076478594725
F053985,2025-02-12,B009,South,Truck,307.86,29729.31,96.56762814266224
F053986,2025-06-15,B029,South,Tank,842.4,83543.16,99.17279202279202
F053987,2026-02-09,B008,East,Jeep,80.52,7893.06,98.02608047690016
F053988,2026-08-05,B030,East,Jeep,118.21,11219.8,94.91413585991033
F053989,2025-10-02,B030,East,Jeep,82.57,8141.52,98.60142909046871
F053990,2026-06-02,B029,South,Tank,727.83,70242.31,96.50922605553494
F053991,2025-05-02,B011,Central,Truck,349.7,33018.18,94.4185873605948
F053992,2025-07-21,B024,East,Transport Vehicle,261.72,25314.19,96.72241326608588
F053993,2026-12-24,B017,East,Generator,97.4,9550.28,98.05215605749487
F053994,2026-03-31,B011,Central,Tank,667.89,62510.73,93.59434936890806
F053995,2026-12-23,B030,East,Truck,363.24,33864.04,93.2277282237639
F053996,2026-05-17,B012,South,Jeep,100.65,9129.92,90.70958768007948
F053997,2026-10-24,B021,South,Transport Vehicle,251.1,23273.56,92.68641975308643
F053998,2025-02-06,B023,North,Transport Vehicle,270.79,25686.77,94.85863584327338
F053999,2025-01-08,B020,East,Tank,717.77,68365.88,95.2476141382337
F054000,2025-10-30,B013,South,Transport Vehicle,196.81,18366.11,93.31898785630811
F054001,2026-10-29,B026,South,Transport Vehicle,222.38,20944.18,94.18194082201637
F054002,2025-12-31,B028,West,Helicopter,446.4,44088.19,98.7638664874552
F054003,2025-05-23,B002,North,Transport Vehicle,287.96,26353.92,91.51937769134602
F054004,2025-09-06,B012,South,Jeep,82.5,7837.73,95.00278787878787
F054005,2026-04-30,B003,East,Generator,104.11,9730.18,93.46057055037942
F054006,2026-09-23,B010,North,Truck,345.51,32847.99,95.07102544065295
F054007,2026-02-08,B009,South,Tank,865.3,80907.23,93.50194152317115
F054008,2026-11-16,B022,Central,Generator,91.05,8848.91,97.18736957715541
F054009,2025-04-14,B001,Central,Truck,224.32,21024.82,93.72690798858774
F054010,2026-02-27,B010,North,Jeep,44.45,4424.35,99.53543307086615
