Equipment_ID,Supplier_ID,Equipment_Name,Category,Manufacturer,Purchase_Year,Expected_Life,Status,Equipment_Age
EQ03135,SUP0249,Generator,Generator,L&T Defence,2005,10,Maintenance,21
EQ03136,SUP0085,Generator,Generator,L&T Defence,2006,18,Operational,20
EQ03137,SUP0121,Tank,Tank,DRDO,2014,29,Operational,12
EQ03138,SUP0103,Missile Launcher,Missile Launcher,Bharat Dynamics,2014,28,Operational,12
EQ03139,SUP0279,Tank,Tank,HAL,2020,11,Operational,6
EQ03140,SUP0055,Truck,Truck,L&T Defence,2013,26,Operational,13
EQ03141,SUP0031,Generator,Generator,BEL,2024,15,Operational,2
EQ03142,SUP0157,Drone,Drone,L&T Defence,2011,21,Operational,15
EQ03143,SUP0042,Truck,Truck,HAL,2023,30,Operational,3
EQ03144,SUP0230,Truck,Truck,DRDO,2007,14,Maintenance,19
EQ03145,SUP0201,Truck,Truck,Mahindra Defence,2022,15,Maintenance,4
EQ03146,SUP0014,Communication System,Communication System,Ashok Leyland Defence,2009,15,Operational,17
EQ03147,SUP0205,Drone,Drone,Tata Advanced Systems,2015,26,Operational,11
EQ03148,SUP0042,Communication System,Communication System,Tata Advanced Systems,2009,18,Maintenance,17
EQ03149,SUP0249,Radar,Radar,Bharat Dynamics,2014,20,Out of Service,12
EQ03150,SUP0114,Communication System,Communication System,Mahindra Defence,2023,18,Operational,3
EQ03151,SUP0003,Communication System,Communication System,Tata Advanced Systems,2014,12,Operational,12
EQ03152,SUP0297,Missile Launcher,Missile Launcher,DRDO,2015,12,Operational,11
EQ03153,SUP0268,Radar,Radar,HAL,2009,21,Maintenance,17
EQ03154,SUP0002,Truck,Truck,Bharat Dynamics,2021,20,Operational,5
EQ03155,SUP0117,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2008,10,Operational,18
EQ03156,SUP0018,Tank,Tank,Tata Advanced Systems,2023,15,Operational,3
EQ03157,SUP0266,Drone,Drone,DRDO,2007,17,Operational,19
EQ03158,SUP0014,Drone,Drone,HAL,2011,16,Operational,15
EQ03159,SUP0008,Communication System,Communication System,DRDO,2008,11,Maintenance,18
EQ03160,SUP0182,Armored Vehicle,Armored Vehicle,HAL,2022,15,Maintenance,4
EQ03161,SUP0118,Truck,Truck,Ashok Leyland Defence,2022,29,Operational,4
EQ03162,SUP0180,Missile Launcher,Missile Launcher,Mahindra Defence,2009,14,Out of Service,17
EQ03163,SUP0134,Tank,Tank,L&T Defence,2023,30,Operational,3
EQ03164,SUP0065,Drone,Drone,DRDO,2019,13,Operational,7
EQ03165,SUP0067,Armored Vehicle,Armored Vehicle,Mahindra Defence,2023,13,Operational,3
EQ03166,SUP0250,Generator,Generator,HAL,2023,25,Operational,3
EQ03167,SUP0136,Truck,Truck,Ashok Leyland Defence,2023,28,Operational,3
EQ03168,SUP0060,Missile Launcher,Missile Launcher,Tata Advanced Systems,2007,26,Operational,19
EQ03169,SUP0244,Communication System,Communication System,Bharat Dynamics,2018,29,Operational,8
EQ03170,SUP0102,Truck,Truck,L&T Defence,2012,25,Maintenance,14
EQ03171,SUP0027,Tank,Tank,Bharat Dynamics,2019,17,Maintenance,7
EQ03172,SUP0273,Drone,Drone,Bharat Dynamics,2023,15,Operational,3
EQ03173,SUP0094,Truck,Truck,L&T Defence,2016,18,Operational,10
EQ03174,SUP0038,Drone,Drone,DRDO,2012,21,Operational,14
EQ03175,SUP0061,Drone,Drone,HAL,2021,10,Out of Service,5
EQ03176,SUP0264,Drone,Drone,Bharat Dynamics,2005,13,Maintenance,21
EQ03177,SUP0288,Communication System,Communication System,L&T Defence,2021,29,Operational,5
EQ03178,SUP0255,Armored Vehicle,Armored Vehicle,BEL,2014,19,Operational,12
EQ03179,SUP0272,Armored Vehicle,Armored Vehicle,DRDO,2015,23,Operational,11
EQ03180,SUP0245,Generator,Generator,BEL,2020,16,Operational,6
EQ03181,SUP0121,Generator,Generator,Tata Advanced Systems,2022,22,Operational,4
EQ03182,SUP0174,Tank,Tank,BEL,2012,16,Operational,14
EQ03183,SUP0155,Drone,Drone,Tata Advanced Systems,2022,18,Operational,4
EQ03184,SUP0101,Drone,Drone,Ashok Leyland Defence,2023,30,Operational,3
EQ03185,SUP0256,Tank,Tank,Tata Advanced Systems,2006,13,Operational,20
EQ03186,SUP0019,Radar,Radar,Ashok Leyland Defence,2006,17,Out of Service,20
EQ03187,SUP0116,Communication System,Communication System,Tata Advanced Systems,2010,28,Maintenance,16
EQ03188,SUP0032,Generator,Generator,HAL,2022,15,Operational,4
EQ03189,SUP0287,Armored Vehicle,Armored Vehicle,DRDO,2020,17,Operational,6
EQ03190,SUP0287,Radar,Radar,Ashok Leyland Defence,2012,27,Out of Service,14
EQ03191,SUP0275,Truck,Truck,Ashok Leyland Defence,2024,25,Operational,2
EQ03192,SUP0059,Armored Vehicle,Armored Vehicle,DRDO,2015,11,Operational,11
EQ03193,SUP0090,Radar,Radar,BEL,2021,16,Operational,5
EQ03194,SUP0126,Generator,Generator,Mahindra Defence,2025,30,Operational,1
EQ03195,SUP0209,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2022,30,Operational,4
EQ03196,SUP0189,Drone,Drone,Ashok Leyland Defence,2012,13,Operational,14
EQ03197,SUP0216,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2005,25,Out of Service,21
EQ03198,SUP0284,Drone,Drone,Bharat Dynamics,2007,21,Operational,19
EQ03199,SUP0228,Drone,Drone,Mahindra Defence,2014,11,Operational,12
EQ03200,SUP0160,Truck,Truck,BEL,2007,17,Maintenance,19
EQ03201,SUP0095,Missile Launcher,Missile Launcher,Bharat Dynamics,2006,20,Maintenance,20
EQ03202,SUP0105,Tank,Tank,DRDO,2011,20,Operational,15
EQ03203,SUP0169,Tank,Tank,DRDO,2024,14,Operational,2
EQ03204,SUP0055,Tank,Tank,Mahindra Defence,2010,22,Out of Service,16
EQ03205,SUP0212,Radar,Radar,DRDO,2023,29,Operational,3
EQ03206,SUP0183,Truck,Truck,Ashok Leyland Defence,2011,27,Operational,15
EQ03207,SUP0136,Drone,Drone,Mahindra Defence,2023,14,Maintenance,3
EQ03208,SUP0067,Generator,Generator,Tata Advanced Systems,2021,14,Operational,5
EQ03209,SUP0038,Communication System,Communication System,BEL,2013,22,Operational,13
EQ03210,SUP0059,Tank,Tank,BEL,2008,19,Maintenance,18
EQ03211,SUP0186,Drone,Drone,DRDO,2018,30,Maintenance,8
EQ03212,SUP0106,Tank,Tank,Mahindra Defence,2008,16,Maintenance,18
EQ03213,SUP0110,Drone,Drone,Mahindra Defence,2023,11,Operational,3
EQ03214,SUP0268,Missile Launcher,Missile Launcher,DRDO,2024,16,Operational,2
EQ03215,SUP0109,Radar,Radar,L&T Defence,2010,29,Operational,16
EQ03216,SUP0016,Communication System,Communication System,Tata Advanced Systems,2012,22,Operational,14
EQ03217,SUP0202,Drone,Drone,L&T Defence,2016,25,Operational,10
EQ03218,SUP0079,Communication System,Communication System,DRDO,2011,24,Maintenance,15
EQ03219,SUP0110,Drone,Drone,Bharat Dynamics,2013,25,Operational,13
EQ03220,SUP0255,Radar,Radar,Bharat Dynamics,2012,29,Operational,14
EQ03221,SUP0074,Communication System,Communication System,DRDO,2012,26,Operational,14
EQ03222,SUP0067,Missile Launcher,Missile Launcher,DRDO,2014,26,Operational,12
EQ03223,SUP0146,Drone,Drone,Bharat Dynamics,2007,28,Maintenance,19
EQ03224,SUP0153,Communication System,Communication System,Mahindra Defence,2021,28,Operational,5
EQ03225,SUP0004,Tank,Tank,DRDO,2022,25,Operational,4
EQ03226,SUP0300,Drone,Drone,HAL,2005,20,Maintenance,21
EQ03227,SUP0131,Tank,Tank,DRDO,2010,28,Out of Service,16
EQ03228,SUP0133,Tank,Tank,Bharat Dynamics,2011,27,Operational,15
EQ03229,SUP0122,Truck,Truck,BEL,2022,27,Maintenance,4
EQ03230,SUP0273,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2005,21,Operational,21
EQ03231,SUP0264,Truck,Truck,Bharat Dynamics,2017,15,Operational,9
EQ03232,SUP0261,Truck,Truck,DRDO,2020,15,Operational,6
EQ03233,SUP0049,Radar,Radar,HAL,2022,10,Operational,4
EQ03234,SUP0069,Communication System,Communication System,HAL,2021,19,Operational,5
EQ03235,SUP0065,Tank,Tank,L&T Defence,2008,26,Operational,18
EQ03236,SUP0274,Radar,Radar,Bharat Dynamics,2016,25,Operational,10
EQ03237,SUP0013,Generator,Generator,Bharat Dynamics,2013,18,Operational,13
EQ03238,SUP0222,Radar,Radar,Ashok Leyland Defence,2011,30,Operational,15
EQ03239,SUP0142,Drone,Drone,L&T Defence,2021,29,Operational,5
EQ03240,SUP0125,Missile Launcher,Missile Launcher,L&T Defence,2008,12,Out of Service,18
EQ03241,SUP0225,Generator,Generator,DRDO,2005,19,Maintenance,21
EQ03242,SUP0275,Generator,Generator,Tata Advanced Systems,2020,14,Operational,6
EQ03243,SUP0141,Generator,Generator,Ashok Leyland Defence,2013,26,Operational,13
EQ03244,SUP0076,Radar,Radar,Ashok Leyland Defence,2006,13,Operational,20
EQ03245,SUP0076,Drone,Drone,Bharat Dynamics,2008,11,Operational,18
EQ03246,SUP0046,Tank,Tank,DRDO,2022,24,Maintenance,4
EQ03247,SUP0248,Missile Launcher,Missile Launcher,Mahindra Defence,2015,13,Operational,11
EQ03248,SUP0274,Armored Vehicle,Armored Vehicle,BEL,2012,17,Operational,14
EQ03249,SUP0170,Communication System,Communication System,Tata Advanced Systems,2022,12,Operational,4
EQ03250,SUP0032,Generator,Generator,Ashok Leyland Defence,2020,26,Maintenance,6
EQ03251,SUP0216,Armored Vehicle,Armored Vehicle,Mahindra Defence,2010,19,Operational,16
EQ03252,SUP0064,Armored Vehicle,Armored Vehicle,DRDO,2022,10,Out of Service,4
EQ03253,SUP0051,Missile Launcher,Missile Launcher,L&T Defence,2023,20,Operational,3
EQ03254,SUP0112,Missile Launcher,Missile Launcher,HAL,2015,14,Operational,11
EQ03255,SUP0056,Radar,Radar,Bharat Dynamics,2014,16,Operational,12
EQ03256,SUP0208,Armored Vehicle,Armored Vehicle,BEL,2012,26,Operational,14
EQ03257,SUP0042,Radar,Radar,L&T Defence,2019,18,Out of Service,7
EQ03258,SUP0188,Tank,Tank,DRDO,2014,10,Operational,12
EQ03259,SUP0206,Radar,Radar,L&T Defence,2014,13,Operational,12
EQ03260,SUP0191,Radar,Radar,Mahindra Defence,2019,24,Maintenance,7
EQ03261,SUP0069,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2018,13,Operational,8
EQ03262,SUP0093,Generator,Generator,HAL,2015,19,Operational,11
EQ03263,SUP0261,Armored Vehicle,Armored Vehicle,Mahindra Defence,2023,14,Operational,3
EQ03264,SUP0258,Drone,Drone,Bharat Dynamics,2017,17,Maintenance,9
EQ03265,SUP0173,Truck,Truck,BEL,2008,10,Maintenance,18
EQ03266,SUP0207,Communication System,Communication System,Mahindra Defence,2018,11,Operational,8
EQ03267,SUP0001,Missile Launcher,Missile Launcher,HAL,2012,28,Operational,14
EQ03268,SUP0297,Drone,Drone,Mahindra Defence,2015,27,Out of Service,11
EQ03269,SUP0122,Missile Launcher,Missile Launcher,Tata Advanced Systems,2007,28,Operational,19
EQ03270,SUP0124,Drone,Drone,L&T Defence,2007,24,Operational,19
EQ03271,SUP0291,Truck,Truck,Ashok Leyland Defence,2007,15,Operational,19
EQ03272,SUP0289,Communication System,Communication System,L&T Defence,2024,17,Operational,2
EQ03273,SUP0113,Communication System,Communication System,HAL,2007,24,Maintenance,19
EQ03274,SUP0186,Truck,Truck,L&T Defence,2022,22,Operational,4
EQ03275,SUP0007,Missile Launcher,Missile Launcher,L&T Defence,2007,16,Maintenance,19
EQ03276,SUP0171,Truck,Truck,Bharat Dynamics,2010,27,Maintenance,16
EQ03277,SUP0192,Missile Launcher,Missile Launcher,HAL,2013,23,Operational,13
EQ03278,SUP0297,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2015,17,Operational,11
EQ03279,SUP0019,Drone,Drone,DRDO,2005,30,Operational,21
EQ03280,SUP0170,Radar,Radar,Mahindra Defence,2020,28,Operational,6
EQ03281,SUP0210,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2010,29,Operational,16
EQ03282,SUP0036,Truck,Truck,L&T Defence,2024,17,Operational,2
EQ03283,SUP0276,Communication System,Communication System,Ashok Leyland Defence,2024,17,Operational,2
EQ03284,SUP0157,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2006,23,Maintenance,20
EQ03285,SUP0064,Generator,Generator,Mahindra Defence,2008,13,Operational,18
EQ03286,SUP0249,Armored Vehicle,Armored Vehicle,HAL,2007,27,Maintenance,19
EQ03287,SUP0141,Radar,Radar,Bharat Dynamics,2019,20,Operational,7
EQ03288,SUP0240,Drone,Drone,L&T Defence,2010,17,Maintenance,16
EQ03289,SUP0102,Missile Launcher,Missile Launcher,Tata Advanced Systems,2007,11,Out of Service,19
EQ03290,SUP0205,Armored Vehicle,Armored Vehicle,DRDO,2019,11,Operational,7
EQ03291,SUP0277,Truck,Truck,HAL,2013,25,Maintenance,13
EQ03292,SUP0157,Communication System,Communication System,HAL,2014,21,Operational,12
EQ03293,SUP0078,Armored Vehicle,Armored Vehicle,BEL,2013,17,Operational,13
EQ03294,SUP0092,Truck,Truck,BEL,2010,26,Operational,16
EQ03295,SUP0046,Tank,Tank,Mahindra Defence,2024,12,Operational,2
EQ03296,SUP0295,Drone,Drone,Mahindra Defence,2009,17,Maintenance,17
EQ03297,SUP0287,Armored Vehicle,Armored Vehicle,HAL,2022,13,Operational,4
EQ03298,SUP0153,Truck,Truck,Ashok Leyland Defence,2018,24,Operational,8
EQ03299,SUP0295,Missile Launcher,Missile Launcher,Bharat Dynamics,2025,18,Operational,1
EQ03300,SUP0216,Drone,Drone,Bharat Dynamics,2017,20,Operational,9
EQ03301,SUP0048,Missile Launcher,Missile Launcher,Tata Advanced Systems,2008,26,Maintenance,18
EQ03302,SUP0153,Missile Launcher,Missile Launcher,BEL,2011,15,Operational,15
EQ03303,SUP0184,Armored Vehicle,Armored Vehicle,L&T Defence,2017,17,Operational,9
EQ03304,SUP0074,Truck,Truck,Bharat Dynamics,2022,10,Operational,4
EQ03305,SUP0069,Drone,Drone,Bharat Dynamics,2011,20,Operational,15
EQ03306,SUP0145,Tank,Tank,Bharat Dynamics,2022,23,Maintenance,4
EQ03307,SUP0034,Radar,Radar,Tata Advanced Systems,2018,29,Operational,8
EQ03308,SUP0113,Communication System,Communication System,DRDO,2015,10,Operational,11
EQ03309,SUP0219,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2022,15,Maintenance,4
EQ03310,SUP0111,Radar,Radar,Tata Advanced Systems,2014,25,Maintenance,12
EQ03311,SUP0019,Communication System,Communication System,L&T Defence,2016,10,Operational,10
EQ03312,SUP0235,Missile Launcher,Missile Launcher,L&T Defence,2024,24,Operational,2
EQ03313,SUP0024,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2005,10,Maintenance,21
EQ03314,SUP0057,Truck,Truck,L&T Defence,2011,24,Operational,15
EQ03315,SUP0297,Generator,Generator,Bharat Dynamics,2019,14,Operational,7
EQ03316,SUP0205,Tank,Tank,Bharat Dynamics,2011,25,Operational,15
EQ03317,SUP0261,Tank,Tank,L&T Defence,2019,17,Operational,7
EQ03318,SUP0053,Missile Launcher,Missile Launcher,DRDO,2017,12,Operational,9
EQ03319,SUP0009,Missile Launcher,Missile Launcher,DRDO,2013,12,Operational,13
EQ03320,SUP0025,Generator,Generator,Mahindra Defence,2005,11,Maintenance,21
EQ03321,SUP0235,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2017,23,Operational,9
EQ03322,SUP0101,Drone,Drone,Bharat Dynamics,2007,20,Maintenance,19
EQ03323,SUP0235,Armored Vehicle,Armored Vehicle,HAL,2015,18,Maintenance,11
EQ03324,SUP0222,Drone,Drone,Bharat Dynamics,2012,25,Operational,14
EQ03325,SUP0125,Radar,Radar,Mahindra Defence,2014,22,Operational,12
EQ03326,SUP0246,Communication System,Communication System,L&T Defence,2019,30,Operational,7
EQ03327,SUP0255,Drone,Drone,L&T Defence,2019,13,Operational,7
EQ03328,SUP0158,Radar,Radar,Ashok Leyland Defence,2022,14,Operational,4
EQ03329,SUP0297,Truck,Truck,Tata Advanced Systems,2020,18,Operational,6
EQ03330,SUP0111,Communication System,Communication System,Ashok Leyland Defence,2010,14,Operational,16
EQ03331,SUP0259,Communication System,Communication System,Mahindra Defence,2011,29,Operational,15
EQ03332,SUP0160,Generator,Generator,Bharat Dynamics,2008,19,Operational,18
EQ03333,SUP0093,Generator,Generator,L&T Defence,2025,12,Operational,1
EQ03334,SUP0072,Truck,Truck,HAL,2005,16,Maintenance,21
EQ03335,SUP0176,Generator,Generator,Mahindra Defence,2021,25,Maintenance,5
EQ03336,SUP0223,Truck,Truck,Bharat Dynamics,2007,30,Maintenance,19
EQ03337,SUP0208,Communication System,Communication System,Bharat Dynamics,2012,19,Operational,14
EQ03338,SUP0119,Radar,Radar,Mahindra Defence,2021,17,Operational,5
EQ03339,SUP0085,Communication System,Communication System,Tata Advanced Systems,2013,21,Operational,13
EQ03340,SUP0019,Radar,Radar,BEL,2017,11,Operational,9
EQ03341,SUP0292,Missile Launcher,Missile Launcher,Mahindra Defence,2016,13,Out of Service,10
EQ03342,SUP0143,Tank,Tank,Mahindra Defence,2007,18,Out of Service,19
EQ03343,SUP0206,Truck,Truck,DRDO,2017,21,Operational,9
EQ03344,SUP0072,Tank,Tank,Bharat Dynamics,2011,14,Operational,15
EQ03345,SUP0045,Missile Launcher,Missile Launcher,BEL,2014,19,Operational,12
EQ03346,SUP0040,Generator,Generator,L&T Defence,2019,11,Operational,7
EQ03347,SUP0003,Drone,Drone,L&T Defence,2014,28,Operational,12
EQ03348,SUP0272,Missile Launcher,Missile Launcher,HAL,2007,14,Operational,19
EQ03349,SUP0013,Generator,Generator,HAL,2008,11,Maintenance,18
EQ03350,SUP0232,Missile Launcher,Missile Launcher,Tata Advanced Systems,2025,11,Operational,1
EQ03351,SUP0072,Communication System,Communication System,BEL,2017,10,Operational,9
EQ03352,SUP0180,Drone,Drone,DRDO,2016,11,Operational,10
EQ03353,SUP0135,Drone,Drone,BEL,2023,20,Operational,3
EQ03354,SUP0254,Generator,Generator,HAL,2023,24,Operational,3
EQ03355,SUP0144,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2011,24,Operational,15
EQ03356,SUP0159,Tank,Tank,HAL,2015,13,Maintenance,11
EQ03357,SUP0188,Radar,Radar,Bharat Dynamics,2014,20,Operational,12
EQ03358,SUP0253,Drone,Drone,Ashok Leyland Defence,2023,28,Operational,3
EQ03359,SUP0206,Tank,Tank,BEL,2015,25,Operational,11
EQ03360,SUP0285,Generator,Generator,Bharat Dynamics,2009,29,Out of Service,17
EQ03361,SUP0082,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2023,17,Operational,3
EQ03362,SUP0116,Truck,Truck,L&T Defence,2018,24,Operational,8
EQ03363,SUP0269,Missile Launcher,Missile Launcher,Bharat Dynamics,2014,13,Operational,12
EQ03364,SUP0205,Tank,Tank,Bharat Dynamics,2017,10,Operational,9
EQ03365,SUP0194,Radar,Radar,L&T Defence,2019,20,Maintenance,7
EQ03366,SUP0277,Drone,Drone,HAL,2011,18,Operational,15
EQ03367,SUP0011,Drone,Drone,L&T Defence,2022,21,Operational,4
EQ03368,SUP0151,Radar,Radar,Mahindra Defence,2008,12,Operational,18
EQ03369,SUP0145,Armored Vehicle,Armored Vehicle,HAL,2022,11,Operational,4
EQ03370,SUP0119,Truck,Truck,Tata Advanced Systems,2024,13,Operational,2
EQ03371,SUP0275,Missile Launcher,Missile Launcher,Bharat Dynamics,2024,21,Operational,2
EQ03372,SUP0017,Communication System,Communication System,BEL,2013,25,Operational,13
EQ03373,SUP0101,Radar,Radar,Tata Advanced Systems,2018,22,Operational,8
EQ03374,SUP0261,Missile Launcher,Missile Launcher,BEL,2025,11,Operational,1
EQ03375,SUP0016,Radar,Radar,Bharat Dynamics,2024,15,Operational,2
EQ03376,SUP0013,Truck,Truck,BEL,2019,22,Operational,7
EQ03377,SUP0008,Radar,Radar,BEL,2016,25,Operational,10
EQ03378,SUP0028,Communication System,Communication System,L&T Defence,2007,26,Maintenance,19
EQ03379,SUP0195,Missile Launcher,Missile Launcher,HAL,2006,18,Operational,20
EQ03380,SUP0051,Radar,Radar,HAL,2011,23,Operational,15
EQ03381,SUP0001,Truck,Truck,L&T Defence,2012,23,Operational,14
EQ03382,SUP0265,Radar,Radar,Mahindra Defence,2010,26,Operational,16
EQ03383,SUP0118,Communication System,Communication System,Mahindra Defence,2018,21,Operational,8
EQ03384,SUP0045,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2012,29,Operational,14
EQ03385,SUP0264,Radar,Radar,Ashok Leyland Defence,2007,20,Out of Service,19
EQ03386,SUP0113,Generator,Generator,HAL,2010,15,Maintenance,16
EQ03387,SUP0295,Communication System,Communication System,Tata Advanced Systems,2017,12,Operational,9
EQ03388,SUP0202,Generator,Generator,L&T Defence,2016,14,Operational,10
EQ03389,SUP0115,Tank,Tank,Mahindra Defence,2008,17,Operational,18
EQ03390,SUP0034,Truck,Truck,DRDO,2005,16,Maintenance,21
EQ03391,SUP0187,Missile Launcher,Missile Launcher,Mahindra Defence,2025,19,Out of Service,1
EQ03392,SUP0252,Generator,Generator,L&T Defence,2019,12,Operational,7
EQ03393,SUP0189,Drone,Drone,HAL,2015,12,Operational,11
EQ03394,SUP0090,Tank,Tank,L&T Defence,2023,18,Operational,3
EQ03395,SUP0280,Radar,Radar,Bharat Dynamics,2016,27,Operational,10
EQ03396,SUP0082,Tank,Tank,Tata Advanced Systems,2009,28,Operational,17
EQ03397,SUP0183,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2023,28,Operational,3
EQ03398,SUP0300,Missile Launcher,Missile Launcher,HAL,2015,18,Operational,11
EQ03399,SUP0023,Communication System,Communication System,Ashok Leyland Defence,2017,22,Operational,9
EQ03400,SUP0123,Armored Vehicle,Armored Vehicle,DRDO,2017,24,Operational,9
EQ03401,SUP0070,Missile Launcher,Missile Launcher,HAL,2007,24,Operational,19
EQ03402,SUP0047,Generator,Generator,Bharat Dynamics,2015,24,Operational,11
EQ03403,SUP0019,Tank,Tank,Tata Advanced Systems,2013,21,Out of Service,13
EQ03404,SUP0101,Drone,Drone,BEL,2024,25,Operational,2
EQ03405,SUP0068,Generator,Generator,DRDO,2006,27,Operational,20
EQ03406,SUP0187,Truck,Truck,Tata Advanced Systems,2014,29,Maintenance,12
EQ03407,SUP0281,Truck,Truck,Mahindra Defence,2020,14,Operational,6
EQ03408,SUP0151,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2014,25,Operational,12
EQ03409,SUP0229,Truck,Truck,Tata Advanced Systems,2013,14,Operational,13
EQ03410,SUP0171,Communication System,Communication System,Ashok Leyland Defence,2007,11,Maintenance,19
EQ03411,SUP0205,Communication System,Communication System,DRDO,2019,30,Operational,7
EQ03412,SUP0219,Drone,Drone,HAL,2019,11,Out of Service,7
EQ03413,SUP0267,Radar,Radar,Mahindra Defence,2020,20,Operational,6
EQ03414,SUP0275,Generator,Generator,Bharat Dynamics,2021,22,Operational,5
EQ03415,SUP0230,Generator,Generator,BEL,2018,27,Operational,8
