Maintenance_ID,Equipment_ID,Base_ID,Maintenance_Date,Maintenance_Type,Downtime_Days,Maintenance_Cost_INR,Technician_Team,Failure
M019714,EQ04127,B018,2026-09-01,Inspection,2,92813.38,Team Alpha,No
M019715,EQ01220,B013,2026-08-23,Emergency,3,129808.88,Team Alpha,No
M019716,EQ04273,B015,2026-08-29,Inspection,0,0.0,Team Charlie,No
M019717,EQ00559,B016,2025-04-01,Preventive,3,75511.14,Team Charlie,No
M019718,EQ01401,B003,2026-01-20,Inspection,0,0.0,Team Bravo,No
M019719,EQ03868,B006,2025-11-26,Corrective,7,214803.0,Team Charlie,No
M019720,EQ03026,B018,2025-10-12,Inspection,6,171764.92,Team Alpha,No
M019721,EQ00307,B012,2026-03-24,Preventive,3,52340.29,Team Charlie,No
M019722,EQ00699,B022,2026-02-08,Corrective,4,111352.03,Team Delta,No
M019723,EQ02790,B008,2025-01-02,Corrective,4,173404.43,Team Charlie,No
M019724,EQ02279,B021,2025-11-03,Inspection,19,787125.27,Team Charlie,Yes
M019725,EQ03693,B016,2026-08-27,Preventive,0,0.0,Team Delta,No
M019726,EQ01520,B015,2025-12-08,Emergency,6,202331.31,Team Echo,No
M019727,EQ03515,B012,2026-10-15,Inspection,20,573196.13,Team Bravo,Yes
M019728,EQ04469,B022,2025-01-27,Emergency,2,65602.96,Team Delta,No
M019729,EQ04287,B023,2026-10-09,Inspection,9,441357.45,Team Bravo,Yes
M019730,EQ03951,B011,2026-05-07,Corrective,8,174618.62,Team Bravo,Yes
M019731,EQ04523,B028,2026-01-08,Emergency,17,295176.02,Team Charlie,Yes
M019732,EQ00743,B011,2025-12-18,Emergency,4,113435.35,Team Delta,No
M019733,EQ03414,B006,2026-10-09,Corrective,2,68332.26,Team Delta,No
M019734,EQ01671,B017,2025-02-16,Preventive,12,493247.04,Team Bravo,Yes
M019735,EQ01427,B025,2025-04-18,Preventive,1,49391.04,Team Bravo,No
M019736,EQ00472,B023,2025-05-31,Preventive,9,286807.82,Team Delta,Yes
M019737,EQ01210,B019,2026-01-04,Emergency,16,517970.93,Team Delta,Yes
M019738,EQ01423,B027,2026-07-29,Corrective,13,226215.42,Team Bravo,Yes
M019739,EQ03404,B029,2025-08-12,Emergency,0,0.0,Team Delta,No
M019740,EQ03963,B003,2026-04-25,Preventive,1,39175.17,Team Bravo,No
M019741,EQ02369,B010,2026-04-22,Emergency,0,0.0,Team Charlie,No
M019742,EQ00335,B008,2025-01-07,Emergency,1,30548.37,Team Bravo,No
M019743,EQ03173,B024,2026-04-11,Emergency,7,116596.02,Team Echo,No
M019744,EQ01320,B014,2025-09-06,Inspection,6,129108.17,Team Charlie,No
M019745,EQ01728,B022,2025-09-24,Corrective,4,88236.68,Team Delta,No
M019746,EQ00130,B013,2025-04-03,Corrective,9,395525.04,Team Charlie,Yes
M019747,EQ01536,B030,2025-12-19,Preventive,1,49674.21,Team Delta,No
M019748,EQ01982,B009,2025-12-22,Inspection,4,136574.86,Team Alpha,No
M019749,EQ01015,B006,2026-09-05,Emergency,5,98917.34,Team Echo,No
M019750,EQ04351,B014,2025-02-02,Inspection,16,411490.26,Team Echo,Yes
M019751,EQ01030,B022,2026-10-26,Preventive,6,182122.87,Team Echo,No
M019752,EQ04898,B024,2026-12-12,Preventive,0,0.0,Team Alpha,No
M019753,EQ03388,B024,2026-01-08,Corrective,19,318043.37,Team Charlie,Yes
M019754,EQ04900,B023,2026-09-02,Corrective,20,384002.78,Team Charlie,Yes
M019755,EQ00634,B025,2025-09-05,Inspection,2,76336.03,Team Charlie,No
M019756,EQ04906,B004,2025-01-22,Inspection,4,179805.21,Team Charlie,No
M019757,EQ03759,B008,2026-03-27,Inspection,2,98175.94,Team Echo,No
M019758,EQ01684,B015,2025-05-06,Corrective,1,37275.56,Team Alpha,No
M019759,EQ00106,B009,2025-08-25,Inspection,1,31178.76,Team Echo,No
M019760,EQ00633,B005,2026-08-30,Corrective,18,525845.29,Team Alpha,Yes
M019761,EQ02099,B027,2025-05-26,Preventive,9,369212.3,Team Bravo,Yes
M019762,EQ02004,B026,2025-09-29,Preventive,9,336890.19,Team Charlie,Yes
M019763,EQ00528,B012,2025-05-02,Emergency,0,0.0,Team Delta,No
M019764,EQ01278,B018,2026-08-29,Preventive,14,470233.81,Team Charlie,Yes
M019765,EQ03414,B023,2025-12-03,Corrective,2,71146.7,Team Alpha,No
M019766,EQ04775,B008,2026-02-05,Preventive,9,246038.25,Team Echo,Yes
M019767,EQ01895,B026,2026-03-08,Preventive,9,202359.51,Team Delta,Yes
M019768,EQ04725,B004,2025-02-05,Inspection,2,83832.74,Team Alpha,No
M019769,EQ03362,B004,2026-12-14,Corrective,2,72364.32,Team Bravo,No
M019770,EQ04252,B019,2026-09-14,Inspection,4,143902.54,Team Charlie,No
M019771,EQ04190,B022,2026-05-21,Preventive,5,79968.0,Team Alpha,No
M019772,EQ00335,B010,2025-11-11,Corrective,1,41055.79,Team Echo,No
M019773,EQ03926,B014,2026-11-24,Inspection,6,143543.59,Team Bravo,No
M019774,EQ03057,B006,2026-04-11,Corrective,2,76627.89,Team Delta,No
M019775,EQ01610,B007,2025-10-20,Inspection,6,189728.14,Team Echo,No
M019776,EQ03347,B028,2026-01-04,Corrective,2,67794.13,Team Alpha,No
M019777,EQ04822,B028,2025-01-01,Preventive,13,426374.25,Team Bravo,Yes
M019778,EQ00075,B015,2025-04-20,Emergency,10,183131.14,Team Alpha,Yes
M019779,EQ04050,B009,2025-05-31,Emergency,2,36276.68,Team Bravo,No
M019780,EQ02990,B019,2025-09-30,Inspection,5,86998.39,Team Charlie,No
M019781,EQ00887,B015,2026-02-24,Preventive,0,0.0,Team Charlie,No
M019782,EQ00974,B024,2026-10-14,Emergency,14,268093.34,Team Bravo,Yes
M019783,EQ01808,B014,2026-07-17,Preventive,1,46271.26,Team Echo,No
M019784,EQ04610,B001,2026-03-01,Inspection,6,194113.34,Team Charlie,No
M019785,EQ02794,B024,2025-08-28,Corrective,9,415416.17,Team Echo,Yes
M019786,EQ04540,B010,2026-01-01,Inspection,4,130678.25,Team Alpha,No
M019787,EQ00828,B018,2026-10-29,Preventive,2,49675.02,Team Echo,No
M019788,EQ03690,B008,2026-02-14,Corrective,4,105355.5,Team Alpha,No
M019789,EQ01194,B026,2025-08-15,Corrective,10,160622.12,Team Bravo,Yes
M019790,EQ00654,B002,2026-02-28,Corrective,6,104679.18,Team Bravo,No
M019791,EQ00890,B005,2026-07-07,Inspection,0,0.0,Team Delta,No
M019792,EQ01971,B007,2025-10-07,Inspection,18,501592.15,Team Charlie,Yes
M019793,EQ02964,B001,2026-12-03,Corrective,19,486909.76,Team Bravo,Yes
M019794,EQ03797,B013,2026-06-02,Corrective,16,452541.05,Team Delta,Yes
M019795,EQ04740,B004,2025-02-07,Emergency,8,317983.21,Team Charlie,Yes
M019796,EQ02600,B023,2025-10-27,Preventive,4,158939.43,Team Charlie,No
M019797,EQ04116,B023,2025-11-21,Inspection,15,656598.5,Team Echo,Yes
M019798,EQ02747,B005,2026-11-30,Emergency,8,191170.75,Team Alpha,Yes
M019799,EQ01725,B025,2025-07-19,Emergency,1,37182.21,Team Echo,No
M019800,EQ01940,B018,2025-11-09,Corrective,4,65966.25,Team Bravo,No
M019801,EQ02351,B014,2025-05-20,Emergency,16,294937.69,Team Alpha,Yes
M019802,EQ04912,B028,2025-09-10,Inspection,3,95438.48,Team Charlie,No
M019803,EQ00505,B013,2025-01-06,Corrective,3,146631.37,Team Alpha,No
M019804,EQ03047,B013,2025-08-03,Inspection,8,355184.65,Team Alpha,Yes
M019805,EQ03593,B013,2025-07-14,Corrective,16,705912.06,Team Alpha,Yes
M019806,EQ02846,B029,2026-12-10,Inspection,10,354530.76,Team Alpha,Yes
M019807,EQ04199,B015,2026-08-11,Corrective,9,343978.15,Team Delta,Yes
M019808,EQ03890,B003,2025-06-28,Corrective,2,55141.1,Team Delta,No
M019809,EQ03399,B010,2026-12-25,Corrective,2,88627.3,Team Bravo,No
M019810,EQ02419,B017,2026-07-24,Inspection,8,182879.18,Team Alpha,Yes
M019811,EQ00403,B016,2026-10-28,Emergency,2,38955.73,Team Bravo,No
M019812,EQ02722,B023,2025-06-18,Corrective,9,279119.1,Team Delta,Yes
M019813,EQ04082,B029,2025-07-06,Corrective,8,276277.39,Team Bravo,Yes
M019814,EQ02271,B015,2025-05-10,Inspection,16,789812.0,Team Bravo,Yes
M019815,EQ03458,B015,2026-04-29,Preventive,11,384349.77,Team Alpha,Yes
M019816,EQ04712,B003,2026-10-22,Corrective,7,339606.1,Team Delta,No
M019817,EQ01776,B029,2025-07-09,Inspection,3,148694.42,Team Delta,No
M019818,EQ01715,B001,2026-09-06,Preventive,20,594504.6,Team Charlie,Yes
M019819,EQ01825,B016,2026-06-11,Preventive,13,439794.37,Team Bravo,Yes
M019820,EQ04629,B024,2025-03-17,Emergency,2,81727.07,Team Charlie,No
M019821,EQ04869,B022,2025-10-27,Corrective,20,417062.7,Team Delta,Yes
M019822,EQ00165,B015,2026-10-23,Inspection,4,109070.22,Team Bravo,No
M019823,EQ04015,B022,2025-06-27,Preventive,14,273211.5,Team Bravo,Yes
M019824,EQ02199,B018,2026-07-04,Preventive,3,46400.2,Team Delta,No
M019825,EQ01203,B007,2025-09-02,Emergency,4,108530.25,Team Alpha,No
M019826,EQ01569,B018,2026-09-10,Inspection,8,325964.34,Team Delta,Yes
M019827,EQ00916,B009,2025-03-07,Preventive,4,173158.99,Team Alpha,No
M019828,EQ00154,B021,2025-10-18,Preventive,1,33543.12,Team Bravo,No
M019829,EQ01417,B015,2025-09-11,Inspection,20,483116.75,Team Charlie,Yes
M019830,EQ04162,B003,2026-02-15,Corrective,20,459563.88,Team Alpha,Yes
M019831,EQ04547,B001,2025-07-15,Inspection,4,117993.67,Team Bravo,No
M019832,EQ03603,B006,2026-09-08,Emergency,5,115096.88,Team Alpha,No
M019833,EQ03812,B001,2025-06-26,Preventive,0,0.0,Team Delta,No
M019834,EQ00164,B015,2026-09-23,Corrective,20,671482.24,Team Alpha,Yes
M019835,EQ00966,B020,2025-06-26,Inspection,13,199902.17,Team Delta,Yes
M019836,EQ02015,B004,2025-01-27,Corrective,8,305927.44,Team Delta,Yes
M019837,EQ04134,B028,2026-05-13,Inspection,3,134942.86,Team Bravo,No
M019838,EQ00126,B012,2026-10-22,Inspection,7,229375.15,Team Delta,No
M019839,EQ04380,B009,2026-05-05,Emergency,2,31869.01,Team Charlie,No
M019840,EQ04388,B016,2026-03-07,Corrective,9,192158.25,Team Echo,Yes
M019841,EQ01786,B011,2025-07-22,Emergency,3,114995.87,Team Charlie,No
M019842,EQ04495,B003,2026-02-09,Inspection,16,359191.1,Team Echo,Yes
M019843,EQ04148,B005,2026-10-16,Inspection,16,409386.94,Team Echo,Yes
M019844,EQ04656,B007,2025-11-20,Preventive,19,293861.17,Team Bravo,Yes
M019845,EQ04768,B001,2025-10-03,Preventive,4,187022.03,Team Bravo,No
M019846,EQ04439,B010,2025-10-17,Emergency,2,32701.31,Team Echo,No
M019847,EQ03205,B004,2026-08-25,Inspection,3,76664.15,Team Echo,No
M019848,EQ04250,B022,2025-10-25,Corrective,7,171790.98,Team Echo,No
M019849,EQ01075,B007,2025-08-02,Emergency,18,478120.05,Team Delta,Yes
M019850,EQ02712,B010,2026-01-05,Emergency,2,47175.97,Team Charlie,No
M019851,EQ01954,B025,2025-02-15,Preventive,0,0.0,Team Bravo,No
M019852,EQ03698,B019,2025-04-13,Emergency,9,139197.42,Team Echo,Yes
M019853,EQ00469,B002,2025-06-16,Emergency,0,0.0,Team Bravo,No
M019854,EQ02565,B010,2025-02-23,Emergency,3,68827.33,Team Charlie,No
M019855,EQ02795,B009,2025-10-09,Preventive,0,0.0,Team Charlie,No
M019856,EQ04813,B001,2025-07-15,Corrective,2,66784.37,Team Alpha,No
M019857,EQ03057,B018,2026-11-17,Emergency,7,336700.32,Team Delta,No
M019858,EQ03418,B004,2025-07-12,Emergency,10,200876.58,Team Bravo,Yes
M019859,EQ01839,B024,2025-02-16,Inspection,3,119748.03,Team Delta,No
M019860,EQ02473,B021,2025-07-25,Inspection,6,268116.46,Team Alpha,No
M019861,EQ00515,B015,2025-09-18,Emergency,7,185517.06,Team Delta,No
M019862,EQ04694,B002,2026-09-25,Inspection,9,385247.25,Team Charlie,Yes
M019863,EQ03471,B014,2026-09-08,Preventive,14,257514.34,Team Charlie,Yes
M019864,EQ01781,B020,2025-03-20,Corrective,7,266683.54,Team Delta,No
M019865,EQ04894,B026,2025-05-27,Corrective,4,65064.57,Team Delta,No
M019866,EQ02679,B003,2026-03-07,Preventive,1,29403.47,Team Echo,No
M019867,EQ04734,B012,2025-11-03,Preventive,14,653093.57,Team Bravo,Yes
M019868,EQ00431,B004,2025-03-13,Corrective,0,0.0,Team Bravo,No
M019869,EQ01775,B026,2025-05-26,Emergency,8,332403.48,Team Alpha,Yes
M019870,EQ03549,B010,2025-09-28,Inspection,6,276235.42,Team Alpha,No
M019871,EQ04645,B024,2026-01-09,Inspection,3,51999.88,Team Bravo,No
M019872,EQ01034,B013,2026-05-30,Corrective,3,77521.27,Team Alpha,No
M019873,EQ03165,B010,2025-03-27,Inspection,0,0.0,Team Bravo,No
M019874,EQ04966,B005,2025-01-24,Inspection,9,191269.2,Team Alpha,Yes
M019875,EQ00661,B002,2026-06-12,Preventive,6,142934.02,Team Alpha,No
M019876,EQ03488,B006,2025-11-26,Corrective,8,175789.78,Team Charlie,Yes
M019877,EQ01565,B002,2025-04-22,Corrective,1,27728.88,Team Bravo,No
M019878,EQ00089,B025,2025-09-03,Inspection,2,61397.93,Team Charlie,No
M019879,EQ00431,B012,2025-08-01,Inspection,3,93484.44,Team Charlie,No
M019880,EQ00225,B023,2026-06-28,Inspection,1,20944.91,Team Alpha,No
M019881,EQ04745,B018,2026-01-15,Emergency,2,88808.45,Team Echo,No
M019882,EQ01975,B002,2025-09-05,Preventive,7,347133.72,Team Charlie,No
M019883,EQ02326,B004,2025-11-17,Emergency,2,84414.32,Team Charlie,No
M019884,EQ02165,B012,2026-04-13,Preventive,2,41409.6,Team Bravo,No
M019885,EQ04241,B009,2025-03-13,Preventive,8,242976.9,Team Delta,Yes
M019886,EQ02477,B006,2026-07-07,Corrective,19,503773.21,Team Charlie,Yes
M019887,EQ04845,B012,2025-11-27,Emergency,18,884926.07,Team Charlie,Yes
M019888,EQ02574,B016,2026-08-14,Corrective,1,18439.15,Team Bravo,No
M019889,EQ00191,B003,2025-10-05,Corrective,11,326813.73,Team Bravo,Yes
M019890,EQ00072,B025,2025-08-07,Emergency,6,164008.5,Team Echo,No
M019891,EQ03460,B014,2025-02-22,Inspection,6,264358.19,Team Delta,No
M019892,EQ04466,B008,2026-06-15,Emergency,20,736392.77,Team Echo,Yes
M019893,EQ02853,B015,2025-09-04,Corrective,1,48153.69,Team Charlie,No
M019894,EQ01361,B011,2026-10-22,Corrective,20,892630.12,Team Alpha,Yes
M019895,EQ01822,B008,2025-09-22,Emergency,19,613168.94,Team Bravo,Yes
M019896,EQ02407,B011,2026-09-10,Inspection,0,0.0,Team Bravo,No
M019897,EQ04604,B019,2025-01-25,Corrective,14,505758.24,Team Echo,Yes
M019898,EQ02888,B025,2025-12-30,Corrective,13,262898.99,Team Charlie,Yes
M019899,EQ02314,B001,2025-07-15,Emergency,7,265985.09,Team Bravo,No
M019900,EQ03039,B004,2026-01-17,Corrective,1,49269.38,Team Alpha,No
M019901,EQ00647,B022,2026-02-26,Preventive,6,110637.11,Team Echo,No
M019902,EQ01057,B002,2026-06-01,Inspection,1,15815.65,Team Charlie,No
M019903,EQ03196,B007,2026-01-22,Inspection,4,197409.62,Team Delta,No
M019904,EQ03434,B018,2025-02-18,Corrective,3,99350.21,Team Bravo,No
M019905,EQ04602,B027,2025-07-31,Preventive,3,87739.37,Team Delta,No
M019906,EQ00631,B018,2025-11-06,Corrective,9,311900.97,Team Charlie,Yes
M019907,EQ04413,B030,2026-12-15,Inspection,4,160442.71,Team Bravo,No
M019908,EQ02280,B001,2025-04-20,Corrective,8,206359.41,Team Bravo,Yes
M019909,EQ00902,B003,2026-02-10,Preventive,11,484451.72,Team Bravo,Yes
M019910,EQ03691,B012,2025-12-29,Emergency,8,390763.65,Team Delta,Yes
M019911,EQ01675,B006,2026-04-15,Emergency,3,104395.86,Team Bravo,No
M019912,EQ01888,B027,2026-11-28,Emergency,5,85863.13,Team Echo,No
M019913,EQ00632,B001,2025-11-16,Emergency,4,124131.03,Team Bravo,No
M019914,EQ04236,B003,2025-06-02,Inspection,10,337570.29,Team Echo,Yes
M019915,EQ01805,B024,2025-06-08,Corrective,2,34601.32,Team Charlie,No
M019916,EQ01235,B001,2026-02-11,Emergency,17,376187.71,Team Delta,Yes
M019917,EQ03888,B013,2025-02-10,Corrective,9,365266.67,Team Delta,Yes
M019918,EQ01371,B013,2025-10-17,Preventive,5,85597.47,Team Echo,No
M019919,EQ02320,B004,2026-06-06,Corrective,5,98832.29,Team Delta,No
M019920,EQ01721,B005,2025-01-20,Corrective,15,743691.67,Team Bravo,Yes
M019921,EQ01240,B026,2026-07-02,Preventive,0,0.0,Team Echo,No
M019922,EQ04384,B028,2025-03-23,Preventive,4,189902.88,Team Alpha,No
M019923,EQ01938,B025,2026-01-05,Emergency,9,325490.92,Team Delta,Yes
M019924,EQ04510,B028,2026-02-27,Emergency,6,105614.14,Team Bravo,No
M019925,EQ04858,B002,2025-09-12,Emergency,2,70382.85,Team Delta,No
M019926,EQ02857,B003,2025-10-29,Preventive,15,389935.11,Team Bravo,Yes
M019927,EQ03431,B004,2025-12-03,Preventive,4,77256.77,Team Bravo,No
M019928,EQ01927,B004,2025-12-17,Emergency,8,129636.87,Team Echo,Yes
M019929,EQ02551,B003,2026-08-02,Inspection,9,268960.85,Team Echo,Yes
M019930,EQ03367,B024,2025-07-25,Emergency,10,337096.21,Team Echo,Yes
M019931,EQ03596,B004,2025-10-14,Preventive,7,306200.02,Team Bravo,No
M019932,EQ01615,B018,2025-10-01,Emergency,4,110116.95,Team Bravo,No
M019933,EQ00989,B001,2025-11-08,Inspection,2,94169.63,Team Alpha,No
M019934,EQ01264,B025,2026-08-06,Inspection,8,169527.59,Team Alpha,Yes
M019935,EQ04182,B022,2026-03-07,Emergency,14,605248.18,Team Delta,Yes
M019936,EQ01531,B014,2026-09-04,Corrective,7,266006.97,Team Charlie,No
M019937,EQ01188,B029,2026-03-25,Emergency,5,196785.66,Team Alpha,No
M019938,EQ03256,B029,2026-02-07,Corrective,6,140044.59,Team Bravo,No
M019939,EQ03345,B005,2025-06-04,Preventive,8,130576.98,Team Echo,Yes
M019940,EQ00154,B018,2026-04-06,Emergency,4,117399.14,Team Delta,No
M019941,EQ03263,B001,2026-01-15,Preventive,20,595447.38,Team Delta,Yes
M019942,EQ00113,B010,2026-04-26,Inspection,2,73093.0,Team Alpha,No
M019943,EQ02208,B025,2025-05-18,Emergency,1,49447.58,Team Delta,No
M019944,EQ03007,B024,2025-02-23,Emergency,9,280016.89,Team Charlie,Yes
M019945,EQ02988,B017,2025-02-17,Corrective,7,226602.28,Team Charlie,No
M019946,EQ01903,B017,2025-08-30,Emergency,10,213641.56,Team Delta,Yes
M019947,EQ00793,B030,2025-05-05,Emergency,4,84471.48,Team Delta,No
M019948,EQ01437,B001,2025-09-27,Corrective,14,490796.58,Team Delta,Yes
M019949,EQ01041,B016,2025-08-14,Preventive,4,155282.99,Team Charlie,No
M019950,EQ00162,B003,2025-09-28,Emergency,3,142801.19,Team Alpha,No
M019951,EQ00547,B014,2025-09-29,Preventive,5,148518.64,Team Echo,No
M019952,EQ00378,B029,2025-09-16,Preventive,5,190088.66,Team Delta,No
M019953,EQ03017,B023,2026-09-07,Corrective,4,128035.34,Team Bravo,No
M019954,EQ01530,B021,2025-02-16,Corrective,8,159036.47,Team Delta,Yes
M019955,EQ01985,B027,2026-08-13,Preventive,3,55883.91,Team Bravo,No
M019956,EQ01260,B009,2026-10-01,Emergency,0,0.0,Team Alpha,No
M019957,EQ00499,B030,2025-04-14,Preventive,0,0.0,Team Bravo,No
M019958,EQ02997,B011,2026-10-23,Emergency,0,0.0,Team Echo,No
M019959,EQ03489,B015,2026-08-18,Corrective,2,36794.72,Team Echo,No
M019960,EQ02250,B005,2026-07-09,Inspection,7,120139.48,Team Charlie,No
M019961,EQ03920,B029,2026-10-06,Preventive,18,272544.63,Team Bravo,Yes
M019962,EQ02348,B006,2025-01-09,Corrective,20,769311.7,Team Delta,Yes
M019963,EQ00246,B006,2025-09-13,Inspection,2,80467.75,Team Charlie,No
M019964,EQ00064,B004,2026-02-23,Preventive,4,72660.38,Team Echo,No
M019965,EQ03010,B020,2026-11-21,Corrective,9,297180.16,Team Echo,Yes
M019966,EQ00982,B028,2025-09-28,Corrective,6,120026.5,Team Bravo,No
M019967,EQ03284,B015,2026-10-20,Preventive,2,92517.71,Team Charlie,No
M019968,EQ01268,B021,2026-09-13,Preventive,2,93365.89,Team Delta,No
M019969,EQ00407,B025,2026-07-28,Corrective,17,665664.09,Team Delta,Yes
M019970,EQ03573,B009,2026-06-27,Preventive,10,361472.84,Team Charlie,Yes
M019971,EQ00459,B009,2025-02-17,Inspection,12,499030.37,Team Bravo,Yes
M019972,EQ02207,B013,2026-03-29,Corrective,0,0.0,Team Delta,No
M019973,EQ00117,B008,2026-02-03,Emergency,6,256858.38,Team Delta,No
M019974,EQ01642,B021,2026-01-20,Preventive,0,0.0,Team Echo,No
M019975,EQ02667,B028,2026-06-01,Preventive,15,251741.34,Team Alpha,Yes
M019976,EQ02041,B027,2026-08-02,Preventive,4,103374.23,Team Bravo,No
M019977,EQ03951,B002,2025-05-27,Emergency,4,166129.26,Team Alpha,No
M019978,EQ02785,B012,2025-06-29,Inspection,15,565764.17,Team Charlie,Yes
M019979,EQ00051,B027,2026-01-27,Preventive,6,270896.65,Team Delta,No
M019980,EQ01626,B012,2025-06-18,Corrective,9,222204.26,Team Echo,Yes
M019981,EQ02995,B014,2025-12-17,Emergency,2,97526.78,Team Delta,No
M019982,EQ01416,B007,2025-10-23,Corrective,6,104902.23,Team Bravo,No
M019983,EQ02400,B012,2025-06-16,Inspection,10,179644.45,Team Echo,Yes
M019984,EQ01384,B009,2026-09-28,Emergency,8,378669.05,Team Echo,Yes
M019985,EQ00288,B004,2025-01-21,Emergency,3,91878.85,Team Delta,No
M019986,EQ02206,B003,2025-05-20,Inspection,1,34605.09,Team Echo,No
M019987,EQ00826,B016,2025-08-15,Corrective,8,390089.12,Team Charlie,Yes
M019988,EQ04930,B013,2025-02-16,Inspection,6,136883.22,Team Delta,No
M019989,EQ01098,B025,2025-09-30,Preventive,3,116402.26,Team Echo,No
M019990,EQ02836,B010,2026-10-01,Preventive,0,0.0,Team Echo,No
M019991,EQ04258,B015,2026-08-02,Corrective,5,229606.18,Team Alpha,No
M019992,EQ03441,B004,2025-04-15,Emergency,12,389467.53,Team Alpha,Yes
M019993,EQ04706,B027,2026-02-11,Preventive,7,115997.42,Team Echo,No
M019994,EQ00914,B016,2025-01-21,Emergency,6,299520.78,Team Echo,No
M019995,EQ00524,B026,2025-12-26,Corrective,15,725178.36,Team Alpha,Yes
M019996,EQ02229,B020,2026-07-09,Inspection,0,0.0,Team Alpha,No
M019997,EQ04160,B008,2026-10-25,Inspection,1,23027.41,Team Bravo,No
M019998,EQ01326,B029,2026-07-30,Corrective,5,185038.09,Team Alpha,No
M019999,EQ00067,B027,2026-12-26,Corrective,1,31150.0,Team Bravo,No
M020000,EQ01258,B018,2026-05-12,Preventive,8,139699.4,Team Delta,Yes
M020001,EQ04566,B011,2026-05-17,Inspection,14,321033.84,Team Charlie,Yes
M020002,EQ00573,B016,2025-08-24,Corrective,7,230436.84,Team Echo,No
M020003,EQ02618,B018,2026-03-31,Emergency,5,115139.9,Team Echo,No
M020004,EQ02276,B012,2025-04-16,Corrective,6,199651.94,Team Delta,No
M020005,EQ03859,B018,2025-09-05,Emergency,6,158282.89,Team Alpha,No
M020006,EQ01961,B004,2025-11-27,Emergency,14,413917.84,Team Charlie,Yes
M020007,EQ00775,B012,2025-10-30,Inspection,20,942628.08,Team Bravo,Yes
M020008,EQ02945,B028,2025-11-20,Inspection,2,55141.56,Team Echo,No
M020009,EQ03135,B002,2025-10-08,Preventive,4,136460.95,Team Bravo,No
M020010,EQ03952,B007,2025-10-28,Preventive,3,141077.82,Team Echo,No
M020011,EQ04181,B019,2026-06-02,Emergency,2,46789.93,Team Bravo,No
M020012,EQ03952,B006,2026-03-24,Emergency,2,33371.4,Team Delta,No
M020013,EQ00357,B022,2026-11-03,Preventive,18,354269.59,Team Charlie,Yes
M020014,EQ03679,B027,2026-06-25,Inspection,8,347198.14,Team Alpha,Yes
M020015,EQ04579,B007,2025-02-27,Corrective,6,170839.09,Team Bravo,No
M020016,EQ02219,B020,2026-08-06,Emergency,0,0.0,Team Alpha,No
M020017,EQ00411,B015,2026-12-09,Preventive,0,0.0,Team Bravo,No
M020018,EQ01452,B013,2026-09-24,Corrective,9,245606.73,Team Echo,Yes
M020019,EQ00393,B007,2025-07-07,Inspection,3,47986.93,Team Charlie,No
M020020,EQ01138,B002,2026-05-08,Emergency,4,82933.05,Team Charlie,No
M020021,EQ01128,B028,2026-10-05,Inspection,5,171779.43,Team Echo,No
M020022,EQ04388,B019,2025-07-30,Preventive,7,222620.69,Team Bravo,No
M020023,EQ04995,B016,2026-03-20,Inspection,2,35768.44,Team Bravo,No
M020024,EQ01506,B012,2025-10-21,Corrective,14,639556.19,Team Bravo,Yes
M020025,EQ04045,B016,2026-06-27,Preventive,2,93885.49,Team Charlie,No
M020026,EQ02307,B028,2025-12-20,Preventive,2,34475.07,Team Bravo,No
M020027,EQ03934,B024,2025-01-05,Inspection,3,96959.74,Team Echo,No
M020028,EQ01904,B015,2025-10-21,Preventive,3,129323.98,Team Bravo,No
M020029,EQ01277,B020,2026-01-09,Corrective,13,372519.6,Team Bravo,Yes
M020030,EQ01256,B023,2026-10-29,Inspection,4,74204.59,Team Alpha,No
M020031,EQ02450,B025,2025-10-13,Emergency,2,60277.44,Team Charlie,No
M020032,EQ03121,B020,2025-06-09,Emergency,4,160376.73,Team Echo,No
