Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR
F056657,2025-12-10,B020,East,Tank,624.46,59676.98
F056658,2025-07-28,B023,North,Tank,772.1,69841.99
F056659,2025-10-16,B025,West,Tank,707.66,65027.64
F056660,2026-02-16,B025,West,Generator,154.14,14089.19
F056661,2025-04-12,B021,South,Truck,378.15,37670.77
F056662,2026-06-24,B021,South,Transport Vehicle,209.09,20184.28
F056663,2025-08-05,B016,West,Tank,867.8,78760.39
F056664,2025-06-13,B001,Central,Generator,91.0,9083.65
F056665,2026-03-06,B002,North,Jeep,72.57,6838.13
F056666,2025-08-17,B019,Central,Truck,243.53,22377.29
F056667,2026-02-08,B006,West,Tank,795.62,76393.05
F056668,2026-03-12,B015,South,Transport Vehicle,222.68,21415.91
F056669,2025-03-14,B006,West,Helicopter,660.98,63040.35
F056670,2026-10-07,B010,North,Helicopter,598.5,57805.54
F056671,2025-09-07,B006,West,Transport Vehicle,287.84,28426.63
F056672,2025-04-28,B020,East,Helicopter,623.13,58840.4
F056673,2025-03-24,B018,East,Tank,838.34,77424.83
F056674,2026-12-08,B028,West,Truck,369.32,33414.84
F056675,2026-09-10,B030,East,Jeep,66.42,6258.66
F056676,2025-09-14,B017,East,Truck,266.26,25652.61
F056677,2026-07-18,B014,Central,Tank,572.85,56688.75
F056678,2026-07-23,B010,North,Helicopter,547.35,54093.2
F056679,2025-05-31,B009,South,Tank,599.05,59316.79
F056680,2026-10-25,B009,South,Generator,141.79,13493.23
F056681,2025-03-17,B002,North,Transport Vehicle,198.0,19690.72
F056682,2026-12-17,B030,East,Helicopter,476.88,44842.64
F056683,2025-03-21,B001,Central,Truck,257.11,25363.68
F056684,2026-06-29,B030,East,Generator,171.42,15557.77
F056685,2026-03-01,B004,East,Truck,372.0,35059.58
F056686,2025-12-09,B017,East,Truck,357.36,33001.23
F056687,2026-03-11,B029,South,Transport Vehicle,243.69,21940.56
F056688,2025-05-04,B007,Central,Tank,610.72,58153.33
F056689,2026-07-04,B007,Central,Generator,90.54,8929.08
F056690,2025-11-23,B018,East,Generator,143.53,14008.42
F056691,2025-09-09,B027,West,Truck,404.06,39173.21
F056692,2025-11-29,B015,South,Transport Vehicle,332.54,31904.47
F056693,2025-04-20,B018,East,Tank,790.55,77875.55
F056694,2026-10-31,B002,North,Jeep,49.62,4537.95
F056695,2025-09-27,B011,Central,Helicopter,433.05,40508.77
F056696,2026-09-08,B021,South,Transport Vehicle,199.54,19865.21
F056697,2026-08-06,B012,South,Truck,242.38,23387.35
F056698,2026-07-25,B026,South,Jeep,80.76,8016.55
F056699,2025-04-11,B012,South,Jeep,62.87,5853.57
F056700,2025-02-04,B011,Central,Jeep,84.65,7803.71
F056701,2025-07-20,B030,East,Transport Vehicle,237.43,22866.98
F056702,2025-09-02,B013,South,Tank,653.9,63051.77
F056703,2026-06-28,B023,North,Helicopter,631.15,62535.04
F056704,2025-12-26,B007,Central,Generator,113.52,11249.77
F056705,2025-07-29,B018,East,Tank,641.96,59092.93
F056706,2025-12-12,B020,East,Generator,100.34,10013.2
F056707,2026-10-12,B022,Central,Tank,642.09,58067.67
F056708,2025-03-10,B022,Central,Helicopter,512.96,47254.08
F056709,2026-03-23,B020,East,Truck,339.83,32101.19
F056710,2025-05-08,B022,Central,Tank,820.41,77690.26
F056711,2025-11-09,B023,North,Truck,304.5,28554.71
F056712,2026-07-03,B028,West,Tank,895.83,87536.8
F056713,2025-09-26,B025,West,Truck,347.09,33295.54
F056714,2025-09-04,B019,Central,Tank,723.11,67219.67
F056715,2025-09-24,B001,Central,Helicopter,587.99,56426.91
F056716,2025-10-07,B022,Central,Tank,842.89,80222.9
F056717,2025-04-11,B008,East,Jeep,110.81,10256.41
F056718,2026-11-01,B026,South,Jeep,75.8,6903.67
F056719,2026-08-22,B017,East,Helicopter,583.98,57762.61
F056720,2025-06-17,B024,East,Tank,627.62,57349.19
F056721,2025-05-23,B002,North,Generator,116.66,10571.0
F056722,2026-08-20,B024,East,Tank,841.32,79236.52
F056723,2026-02-14,B028,West,Tank,732.62,66726.53
F056724,2025-11-23,B010,North,Generator,148.11,13828.55
F056725,2025-02-08,B016,West,Truck,273.99,25136.81
F056726,2026-04-26,B008,East,Generator,91.43,8915.11
F056727,2025-10-16,B003,East,Tank,695.7,66601.54
F056728,2025-10-13,B024,East,Truck,321.3,30459.83
F056729,2025-10-24,B030,East,Jeep,56.23,5341.18
F056730,2026-07-19,B010,North,Transport Vehicle,299.42,29135.3
F056731,2025-06-03,B011,Central,Generator,175.67,17122.92
F056732,2025-03-27,B010,North,Helicopter,514.04,47908.61
F056733,2026-06-06,B003,East,Truck,219.1,21349.45
F056734,2026-09-03,B018,East,Jeep,83.44,8276.11
F056735,2026-12-25,B011,Central,Helicopter,481.44,44729.94
F056736,2025-07-28,B016,West,Truck,361.07,33203.92
F056737,2025-06-23,B021,South,Truck,444.67,42417.02
F056738,2025-03-05,B011,Central,Generator,152.67,14299.64
F056739,2026-04-07,B013,South,Helicopter,661.49,64205.3
F056740,2025-07-28,B021,South,Transport Vehicle,253.63,22857.97
F056741,2026-06-02,B016,West,Helicopter,476.04,45007.01
F056742,2026-09-20,B010,North,Transport Vehicle,325.68,31072.12
F056743,2026-03-12,B019,Central,Truck,418.59,39522.66
F056744,2025-06-25,B008,East,Helicopter,437.24,40681.24
F056745,2026-04-09,B019,Central,Truck,417.37,40813.54
F056746,2025-05-01,B018,East,Jeep,53.26,5279.29
F056747,2025-07-09,B023,North,Generator,177.47,16525.32
F056748,2025-08-24,B029,South,Tank,615.53,59896.3
F056749,2026-09-04,B027,West,Truck,221.88,22040.56
F056750,2025-05-03,B006,West,Transport Vehicle,290.5,29048.67
F056751,2026-10-12,B026,South,Helicopter,438.13,40786.15
F056752,2025-06-19,B012,South,Jeep,56.85,5469.86
F056753,2025-09-11,B014,Central,Helicopter,480.07,47239.26
F056754,2026-05-29,B021,South,Generator,150.32,15006.22
F056755,2025-10-29,B017,East,Generator,127.85,11618.23
F056756,2026-10-26,B017,East,Helicopter,584.17,54974.92
F056757,2026-03-14,B029,South,Truck,300.13,27214.08
F056758,2025-10-05,B015,South,Jeep,48.34,4450.06
F056759,2025-01-30,B030,East,Tank,692.17,62496.42
F056760,2025-10-14,B013,South,Tank,733.59,72004.34
F056761,2025-02-07,B030,East,Truck,309.41,28667.34
F056762,2025-01-16,B028,West,Tank,790.98,73041.35
F056763,2025-01-04,B006,West,Generator,84.6,8276.8
F056764,2025-08-19,B016,West,Truck,390.85,38166.24
F056765,2026-06-04,B025,West,Transport Vehicle,312.81,28588.01
F056766,2025-07-17,B011,Central,Transport Vehicle,210.33,19606.75
F056767,2025-11-27,B024,East,Helicopter,571.09,54595.23
F056768,2025-04-17,B005,East,Jeep,71.71,7025.62
F056769,2026-01-31,B021,South,Helicopter,456.6,44982.23
F056770,2025-08-02,B019,Central,Helicopter,626.13,62408.86
F056771,2025-10-07,B005,East,Transport Vehicle,226.71,22041.49
F056772,2026-08-02,B008,East,Truck,206.52,20634.17
F056773,2026-06-03,B009,South,Jeep,83.3,7858.27
F056774,2025-12-09,B002,North,Jeep,111.13,10589.96
F056775,2025-03-21,B014,Central,Truck,437.33,41974.86
F056776,2026-12-12,B003,East,Truck,385.02,35639.74
F056777,2026-05-07,B011,Central,Truck,297.55,27653.24
F056778,2026-12-09,B016,West,Tank,657.49,62329.93
F056779,2025-09-15,B029,South,Jeep,69.57,6370.99
F056780,2026-08-17,B007,Central,Tank,568.04,56401.42
F056781,2025-12-31,B026,South,Helicopter,682.66,67411.74
F056782,2025-04-07,B021,South,Tank,768.15,70474.47
F056783,2026-03-09,B001,Central,Tank,810.8,77106.16
F056784,2026-10-21,B004,East,Helicopter,617.6,59724.44
F056785,2026-07-02,B006,West,Helicopter,413.95,39872.08
F056786,2025-11-27,B014,Central,Jeep,103.75,10090.67
F056787,2025-05-06,B002,North,Tank,773.41,71218.3
F056788,2025-11-13,B030,East,Truck,262.35,26165.2
F056789,2025-02-03,B011,Central,Jeep,74.21,7235.6
F056790,2025-12-11,B023,North,Tank,632.79,62307.55
F056791,2025-04-19,B021,South,Truck,383.57,35897.54
F056792,2026-03-23,B010,North,Truck,367.43,35548.71
F056793,2026-10-22,B012,South,Helicopter,690.85,68684.16
F056794,2025-07-12,B015,South,Transport Vehicle,258.77,25801.82
F056795,2025-02-27,B011,Central,Truck,245.26,22181.75
F056796,2025-06-02,B001,Central,Transport Vehicle,348.41,32472.76
F056797,2025-05-28,B026,South,Generator,143.71,13468.83
F056798,2025-09-02,B015,South,Truck,357.63,34966.84
F056799,2025-07-18,B008,East,Generator,88.19,8191.18
F056800,2025-11-12,B022,Central,Tank,726.98,67276.81
F056801,2026-10-22,B013,South,Truck,405.92,37206.85
F056802,2025-03-21,B016,West,Generator,107.39,10509.7
F056803,2026-07-24,B019,Central,Tank,751.55,70064.74
F056804,2026-07-20,B010,North,Generator,147.68,13393.02
F056805,2026-03-09,B021,South,Helicopter,549.37,51062.43
F056806,2025-08-29,B012,South,Jeep,107.57,10248.23
F056807,2026-10-14,B017,East,Truck,404.93,39864.85
F056808,2026-05-16,B025,West,Generator,97.65,9092.21
F056809,2025-04-11,B007,Central,Generator,146.04,14131.75
F056810,2025-04-16,B029,South,Truck,235.83,23031.45
F056811,2025-02-04,B023,North,Tank,791.94,75420.62
F056812,2025-12-20,B024,East,Generator,97.78,9418.84
F056813,2026-01-15,B012,South,Helicopter,539.47,49782.51
F056814,2026-10-08,B002,North,Tank,864.03,79859.6
F056815,2025-05-28,B029,South,Generator,135.82,12731.85
F056816,2026-06-05,B018,East,Helicopter,530.76,49307.5
F056817,2026-08-10,B023,North,Transport Vehicle,270.1,24617.83
F056818,2025-01-11,B001,Central,Helicopter,444.97,42214.32
F056819,2025-09-19,B023,North,Jeep,50.41,4580.98
F056820,2026-12-10,B019,Central,Generator,134.88,12981.07
F056821,2025-10-01,B007,Central,Truck,448.05,42518.27
F056822,2026-12-25,B001,Central,Tank,534.38,50926.81
F056823,2025-11-06,B028,West,Tank,616.48,59500.54
F056824,2025-05-11,B008,East,Jeep,59.3,5551.68
F056825,2026-12-26,B004,East,Generator,128.26,12109.93
F056826,2025-08-07,B010,North,Jeep,94.56,9206.42
F056827,2026-01-31,B020,East,Generator,81.74,8130.31
F056828,2026-07-03,B004,East,Truck,220.36,20447.54
F056829,2025-01-29,B025,West,Tank,593.63,57472.07
F056830,2025-06-17,B028,West,Transport Vehicle,317.27,30632.86
F056831,2026-08-25,B001,Central,Truck,345.34,31972.47
F056832,2025-08-30,B005,East,Generator,150.09,14671.39
F056833,2025-04-16,B013,South,Truck,277.0,25999.91
F056834,2025-05-05,B002,North,Jeep,60.4,5869.77
F056835,2025-04-22,B029,South,Transport Vehicle,329.02,32170.83
F056836,2025-02-10,B023,North,Tank,664.36,62313.07
F056837,2025-02-11,B030,East,Jeep,80.87,7870.67
F056838,2025-06-15,B024,East,Tank,639.8,60030.22
F056839,2026-07-29,B026,South,Generator,105.53,10480.4
F056840,2025-12-09,B005,East,Transport Vehicle,348.63,32031.21
F056841,2026-10-19,B013,South,Transport Vehicle,193.58,18331.52
F056842,2026-01-01,B025,West,Tank,606.9,58926.65
F056843,2025-08-10,B030,East,Transport Vehicle,236.72,22230.97
F056844,2025-05-02,B019,Central,Truck,445.72,41792.57
F056845,2025-09-24,B004,East,Generator,175.71,16479.46
F056846,2025-09-30,B007,Central,Helicopter,520.71,48134.84
F056847,2026-11-18,B020,East,Generator,174.55,17061.16
F056848,2026-07-13,B016,West,Helicopter,657.56,63941.97
F056849,2025-08-07,B019,Central,Jeep,43.28,4211.02
F056850,2026-09-09,B016,West,Jeep,75.55,7357.41
F056851,2025-09-14,B001,Central,Jeep,112.02,10221.37
F056852,2026-07-19,B029,South,Helicopter,562.98,55356.52
F056853,2025-05-14,B017,East,Truck,375.02,33774.61
F056854,2026-12-12,B017,East,Helicopter,483.23,47813.58
F056855,2025-12-06,B012,South,Tank,626.95,61814.84
F056856,2026-11-28,B018,East,Tank,678.91,65812.76
F056857,2026-11-24,B003,East,Jeep,41.46,4042.48
F056858,2026-02-07,B021,South,Helicopter,417.36,37952.59
F056859,2026-08-05,B002,North,Helicopter,425.67,42034.6
F056860,2025-05-21,B026,South,Helicopter,505.3,48485.37
F056861,2026-03-30,B017,East,Truck,313.46,29489.61
F056862,2025-03-19,B021,South,Jeep,100.74,9840.21
F056863,2026-08-17,B017,East,Generator,170.28,15653.18
F056864,2026-05-20,B019,Central,Transport Vehicle,330.23,32756.87
F056865,2026-06-12,B002,North,Generator,116.26,11089.19
F056866,2026-01-10,B018,East,Transport Vehicle,237.58,23183.62
F056867,2026-11-22,B028,West,Helicopter,626.68,56423.88
F056868,2025-03-05,B016,West,Jeep,48.01,4751.94
F056869,2026-07-25,B006,West,Generator,151.97,14926.01
F056870,2025-02-17,B022,Central,Truck,266.77,24079.35
F056871,2026-05-01,B029,South,Helicopter,546.55,51517.09
F056872,2026-05-19,B023,North,Jeep,70.1,6935.52
F056873,2025-02-28,B021,South,Truck,298.44,28020.05
F056874,2025-05-17,B003,East,Generator,138.93,13892.63
F056875,2025-05-08,B001,Central,Helicopter,493.42,49341.15
F056876,2026-02-16,B007,Central,Transport Vehicle,213.31,20170.33
F056877,2025-06-05,B028,West,Generator,84.1,8207.57
F056878,2025-05-23,B020,East,Transport Vehicle,261.05,25126.62
F056879,2025-04-04,B009,South,Jeep,77.92,7280.65
F056880,2025-10-29,B026,South,Truck,304.6,29575.05
F056881,2025-04-02,B009,South,Generator,134.92,12780.17
F056882,2025-05-01,B008,East,Transport Vehicle,199.33,19662.95
F056883,2025-07-13,B001,Central,Jeep,102.14,9626.43
F056884,2026-01-07,B020,East,Helicopter,461.62,45278.89
F056885,2025-07-16,B023,North,Jeep,77.99,7063.34
F056886,2026-11-02,B002,North,Transport Vehicle,274.85,26598.38
F056887,2026-02-28,B026,South,Truck,238.1,22238.7
F056888,2025-04-30,B002,North,Helicopter,594.8,55527.46
F056889,2025-11-02,B014,Central,Transport Vehicle,290.2,27695.34
F056890,2025-04-09,B027,West,Helicopter,660.1,65501.78
F056891,2026-04-24,B027,West,Helicopter,544.27,52913.98
F056892,2026-08-20,B025,West,Tank,862.07,82668.39
F056893,2026-01-29,B029,South,Helicopter,683.69,67624.23
F056894,2026-03-20,B001,Central,Transport Vehicle,296.16,28821.83
F056895,2025-08-21,B004,East,Truck,244.74,22057.11
F056896,2026-06-15,B029,South,Jeep,75.76,7183.17
F056897,2025-01-12,B016,West,Transport Vehicle,325.71,30194.38
F056898,2025-04-04,B027,West,Helicopter,521.32,51013.39
F056899,2026-03-12,B016,West,Truck,335.07,31556.36
F056900,2025-03-27,B015,South,Helicopter,660.04,61832.49
F056901,2026-06-13,B003,East,Truck,430.16,41470.1
F056902,2025-08-16,B009,South,Tank,740.4,70624.2
F056903,2026-07-24,B012,South,Jeep,80.18,7251.13
F056904,2026-09-16,B007,Central,Helicopter,576.77,53532.15
F056905,2026-10-21,B002,North,Jeep,99.63,9713.54
F056906,2026-03-22,B025,West,Transport Vehicle,209.01,20120.86
F056907,2025-07-30,B008,East,Tank,572.7,55545.08
F056908,2025-04-08,B028,West,Truck,444.7,42541.65
F056909,2025-04-07,B022,Central,Tank,745.64,71643.16
F056910,2026-10-20,B015,South,Transport Vehicle,190.95,18400.76
F056911,2025-03-01,B020,East,Generator,93.73,9347.55
F056912,2026-02-18,B002,North,Jeep,58.4,5416.75
F056913,2025-09-06,B022,Central,Jeep,91.09,8316.3
F056914,2025-04-21,B017,East,Truck,422.18,40103.25
F056915,2025-11-11,B027,West,Helicopter,487.53,47585.86
F056916,2026-04-29,B021,South,Transport Vehicle,279.47,25624.98
F056917,2025-04-14,B010,North,Generator,139.69,12818.36
F056918,2025-12-31,B015,South,Truck,263.66,23744.54
F056919,2025-09-13,B023,North,Helicopter,505.88,48989.97
F056920,2025-02-18,B010,North,Helicopter,612.26,55787.16
F056921,2025-08-11,B022,Central,Truck,398.97,38667.91
F056922,2025-01-04,B020,East,Generator,118.13,11210.04
F056923,2025-10-20,B009,South,Tank,679.57,62775.95
F056924,2026-05-19,B020,East,Truck,327.95,31701.11
F056925,2026-05-31,B009,South,Transport Vehicle,337.56,33495.25
F056926,2025-09-11,B002,North,Helicopter,639.15,60742.56
F056927,2025-04-12,B010,North,Helicopter,597.01,56428.96
F056928,2025-02-13,B012,South,Generator,88.54,8389.17
F056929,2025-06-24,B019,Central,Jeep,97.14,9054.49
F056930,2025-06-01,B011,Central,Transport Vehicle,195.25,17800.48
F056931,2025-01-07,B020,East,Transport Vehicle,195.52,17850.28
F056932,2026-07-18,B005,East,Jeep,64.74,6321.45
F056933,2025-11-20,B008,East,Helicopter,574.91,54529.3
F056934,2025-12-02,B020,East,Generator,96.39,8787.44
F056935,2026-04-19,B017,East,Generator,144.49,13900.43
F056936,2025-05-27,B027,West,Jeep,103.08,10018.32
F056937,2025-04-10,B008,East,Jeep,110.2,10291.06
F056938,2026-08-11,B018,East,Jeep,71.54,6586.17
F056939,2025-12-21,B008,East,Truck,355.05,33449.42
F056940,2025-06-14,B022,Central,Generator,143.41,14002.5
F056941,2025-06-15,B017,East,Tank,631.39,59759.06
F056942,2025-06-05,B024,East,Transport Vehicle,299.02,28138.06
F056943,2026-01-10,B004,East,Truck,300.6,29683.0
F056944,2026-07-23,B014,Central,Truck,262.22,23715.92
F056945,2025-02-12,B015,South,Jeep,102.59,9802.43
F056946,2026-03-22,B007,Central,Generator,177.58,17402.36
F056947,2025-03-18,B021,South,Truck,255.81,23098.15
F056948,2025-02-19,B017,East,Transport Vehicle,324.71,31553.38
F056949,2025-03-28,B006,West,Jeep,67.85,6218.22
F056950,2025-09-26,B004,East,Jeep,61.6,5692.72
F056951,2026-07-22,B013,South,Generator,104.0,10218.17
F056952,2026-11-30,B019,Central,Truck,343.22,34282.86
F056953,2026-03-19,B022,Central,Jeep,91.55,8702.77
F056954,2026-10-29,B018,East,Tank,673.93,62270.33
F056955,2025-11-22,B020,East,Tank,714.01,69667.55
F056956,2026-03-24,B029,South,Truck,326.34,31945.63
F056957,2025-11-18,B004,East,Truck,411.34,38597.89
F056958,2026-12-31,B017,East,Helicopter,428.41,40802.57
F056959,2025-09-14,B029,South,Tank,703.92,65904.24
F056960,2025-07-05,B008,East,Jeep,83.99,7978.64
F056961,2026-12-15,B002,North,Helicopter,678.14,66651.93
F056962,2026-03-17,B015,South,Generator,111.92,10743.45
F056963,2025-05-17,B013,South,Generator,112.6,11021.91
F056964,2025-08-03,B022,Central,Transport Vehicle,282.7,26446.39
F056965,2025-12-12,B004,East,Truck,259.59,25413.78
F056966,2026-12-27,B012,South,Truck,233.38,22317.0
F056967,2025-07-11,B003,East,Tank,689.45,65608.57
F056968,2025-07-27,B011,Central,Helicopter,618.07,58239.07
F056969,2026-11-09,B026,South,Helicopter,525.18,49135.69
F056970,2026-05-16,B017,East,Truck,432.89,41165.57
F056971,2025-08-08,B016,West,Generator,156.48,15348.57
F056972,2025-12-31,B005,East,Jeep,83.46,8327.49
F056973,2026-09-06,B005,East,Jeep,95.18,9499.72
F056974,2025-07-03,B025,West,Truck,392.45,35516.9
F056975,2026-07-01,B030,East,Helicopter,557.77,51197.17
F056976,2025-10-21,B003,East,Jeep,111.0,10471.77
F056977,2026-01-26,B011,Central,Truck,381.26,37110.24
F056978,2026-02-02,B008,East,Truck,242.25,24012.12
F056979,2026-09-09,B005,East,Tank,697.78,63177.89
F056980,2026-11-18,B016,West,Helicopter,496.73,49186.78
F056981,2025-02-16,B018,East,Transport Vehicle,217.26,21142.24
F056982,2025-09-11,B006,West,Generator,131.5,12244.17
F056983,2025-10-03,B023,North,Truck,255.92,24952.08
F056984,2025-02-05,B013,South,Helicopter,497.41,46153.62
F056985,2026-05-16,B002,North,Tank,520.41,51271.12
F056986,2026-12-30,B017,East,Transport Vehicle,294.85,27969.54
F056987,2025-08-27,B016,West,Generator,160.1,15265.94
F056988,2025-03-01,B016,West,Transport Vehicle,225.33,21856.81
F056989,2025-03-05,B019,Central,Tank,640.57,57745.93
F056990,2026-08-12,B027,West,Generator,144.26,13083.49
F056991,2025-05-13,B029,South,Truck,439.88,43812.23
F056992,2026-09-19,B011,Central,Transport Vehicle,323.15,31375.29
F056993,2025-02-14,B013,South,Helicopter,647.82,62294.82
F056994,2026-10-08,B007,Central,Jeep,55.22,5245.97
F056995,2025-02-13,B023,North,Jeep,119.23,11185.01
F056996,2025-08-22,B020,East,Transport Vehicle,214.12,20795.16
F056997,2025-04-28,B009,South,Generator,112.89,10462.75
F056998,2026-06-09,B024,East,Transport Vehicle,239.83,22901.2
F056999,2026-01-25,B021,South,Truck,413.52,39105.65
F057000,2026-08-26,B021,South,Helicopter,466.97,46404.49
F057001,2025-11-12,B007,Central,Tank,722.0,69783.41
F057002,2026-03-12,B010,North,Helicopter,402.62,38668.92
F057003,2025-03-16,B005,East,Jeep,107.4,10647.96
F057004,2025-05-26,B012,South,Generator,110.97,10986.62
F057005,2025-09-06,B017,East,Tank,744.41,72060.02
F057006,2026-08-21,B011,Central,Tank,816.05,78899.37
F057007,2026-01-21,B014,Central,Generator,176.49,16138.54
F057008,2026-02-20,B019,Central,Generator,96.86,8932.47
F057009,2026-11-24,B003,East,Jeep,75.77,7015.34
F057010,2025-07-19,B026,South,Truck,345.14,31835.91
F057011,2025-04-15,B015,South,Generator,174.92,17140.63
F057012,2025-05-30,B003,East,Truck,243.23,22471.8
F057013,2025-09-26,B001,Central,Generator,121.16,11111.28
F057014,2025-02-06,B013,South,Truck,331.99,30225.0
F057015,2025-05-14,B008,East,Jeep,93.95,8775.17
F057016,2025-02-03,B022,Central,Generator,149.92,13999.0
F057017,2026-08-02,B005,East,Transport Vehicle,292.34,28532.56
F057018,2025-09-25,B022,Central,Tank,588.78,53638.45
F057019,2026-09-22,B014,Central,Helicopter,445.76,41762.07
F057020,2026-11-05,B022,Central,Tank,553.29,54303.0
F057021,2025-12-07,B010,North,Generator,131.59,12921.86
F057022,2025-08-30,B001,Central,Truck,206.13,18939.82
F057023,2026-04-26,B006,West,Tank,726.56,72391.36
F057024,2026-04-30,B024,East,Tank,613.52,57788.8
F057025,2026-10-02,B016,West,Generator,130.94,12577.5
F057026,2025-09-16,B013,South,Truck,314.18,29496.22
F057027,2025-09-13,B030,East,Jeep,90.85,8679.46
F057028,2026-05-11,B001,Central,Jeep,64.68,5941.34
