Equipment_ID,Supplier_ID,Equipment_Name,Category,Manufacturer,Purchase_Year,Expected_Life,Status
EQ03248,SUP0274,Armored Vehicle,Armored Vehicle,BEL,2012,17,Operational
EQ03249,SUP0170,Communication System,Communication System,Tata Advanced Systems,2022,12,Operational
EQ03250,SUP0032,Generator,Generator,Ashok Leyland Defence,2020,26,Maintenance
EQ03251,SUP0216,Armored Vehicle,Armored Vehicle,Mahindra Defence,2010,19,Operational
EQ03252,SUP0064,Armored Vehicle,Armored Vehicle,DRDO,2022,10,Out of Service
EQ03253,SUP0051,Missile Launcher,Missile Launcher,L&T Defence,2023,20,Operational
EQ03254,SUP0112,Missile Launcher,Missile Launcher,HAL,2015,14,Operational
EQ03255,SUP0056,Radar,Radar,Bharat Dynamics,2014,16,Operational
EQ03256,SUP0208,Armored Vehicle,Armored Vehicle,BEL,2012,26,Operational
EQ03257,SUP0042,Radar,Radar,L&T Defence,2019,18,Out of Service
EQ03258,SUP0188,Tank,Tank,DRDO,2014,10,Operational
EQ03259,SUP0206,Radar,Radar,L&T Defence,2014,13,Operational
EQ03260,SUP0191,Radar,Radar,Mahindra Defence,2019,24,Maintenance
EQ03261,SUP0069,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2018,13,Operational
EQ03262,SUP0093,Generator,Generator,HAL,2015,19,Operational
EQ03263,SUP0261,Armored Vehicle,Armored Vehicle,Mahindra Defence,2023,14,Operational
EQ03264,SUP0258,Drone,Drone,Bharat Dynamics,2017,17,Maintenance
EQ03265,SUP0173,Truck,Truck,BEL,2008,10,Maintenance
EQ03266,SUP0207,Communication System,Communication System,Mahindra Defence,2018,11,Operational
EQ03267,SUP0001,Missile Launcher,Missile Launcher,HAL,2012,28,Operational
EQ03268,SUP0297,Drone,Drone,Mahindra Defence,2015,27,Out of Service
EQ03269,SUP0122,Missile Launcher,Missile Launcher,Tata Advanced Systems,2007,28,Operational
EQ03270,SUP0124,Drone,Drone,L&T Defence,2007,24,Operational
EQ03271,SUP0291,Truck,Truck,Ashok Leyland Defence,2007,15,Operational
EQ03272,SUP0289,Communication System,Communication System,L&T Defence,2024,17,Operational
EQ03273,SUP0113,Communication System,Communication System,HAL,2007,24,Maintenance
EQ03274,SUP0186,Truck,Truck,L&T Defence,2022,22,Operational
EQ03275,SUP0007,Missile Launcher,Missile Launcher,L&T Defence,2007,16,Maintenance
EQ03276,SUP0171,Truck,Truck,Bharat Dynamics,2010,27,Maintenance
EQ03277,SUP0192,Missile Launcher,Missile Launcher,HAL,2013,23,Operational
EQ03278,SUP0297,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2015,17,Operational
EQ03279,SUP0019,Drone,Drone,DRDO,2005,30,Operational
EQ03280,SUP0170,Radar,Radar,Mahindra Defence,2020,28,Operational
EQ03281,SUP0210,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2010,29,Operational
EQ03282,SUP0036,Truck,Truck,L&T Defence,2024,17,Operational
EQ03283,SUP0276,Communication System,Communication System,Ashok Leyland Defence,2024,17,Operational
EQ03284,SUP0157,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2006,23,Maintenance
EQ03285,SUP0064,Generator,Generator,Mahindra Defence,2008,13,Operational
EQ03286,SUP0249,Armored Vehicle,Armored Vehicle,HAL,2007,27,Maintenance
EQ03287,SUP0141,Radar,Radar,Bharat Dynamics,2019,20,Operational
EQ03288,SUP0240,Drone,Drone,L&T Defence,2010,17,Maintenance
EQ03289,SUP0102,Missile Launcher,Missile Launcher,Tata Advanced Systems,2007,11,Out of Service
EQ03290,SUP0205,Armored Vehicle,Armored Vehicle,DRDO,2019,11,Operational
EQ03291,SUP0277,Truck,Truck,HAL,2013,25,Maintenance
EQ03292,SUP0157,Communication System,Communication System,HAL,2014,21,Operational
EQ03293,SUP0078,Armored Vehicle,Armored Vehicle,BEL,2013,17,Operational
EQ03294,SUP0092,Truck,Truck,BEL,2010,26,Operational
EQ03295,SUP0046,Tank,Tank,Mahindra Defence,2024,12,Operational
EQ03296,SUP0295,Drone,Drone,Mahindra Defence,2009,17,Maintenance
EQ03297,SUP0287,Armored Vehicle,Armored Vehicle,HAL,2022,13,Operational
EQ03298,SUP0153,Truck,Truck,Ashok Leyland Defence,2018,24,Operational
EQ03299,SUP0295,Missile Launcher,Missile Launcher,Bharat Dynamics,2025,18,Operational
EQ03300,SUP0216,Drone,Drone,Bharat Dynamics,2017,20,Operational
EQ03301,SUP0048,Missile Launcher,Missile Launcher,Tata Advanced Systems,2008,26,Maintenance
EQ03302,SUP0153,Missile Launcher,Missile Launcher,BEL,2011,15,Operational
EQ03303,SUP0184,Armored Vehicle,Armored Vehicle,L&T Defence,2017,17,Operational
EQ03304,SUP0074,Truck,Truck,Bharat Dynamics,2022,10,Operational
EQ03305,SUP0069,Drone,Drone,Bharat Dynamics,2011,20,Operational
EQ03306,SUP0145,Tank,Tank,Bharat Dynamics,2022,23,Maintenance
EQ03307,SUP0034,Radar,Radar,Tata Advanced Systems,2018,29,Operational
EQ03308,SUP0113,Communication System,Communication System,DRDO,2015,10,Operational
EQ03309,SUP0219,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2022,15,Maintenance
EQ03310,SUP0111,Radar,Radar,Tata Advanced Systems,2014,25,Maintenance
EQ03311,SUP0019,Communication System,Communication System,L&T Defence,2016,10,Operational
EQ03312,SUP0235,Missile Launcher,Missile Launcher,L&T Defence,2024,24,Operational
EQ03313,SUP0024,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2005,10,Maintenance
EQ03314,SUP0057,Truck,Truck,L&T Defence,2011,24,Operational
EQ03315,SUP0297,Generator,Generator,Bharat Dynamics,2019,14,Operational
EQ03316,SUP0205,Tank,Tank,Bharat Dynamics,2011,25,Operational
EQ03317,SUP0261,Tank,Tank,L&T Defence,2019,17,Operational
EQ03318,SUP0053,Missile Launcher,Missile Launcher,DRDO,2017,12,Operational
EQ03319,SUP0009,Missile Launcher,Missile Launcher,DRDO,2013,12,Operational
EQ03320,SUP0025,Generator,Generator,Mahindra Defence,2005,11,Maintenance
EQ03321,SUP0235,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2017,23,Operational
EQ03322,SUP0101,Drone,Drone,Bharat Dynamics,2007,20,Maintenance
EQ03323,SUP0235,Armored Vehicle,Armored Vehicle,HAL,2015,18,Maintenance
EQ03324,SUP0222,Drone,Drone,Bharat Dynamics,2012,25,Operational
EQ03325,SUP0125,Radar,Radar,Mahindra Defence,2014,22,Operational
EQ03326,SUP0246,Communication System,Communication System,L&T Defence,2019,30,Operational
EQ03327,SUP0255,Drone,Drone,L&T Defence,2019,13,Operational
EQ03328,SUP0158,Radar,Radar,Ashok Leyland Defence,2022,14,Operational
EQ03329,SUP0297,Truck,Truck,Tata Advanced Systems,2020,18,Operational
EQ03330,SUP0111,Communication System,Communication System,Ashok Leyland Defence,2010,14,Operational
EQ03331,SUP0259,Communication System,Communication System,Mahindra Defence,2011,29,Operational
EQ03332,SUP0160,Generator,Generator,Bharat Dynamics,2008,19,Operational
EQ03333,SUP0093,Generator,Generator,L&T Defence,2025,12,Operational
EQ03334,SUP0072,Truck,Truck,HAL,2005,16,Maintenance
EQ03335,SUP0176,Generator,Generator,Mahindra Defence,2021,25,Maintenance
EQ03336,SUP0223,Truck,Truck,Bharat Dynamics,2007,30,Maintenance
EQ03337,SUP0208,Communication System,Communication System,Bharat Dynamics,2012,19,Operational
EQ03338,SUP0119,Radar,Radar,Mahindra Defence,2021,17,Operational
EQ03339,SUP0085,Communication System,Communication System,Tata Advanced Systems,2013,21,Operational
EQ03340,SUP0019,Radar,Radar,BEL,2017,11,Operational
EQ03341,SUP0292,Missile Launcher,Missile Launcher,Mahindra Defence,2016,13,Out of Service
EQ03342,SUP0143,Tank,Tank,Mahindra Defence,2007,18,Out of Service
EQ03343,SUP0206,Truck,Truck,DRDO,2017,21,Operational
EQ03344,SUP0072,Tank,Tank,Bharat Dynamics,2011,14,Operational
EQ03345,SUP0045,Missile Launcher,Missile Launcher,BEL,2014,19,Operational
EQ03346,SUP0040,Generator,Generator,L&T Defence,2019,11,Operational
EQ03347,SUP0003,Drone,Drone,L&T Defence,2014,28,Operational
EQ03348,SUP0272,Missile Launcher,Missile Launcher,HAL,2007,14,Operational
EQ03349,SUP0013,Generator,Generator,HAL,2008,11,Maintenance
EQ03350,SUP0232,Missile Launcher,Missile Launcher,Tata Advanced Systems,2025,11,Operational
EQ03351,SUP0072,Communication System,Communication System,BEL,2017,10,Operational
EQ03352,SUP0180,Drone,Drone,DRDO,2016,11,Operational
EQ03353,SUP0135,Drone,Drone,BEL,2023,20,Operational
EQ03354,SUP0254,Generator,Generator,HAL,2023,24,Operational
EQ03355,SUP0144,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2011,24,Operational
EQ03356,SUP0159,Tank,Tank,HAL,2015,13,Maintenance
EQ03357,SUP0188,Radar,Radar,Bharat Dynamics,2014,20,Operational
EQ03358,SUP0253,Drone,Drone,Ashok Leyland Defence,2023,28,Operational
EQ03359,SUP0206,Tank,Tank,BEL,2015,25,Operational
EQ03360,SUP0285,Generator,Generator,Bharat Dynamics,2009,29,Out of Service
EQ03361,SUP0082,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2023,17,Operational
EQ03362,SUP0116,Truck,Truck,L&T Defence,2018,24,Operational
EQ03363,SUP0269,Missile Launcher,Missile Launcher,Bharat Dynamics,2014,13,Operational
EQ03364,SUP0205,Tank,Tank,Bharat Dynamics,2017,10,Operational
EQ03365,SUP0194,Radar,Radar,L&T Defence,2019,20,Maintenance
EQ03366,SUP0277,Drone,Drone,HAL,2011,18,Operational
EQ03367,SUP0011,Drone,Drone,L&T Defence,2022,21,Operational
EQ03368,SUP0151,Radar,Radar,Mahindra Defence,2008,12,Operational
EQ03369,SUP0145,Armored Vehicle,Armored Vehicle,HAL,2022,11,Operational
EQ03370,SUP0119,Truck,Truck,Tata Advanced Systems,2024,13,Operational
EQ03371,SUP0275,Missile Launcher,Missile Launcher,Bharat Dynamics,2024,21,Operational
EQ03372,SUP0017,Communication System,Communication System,BEL,2013,25,Operational
EQ03373,SUP0101,Radar,Radar,Tata Advanced Systems,2018,22,Operational
EQ03374,SUP0261,Missile Launcher,Missile Launcher,BEL,2025,11,Operational
EQ03375,SUP0016,Radar,Radar,Bharat Dynamics,2024,15,Operational
EQ03376,SUP0013,Truck,Truck,BEL,2019,22,Operational
EQ03377,SUP0008,Radar,Radar,BEL,2016,25,Operational
EQ03378,SUP0028,Communication System,Communication System,L&T Defence,2007,26,Maintenance
EQ03379,SUP0195,Missile Launcher,Missile Launcher,HAL,2006,18,Operational
EQ03380,SUP0051,Radar,Radar,HAL,2011,23,Operational
EQ03381,SUP0001,Truck,Truck,L&T Defence,2012,23,Operational
EQ03382,SUP0265,Radar,Radar,Mahindra Defence,2010,26,Operational
EQ03383,SUP0118,Communication System,Communication System,Mahindra Defence,2018,21,Operational
EQ03384,SUP0045,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2012,29,Operational
EQ03385,SUP0264,Radar,Radar,Ashok Leyland Defence,2007,20,Out of Service
EQ03386,SUP0113,Generator,Generator,HAL,2010,15,Maintenance
EQ03387,SUP0295,Communication System,Communication System,Tata Advanced Systems,2017,12,Operational
EQ03388,SUP0202,Generator,Generator,L&T Defence,2016,14,Operational
EQ03389,SUP0115,Tank,Tank,Mahindra Defence,2008,17,Operational
EQ03390,SUP0034,Truck,Truck,DRDO,2005,16,Maintenance
EQ03391,SUP0187,Missile Launcher,Missile Launcher,Mahindra Defence,2025,19,Out of Service
EQ03392,SUP0252,Generator,Generator,L&T Defence,2019,12,Operational
EQ03393,SUP0189,Drone,Drone,HAL,2015,12,Operational
EQ03394,SUP0090,Tank,Tank,L&T Defence,2023,18,Operational
EQ03395,SUP0280,Radar,Radar,Bharat Dynamics,2016,27,Operational
EQ03396,SUP0082,Tank,Tank,Tata Advanced Systems,2009,28,Operational
EQ03397,SUP0183,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2023,28,Operational
EQ03398,SUP0300,Missile Launcher,Missile Launcher,HAL,2015,18,Operational
EQ03399,SUP0023,Communication System,Communication System,Ashok Leyland Defence,2017,22,Operational
EQ03400,SUP0123,Armored Vehicle,Armored Vehicle,DRDO,2017,24,Operational
EQ03401,SUP0070,Missile Launcher,Missile Launcher,HAL,2007,24,Operational
EQ03402,SUP0047,Generator,Generator,Bharat Dynamics,2015,24,Operational
EQ03403,SUP0019,Tank,Tank,Tata Advanced Systems,2013,21,Out of Service
EQ03404,SUP0101,Drone,Drone,BEL,2024,25,Operational
EQ03405,SUP0068,Generator,Generator,DRDO,2006,27,Operational
EQ03406,SUP0187,Truck,Truck,Tata Advanced Systems,2014,29,Maintenance
EQ03407,SUP0281,Truck,Truck,Mahindra Defence,2020,14,Operational
EQ03408,SUP0151,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2014,25,Operational
EQ03409,SUP0229,Truck,Truck,Tata Advanced Systems,2013,14,Operational
EQ03410,SUP0171,Communication System,Communication System,Ashok Leyland Defence,2007,11,Maintenance
EQ03411,SUP0205,Communication System,Communication System,DRDO,2019,30,Operational
EQ03412,SUP0219,Drone,Drone,HAL,2019,11,Out of Service
EQ03413,SUP0267,Radar,Radar,Mahindra Defence,2020,20,Operational
EQ03414,SUP0275,Generator,Generator,Bharat Dynamics,2021,22,Operational
EQ03415,SUP0230,Generator,Generator,BEL,2018,27,Operational
EQ03416,SUP0055,Truck,Truck,Mahindra Defence,2015,27,Operational
EQ03417,SUP0277,Armored Vehicle,Armored Vehicle,BEL,2005,13,Operational
EQ03418,SUP0168,Missile Launcher,Missile Launcher,BEL,2020,27,Operational
EQ03419,SUP0233,Communication System,Communication System,HAL,2005,28,Maintenance
EQ03420,SUP0070,Communication System,Communication System,Mahindra Defence,2019,25,Operational
EQ03421,SUP0066,Communication System,Communication System,Bharat Dynamics,2020,28,Operational
EQ03422,SUP0279,Communication System,Communication System,Tata Advanced Systems,2017,16,Operational
EQ03423,SUP0224,Armored Vehicle,Armored Vehicle,DRDO,2012,21,Operational
EQ03424,SUP0180,Tank,Tank,Tata Advanced Systems,2018,12,Operational
EQ03425,SUP0248,Truck,Truck,DRDO,2018,30,Operational
EQ03426,SUP0057,Truck,Truck,Mahindra Defence,2016,11,Operational
EQ03427,SUP0207,Radar,Radar,L&T Defence,2009,15,Out of Service
EQ03428,SUP0217,Generator,Generator,BEL,2010,14,Operational
EQ03429,SUP0146,Tank,Tank,Bharat Dynamics,2006,10,Operational
EQ03430,SUP0010,Communication System,Communication System,Bharat Dynamics,2020,15,Operational
EQ03431,SUP0062,Armored Vehicle,Armored Vehicle,DRDO,2009,28,Maintenance
EQ03432,SUP0113,Missile Launcher,Missile Launcher,HAL,2016,14,Operational
EQ03433,SUP0121,Truck,Truck,DRDO,2005,22,Maintenance
EQ03434,SUP0238,Communication System,Communication System,Bharat Dynamics,2025,27,Operational
EQ03435,SUP0130,Radar,Radar,BEL,2014,20,Operational
EQ03436,SUP0287,Tank,Tank,DRDO,2008,17,Operational
EQ03437,SUP0024,Tank,Tank,Bharat Dynamics,2013,22,Out of Service
EQ03438,SUP0193,Generator,Generator,L&T Defence,2007,22,Operational
EQ03439,SUP0041,Drone,Drone,DRDO,2022,15,Operational
EQ03440,SUP0097,Radar,Radar,L&T Defence,2018,26,Operational
EQ03441,SUP0142,Truck,Truck,DRDO,2008,18,Operational
EQ03442,SUP0240,Generator,Generator,Ashok Leyland Defence,2015,11,Operational
EQ03443,SUP0047,Tank,Tank,HAL,2022,21,Operational
EQ03444,SUP0296,Armored Vehicle,Armored Vehicle,BEL,2005,13,Operational
EQ03445,SUP0279,Radar,Radar,Mahindra Defence,2017,27,Operational
EQ03446,SUP0156,Drone,Drone,Ashok Leyland Defence,2023,17,Operational
EQ03447,SUP0036,Missile Launcher,Missile Launcher,HAL,2025,21,Operational
EQ03448,SUP0053,Tank,Tank,L&T Defence,2006,16,Operational
EQ03449,SUP0016,Generator,Generator,Tata Advanced Systems,2025,24,Out of Service
EQ03450,SUP0237,Radar,Radar,Mahindra Defence,2024,19,Operational
EQ03451,SUP0273,Generator,Generator,Tata Advanced Systems,2012,30,Operational
EQ03452,SUP0008,Truck,Truck,HAL,2011,12,Operational
EQ03453,SUP0065,Communication System,Communication System,Mahindra Defence,2022,15,Operational
EQ03454,SUP0281,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2014,16,Operational
EQ03455,SUP0202,Drone,Drone,Bharat Dynamics,2006,20,Out of Service
EQ03456,SUP0031,Truck,Truck,DRDO,2022,28,Operational
EQ03457,SUP0137,Truck,Truck,Tata Advanced Systems,2013,20,Operational
EQ03458,SUP0161,Truck,Truck,Ashok Leyland Defence,2021,25,Operational
EQ03459,SUP0070,Generator,Generator,Bharat Dynamics,2017,11,Operational
EQ03460,SUP0111,Radar,Radar,Tata Advanced Systems,2015,20,Operational
EQ03461,SUP0179,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2019,19,Operational
EQ03462,SUP0293,Drone,Drone,L&T Defence,2024,28,Operational
EQ03463,SUP0241,Communication System,Communication System,L&T Defence,2014,28,Operational
EQ03464,SUP0298,Radar,Radar,BEL,2016,19,Operational
EQ03465,SUP0054,Generator,Generator,Bharat Dynamics,2020,24,Operational
EQ03466,SUP0078,Radar,Radar,Bharat Dynamics,2010,19,Operational
EQ03467,SUP0133,Truck,Truck,Bharat Dynamics,2010,29,Out of Service
EQ03468,SUP0010,Truck,Truck,DRDO,2005,30,Maintenance
EQ03469,SUP0264,Missile Launcher,Missile Launcher,Tata Advanced Systems,2009,19,Operational
EQ03470,SUP0032,Missile Launcher,Missile Launcher,HAL,2020,19,Operational
EQ03471,SUP0010,Radar,Radar,BEL,2014,21,Operational
EQ03472,SUP0292,Generator,Generator,HAL,2014,14,Operational
EQ03473,SUP0273,Communication System,Communication System,L&T Defence,2014,21,Out of Service
EQ03474,SUP0024,Missile Launcher,Missile Launcher,L&T Defence,2005,25,Operational
EQ03475,SUP0246,Missile Launcher,Missile Launcher,Bharat Dynamics,2014,17,Operational
EQ03476,SUP0036,Armored Vehicle,Armored Vehicle,HAL,2010,20,Maintenance
EQ03477,SUP0182,Armored Vehicle,Armored Vehicle,L&T Defence,2016,26,Operational
EQ03478,SUP0153,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2019,27,Operational
EQ03479,SUP0264,Truck,Truck,HAL,2010,12,Maintenance
EQ03480,SUP0267,Generator,Generator,Bharat Dynamics,2022,15,Operational
EQ03481,SUP0045,Radar,Radar,L&T Defence,2016,23,Operational
EQ03482,SUP0250,Missile Launcher,Missile Launcher,HAL,2012,17,Operational
EQ03483,SUP0208,Truck,Truck,Tata Advanced Systems,2021,28,Operational
EQ03484,SUP0215,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2025,21,Operational
EQ03485,SUP0065,Drone,Drone,Bharat Dynamics,2010,25,Operational
EQ03486,SUP0044,Truck,Truck,HAL,2014,26,Operational
EQ03487,SUP0003,Generator,Generator,L&T Defence,2017,23,Operational
EQ03488,SUP0262,Radar,Radar,BEL,2018,18,Out of Service
EQ03489,SUP0004,Generator,Generator,HAL,2010,29,Operational
EQ03490,SUP0157,Drone,Drone,DRDO,2012,19,Operational
EQ03491,SUP0181,Radar,Radar,Tata Advanced Systems,2011,14,Operational
EQ03492,SUP0262,Missile Launcher,Missile Launcher,Tata Advanced Systems,2012,27,Operational
EQ03493,SUP0238,Missile Launcher,Missile Launcher,Mahindra Defence,2007,10,Operational
EQ03494,SUP0256,Communication System,Communication System,L&T Defence,2007,15,Operational
EQ03495,SUP0032,Armored Vehicle,Armored Vehicle,DRDO,2016,24,Out of Service
EQ03496,SUP0118,Armored Vehicle,Armored Vehicle,BEL,2007,20,Out of Service
EQ03497,SUP0264,Radar,Radar,DRDO,2011,21,Operational
EQ03498,SUP0051,Radar,Radar,Ashok Leyland Defence,2018,13,Operational
EQ03499,SUP0202,Tank,Tank,DRDO,2013,18,Operational
EQ03500,SUP0176,Tank,Tank,Mahindra Defence,2006,14,Out of Service
EQ03501,SUP0177,Generator,Generator,Ashok Leyland Defence,2010,21,Operational
EQ03502,SUP0061,Truck,Truck,HAL,2005,21,Maintenance
EQ03503,SUP0104,Tank,Tank,Tata Advanced Systems,2007,17,Operational
EQ03504,SUP0008,Tank,Tank,BEL,2019,22,Operational
EQ03505,SUP0069,Missile Launcher,Missile Launcher,BEL,2012,19,Operational
EQ03506,SUP0168,Radar,Radar,L&T Defence,2017,29,Operational
EQ03507,SUP0085,Generator,Generator,DRDO,2020,19,Operational
EQ03508,SUP0171,Communication System,Communication System,BEL,2013,30,Operational
EQ03509,SUP0293,Generator,Generator,L&T Defence,2023,17,Operational
EQ03510,SUP0212,Drone,Drone,Mahindra Defence,2019,16,Operational
EQ03511,SUP0069,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2010,24,Operational
EQ03512,SUP0230,Generator,Generator,L&T Defence,2024,19,Operational
EQ03513,SUP0022,Generator,Generator,Bharat Dynamics,2016,15,Operational
EQ03514,SUP0207,Generator,Generator,Ashok Leyland Defence,2009,19,Out of Service
EQ03515,SUP0121,Generator,Generator,BEL,2009,19,Operational
EQ03516,SUP0176,Drone,Drone,L&T Defence,2018,17,Operational
EQ03517,SUP0222,Armored Vehicle,Armored Vehicle,DRDO,2009,27,Maintenance
EQ03518,SUP0047,Missile Launcher,Missile Launcher,Mahindra Defence,2007,17,Out of Service
EQ03519,SUP0010,Radar,Radar,L&T Defence,2010,28,Operational
EQ03520,SUP0062,Generator,Generator,L&T Defence,2009,11,Operational
EQ03521,SUP0045,Tank,Tank,Bharat Dynamics,2021,14,Operational
EQ03522,SUP0108,Radar,Radar,Ashok Leyland Defence,2016,29,Operational
EQ03523,SUP0046,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2021,18,Operational
EQ03524,SUP0270,Armored Vehicle,Armored Vehicle,DRDO,2007,20,Out of Service
EQ03525,SUP0177,Generator,Generator,Ashok Leyland Defence,2005,13,Operational
EQ03526,SUP0163,Communication System,Communication System,Ashok Leyland Defence,2020,28,Operational
EQ03527,SUP0214,Radar,Radar,Tata Advanced Systems,2005,21,Maintenance
EQ03528,SUP0276,Truck,Truck,Ashok Leyland Defence,2019,10,Operational
EQ03529,SUP0267,Generator,Generator,Bharat Dynamics,2022,18,Operational
EQ03530,SUP0093,Radar,Radar,DRDO,2008,27,Operational
EQ03531,SUP0117,Truck,Truck,Mahindra Defence,2019,29,Operational
EQ03532,SUP0113,Radar,Radar,HAL,2006,28,Maintenance
EQ03533,SUP0099,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2013,24,Operational
