Mission_ID,Mission_Date,Base_ID,Region,Mission_Type,Priority,Weather,Duration_Hours,Personnel_Deployed,Budget_INR,Mission_Status
MIS012818,2025-05-29,B014,Central,Medical Support,High,Rain,51,379,3939428.93,Completed
MIS012819,2025-06-04,B025,West,Disaster Relief,High,Rain,16,157,4677655.3,Completed
MIS012820,2026-02-23,B018,East,Supply Delivery,High,Fog,20,203,1038941.9,Completed
MIS012821,2025-05-29,B012,South,Surveillance,High,Snow,42,218,3183067.38,Delayed
MIS012822,2026-08-29,B030,East,Surveillance,High,Fog,12,274,4097678.56,Completed
MIS012823,2026-10-06,B023,North,Training Exercise,Low,Clear,41,179,4978099.75,Completed
MIS012824,2026-03-20,B016,West,Medical Support,Medium,Storm,41,265,2747940.23,Delayed
MIS012825,2026-01-04,B022,Central,Training Exercise,Low,Storm,40,295,1431961.58,Completed
MIS012826,2025-06-01,B006,West,Reconnaissance,Medium,Rain,19,367,3365012.47,Completed
MIS012827,2026-10-31,B013,South,Disaster Relief,Medium,Rain,50,22,787811.19,Completed
MIS012828,2025-05-10,B022,Central,Disaster Relief,Critical,Fog,47,219,4825000.63,Completed
MIS012829,2026-12-01,B024,East,Surveillance,Medium,Clear,68,379,3655407.55,Completed
MIS012830,2025-03-06,B027,West,Medical Support,Low,Clear,55,91,195810.08,Completed
MIS012831,2026-09-28,B029,South,Training Exercise,Low,Clear,44,156,4855601.56,Completed
MIS012832,2026-01-12,B030,East,Equipment Transport,High,Fog,22,221,3467971.31,Completed
MIS012833,2025-10-17,B028,West,Reconnaissance,Critical,Storm,19,353,200074.12,Completed
MIS012834,2026-09-04,B006,West,Medical Support,Medium,Snow,66,191,2505879.53,Delayed
MIS012835,2025-12-02,B008,East,Equipment Transport,Critical,Rain,9,257,2950105.57,Delayed
MIS012836,2026-11-01,B020,East,Medical Support,Critical,Rain,7,157,1823771.86,Completed
MIS012837,2025-03-07,B027,West,Reconnaissance,Critical,Snow,57,284,2402256.05,Completed
MIS012838,2025-09-08,B022,Central,Supply Delivery,High,Clear,43,166,3559766.36,Completed
MIS012839,2026-09-15,B023,North,Supply Delivery,High,Clear,10,343,2111743.07,Completed
MIS012840,2025-04-23,B028,West,Disaster Relief,High,Snow,44,394,560031.15,Completed
MIS012841,2025-10-05,B020,East,Reconnaissance,Critical,Clear,63,21,4207646.83,Completed
MIS012842,2026-02-22,B013,South,Supply Delivery,High,Storm,26,344,3144072.78,Completed
MIS012843,2026-09-18,B030,East,Training Exercise,Medium,Clear,56,68,265157.71,Completed
MIS012844,2025-09-23,B004,East,Equipment Transport,Medium,Clear,51,49,3852730.81,Completed
MIS012845,2025-05-09,B009,South,Reconnaissance,Critical,Clear,63,311,4777653.16,Completed
MIS012846,2025-07-27,B030,East,Equipment Transport,Medium,Snow,6,200,2621289.28,Completed
MIS012847,2025-08-04,B021,South,Border Patrol,Critical,Storm,47,107,246924.63,Completed
MIS012848,2025-03-05,B018,East,Border Patrol,High,Storm,14,122,958747.91,Completed
MIS012849,2025-12-13,B003,East,Medical Support,Low,Rain,26,260,1958231.15,Completed
MIS012850,2025-10-25,B026,South,Disaster Relief,High,Fog,10,319,4548105.31,Completed
MIS012851,2026-01-09,B028,West,Medical Support,Medium,Clear,55,259,512850.96,Completed
MIS012852,2026-12-15,B011,Central,Border Patrol,Critical,Rain,67,307,1623858.17,Completed
MIS012853,2025-12-30,B024,East,Medical Support,Medium,Storm,36,147,1644381.21,Cancelled
MIS012854,2026-09-06,B017,East,Training Exercise,High,Clear,18,153,2164744.59,Completed
MIS012855,2026-02-07,B028,West,Border Patrol,Low,Rain,68,366,4479892.0,Completed
MIS012856,2026-06-15,B001,Central,Training Exercise,Medium,Snow,34,161,4749862.81,Delayed
MIS012857,2025-08-10,B011,Central,Disaster Relief,High,Storm,24,261,2144156.47,Completed
MIS012858,2025-01-10,B016,West,Medical Support,High,Clear,4,141,684576.25,Completed
MIS012859,2026-02-20,B003,East,Equipment Transport,Low,Clear,19,220,3493167.95,Completed
MIS012860,2025-04-09,B012,South,Medical Support,High,Fog,33,171,1735705.25,Completed
MIS012861,2026-05-04,B021,South,Disaster Relief,High,Fog,12,340,953546.37,Completed
MIS012862,2025-01-24,B012,South,Supply Delivery,Medium,Snow,66,326,1868514.51,Completed
MIS012863,2025-09-16,B007,Central,Border Patrol,High,Fog,44,156,758912.93,Completed
MIS012864,2026-06-02,B020,East,Reconnaissance,Low,Snow,51,373,4389738.62,Completed
MIS012865,2026-10-23,B014,Central,Supply Delivery,Critical,Fog,22,181,4043072.06,Completed
MIS012866,2026-08-15,B012,South,Surveillance,High,Rain,19,21,2176341.13,Completed
MIS012867,2026-12-15,B024,East,Reconnaissance,High,Snow,29,376,2025169.21,Delayed
MIS012868,2025-05-18,B024,East,Supply Delivery,High,Fog,10,195,1440972.0,Completed
MIS012869,2025-08-13,B025,West,Disaster Relief,High,Storm,36,338,1763803.76,Delayed
MIS012870,2025-10-08,B001,Central,Border Patrol,Medium,Clear,68,221,4392178.3,Completed
MIS012871,2026-08-28,B007,Central,Medical Support,High,Clear,25,252,4767860.13,Completed
MIS012872,2025-12-09,B018,East,Border Patrol,High,Storm,24,199,3591828.28,Delayed
MIS012873,2025-09-11,B003,East,Surveillance,Critical,Snow,70,237,1404460.82,Completed
MIS012874,2026-08-17,B004,East,Equipment Transport,High,Snow,67,333,2083095.83,Cancelled
MIS012875,2025-03-27,B007,Central,Border Patrol,Medium,Snow,56,390,3161812.4,Delayed
MIS012876,2025-02-12,B006,West,Equipment Transport,Critical,Clear,67,317,3664669.29,Completed
MIS012877,2026-10-21,B008,East,Disaster Relief,Medium,Storm,33,22,4318151.5,Delayed
MIS012878,2026-10-23,B001,Central,Equipment Transport,Critical,Snow,59,156,311246.15,Completed
MIS012879,2025-06-20,B022,Central,Supply Delivery,High,Fog,20,208,2574232.94,Completed
MIS012880,2025-09-10,B019,Central,Training Exercise,High,Snow,28,140,2282435.44,Completed
MIS012881,2026-05-21,B008,East,Equipment Transport,Critical,Fog,38,66,782720.13,Delayed
MIS012882,2025-07-29,B013,South,Disaster Relief,Low,Clear,63,225,374162.2,Completed
MIS012883,2026-12-29,B021,South,Reconnaissance,High,Rain,20,213,3379313.21,Completed
MIS012884,2026-04-05,B008,East,Reconnaissance,High,Rain,29,275,130805.24,Completed
MIS012885,2025-06-15,B002,North,Medical Support,Critical,Fog,38,158,1864016.42,Delayed
MIS012886,2026-05-12,B020,East,Reconnaissance,High,Clear,33,218,3202745.81,Completed
MIS012887,2026-07-21,B005,East,Equipment Transport,Medium,Snow,67,138,4172309.16,Completed
MIS012888,2026-12-08,B018,East,Surveillance,Low,Rain,19,197,2972224.03,Completed
MIS012889,2026-04-10,B016,West,Equipment Transport,Medium,Rain,51,234,2612456.8,Completed
MIS012890,2025-11-16,B020,East,Surveillance,Critical,Fog,72,114,4702062.22,Completed
MIS012891,2026-04-16,B001,Central,Equipment Transport,High,Snow,50,172,678945.89,Completed
MIS012892,2026-03-03,B011,Central,Border Patrol,High,Snow,25,257,4842940.19,Delayed
MIS012893,2026-11-26,B023,North,Training Exercise,High,Snow,72,134,4746644.22,Delayed
MIS012894,2025-08-05,B021,South,Medical Support,Medium,Fog,37,132,667488.37,Completed
MIS012895,2025-03-14,B010,North,Medical Support,Medium,Storm,44,392,1601408.19,Completed
MIS012896,2025-01-19,B008,East,Equipment Transport,Medium,Snow,32,57,3543929.74,Completed
MIS012897,2026-10-20,B007,Central,Supply Delivery,Low,Storm,53,230,1837182.96,Completed
MIS012898,2025-11-09,B016,West,Equipment Transport,Medium,Rain,25,287,4733930.22,Completed
MIS012899,2025-07-30,B017,East,Reconnaissance,Medium,Snow,54,397,4171567.8,Cancelled
MIS012900,2025-03-20,B009,South,Reconnaissance,Medium,Rain,49,314,843483.36,Completed
MIS012901,2026-11-19,B027,West,Surveillance,Medium,Fog,59,356,1281742.02,Completed
MIS012902,2025-12-12,B006,West,Border Patrol,Medium,Fog,20,351,791261.17,Completed
MIS012903,2026-05-10,B008,East,Supply Delivery,Low,Clear,36,225,3945404.85,Delayed
MIS012904,2026-03-24,B021,South,Training Exercise,High,Fog,22,239,3389193.76,Completed
MIS012905,2026-08-19,B024,East,Reconnaissance,Medium,Fog,17,349,459343.38,Completed
MIS012906,2026-07-28,B024,East,Equipment Transport,High,Snow,55,65,4914956.44,Completed
MIS012907,2026-07-31,B001,Central,Disaster Relief,Low,Snow,71,198,4932140.3,Completed
MIS012908,2025-08-26,B010,North,Reconnaissance,Critical,Snow,43,240,2961266.12,Completed
MIS012909,2025-11-27,B003,East,Supply Delivery,Low,Rain,27,166,2776597.86,Completed
MIS012910,2026-09-18,B004,East,Surveillance,Medium,Rain,41,257,4428369.53,Completed
MIS012911,2025-01-06,B028,West,Border Patrol,Low,Storm,66,188,4700032.37,Completed
MIS012912,2026-09-28,B008,East,Disaster Relief,Medium,Storm,64,125,2354493.94,Completed
MIS012913,2026-12-14,B004,East,Supply Delivery,Medium,Fog,41,377,3377341.53,Completed
MIS012914,2026-10-03,B015,South,Training Exercise,Low,Rain,58,390,3559844.89,Completed
MIS012915,2025-04-02,B025,West,Disaster Relief,High,Fog,14,228,2410408.61,Completed
MIS012916,2026-03-01,B019,Central,Training Exercise,High,Snow,4,298,2627770.92,Completed
MIS012917,2025-10-01,B004,East,Training Exercise,Low,Snow,9,150,1771633.49,Cancelled
MIS012918,2026-08-24,B012,South,Reconnaissance,Medium,Clear,50,299,4436264.35,Cancelled
MIS012919,2025-12-13,B022,Central,Supply Delivery,Medium,Fog,12,360,4097621.84,Completed
MIS012920,2026-10-12,B015,South,Reconnaissance,High,Fog,42,200,4872692.94,Completed
MIS012921,2025-05-08,B015,South,Surveillance,High,Fog,4,56,2763295.91,Cancelled
MIS012922,2026-11-12,B024,East,Supply Delivery,Low,Storm,17,44,3741364.65,Delayed
MIS012923,2025-07-17,B002,North,Disaster Relief,High,Rain,14,212,3388456.52,Completed
MIS012924,2026-10-02,B029,South,Equipment Transport,High,Storm,29,69,2392087.39,Completed
MIS012925,2026-11-12,B018,East,Equipment Transport,Low,Storm,13,279,917475.82,Cancelled
MIS012926,2025-04-10,B009,South,Supply Delivery,High,Snow,27,243,1266367.09,Delayed
MIS012927,2026-06-09,B007,Central,Supply Delivery,High,Storm,19,270,171120.89,Completed
MIS012928,2026-11-17,B007,Central,Disaster Relief,Medium,Rain,49,206,4557118.97,Completed
MIS012929,2026-08-28,B002,North,Border Patrol,High,Clear,13,231,4151665.21,Completed
MIS012930,2026-08-30,B018,East,Disaster Relief,Medium,Fog,41,215,2226061.38,Completed
MIS012931,2026-09-05,B008,East,Reconnaissance,High,Rain,20,130,129190.73,Completed
MIS012932,2025-09-15,B021,South,Equipment Transport,Medium,Snow,41,165,2217618.31,Completed
MIS012933,2025-11-12,B003,East,Medical Support,High,Storm,31,197,2731212.42,Completed
MIS012934,2025-03-19,B014,Central,Equipment Transport,Medium,Storm,67,113,1405353.82,Delayed
MIS012935,2026-09-24,B022,Central,Border Patrol,Medium,Rain,36,185,181054.95,Completed
MIS012936,2026-05-29,B010,North,Surveillance,Medium,Snow,23,184,2211689.78,Completed
MIS012937,2025-07-16,B018,East,Training Exercise,Low,Fog,39,180,744751.35,Completed
MIS012938,2026-07-01,B020,East,Reconnaissance,Low,Snow,48,221,438939.65,Delayed
MIS012939,2025-12-04,B017,East,Disaster Relief,Medium,Fog,36,183,3177986.39,Completed
MIS012940,2026-05-15,B002,North,Equipment Transport,Medium,Clear,37,174,4481891.38,Completed
MIS012941,2025-02-22,B022,Central,Surveillance,High,Storm,9,52,1899279.08,Delayed
MIS012942,2026-03-06,B027,West,Reconnaissance,Low,Snow,23,85,467886.81,Delayed
MIS012943,2026-04-08,B014,Central,Training Exercise,High,Rain,33,227,1354951.67,Completed
MIS012944,2026-12-23,B027,West,Equipment Transport,High,Storm,54,356,2676324.64,Cancelled
MIS012945,2025-10-19,B010,North,Medical Support,Critical,Storm,48,380,3715460.53,Completed
MIS012946,2026-11-23,B025,West,Reconnaissance,Medium,Clear,44,99,1703844.13,Completed
MIS012947,2025-01-16,B020,East,Disaster Relief,Medium,Rain,50,380,2254593.26,Completed
MIS012948,2026-07-08,B014,Central,Reconnaissance,Low,Rain,46,122,3383614.16,Completed
MIS012949,2025-06-22,B010,North,Medical Support,Critical,Fog,38,362,1642706.12,Completed
MIS012950,2025-02-06,B013,South,Training Exercise,High,Clear,30,116,3101910.26,Completed
MIS012951,2025-07-13,B004,East,Equipment Transport,Medium,Storm,57,279,4468376.79,Completed
MIS012952,2025-02-15,B030,East,Surveillance,Medium,Fog,18,323,411316.89,Completed
MIS012953,2026-10-29,B006,West,Surveillance,Low,Fog,68,239,923778.18,Completed
MIS012954,2026-05-19,B028,West,Disaster Relief,Critical,Rain,71,349,3167257.61,Delayed
MIS012955,2025-12-02,B025,West,Medical Support,Medium,Fog,39,23,904426.77,Completed
MIS012956,2026-08-10,B016,West,Training Exercise,High,Storm,57,88,4232055.08,Delayed
MIS012957,2025-07-26,B010,North,Equipment Transport,Medium,Rain,63,24,4125678.95,Completed
MIS012958,2026-05-28,B001,Central,Reconnaissance,High,Rain,13,45,372778.33,Completed
MIS012959,2025-03-31,B020,East,Border Patrol,Critical,Fog,32,321,812193.61,Completed
MIS012960,2025-09-26,B029,South,Disaster Relief,Medium,Fog,60,211,3445105.78,Delayed
MIS012961,2026-03-07,B016,West,Training Exercise,Medium,Snow,14,120,2548976.36,Completed
MIS012962,2026-10-25,B028,West,Surveillance,High,Storm,7,136,1984561.04,Completed
MIS012963,2026-11-23,B008,East,Medical Support,Medium,Snow,15,361,4885687.65,Completed
MIS012964,2025-05-14,B026,South,Surveillance,Medium,Fog,28,243,2010761.95,Completed
MIS012965,2025-10-20,B005,East,Supply Delivery,Medium,Snow,42,198,1194154.13,Completed
MIS012966,2026-09-15,B004,East,Medical Support,High,Snow,44,210,4275113.29,Cancelled
MIS012967,2026-06-17,B029,South,Training Exercise,Critical,Clear,70,188,2306294.38,Completed
MIS012968,2026-09-12,B019,Central,Border Patrol,High,Fog,7,130,3610886.58,Completed
MIS012969,2026-08-28,B015,South,Border Patrol,Medium,Storm,59,25,1740277.57,Completed
MIS012970,2026-05-01,B023,North,Medical Support,High,Fog,72,394,3016713.73,Completed
MIS012971,2026-12-13,B016,West,Supply Delivery,High,Snow,56,327,1269382.9,Completed
MIS012972,2025-05-29,B004,East,Disaster Relief,Medium,Clear,4,100,4292676.74,Completed
MIS012973,2025-05-08,B016,West,Surveillance,High,Snow,43,73,664128.76,Completed
MIS012974,2026-12-22,B013,South,Medical Support,Low,Fog,47,198,3079121.92,Cancelled
MIS012975,2025-08-31,B029,South,Equipment Transport,Medium,Clear,44,78,4596307.72,Completed
MIS012976,2026-05-26,B020,East,Surveillance,High,Storm,13,126,3975568.6,Completed
MIS012977,2026-03-09,B017,East,Border Patrol,Medium,Rain,11,303,3312012.0,Completed
MIS012978,2025-10-17,B002,North,Medical Support,Low,Snow,61,209,1037266.21,Completed
MIS012979,2025-10-06,B006,West,Disaster Relief,Medium,Rain,28,382,883408.16,Completed
MIS012980,2026-01-08,B008,East,Equipment Transport,Medium,Storm,8,132,4045084.86,Completed
MIS012981,2025-07-21,B016,West,Equipment Transport,Low,Snow,67,48,4356161.6,Delayed
MIS012982,2026-11-14,B006,West,Equipment Transport,High,Clear,18,251,4215365.09,Completed
MIS012983,2026-12-22,B010,North,Disaster Relief,Medium,Clear,64,115,3575529.15,Completed
MIS012984,2026-06-26,B011,Central,Equipment Transport,Medium,Clear,37,67,237807.11,Completed
MIS012985,2025-10-08,B026,South,Border Patrol,High,Fog,59,220,2311551.93,Completed
MIS012986,2026-10-22,B015,South,Surveillance,Medium,Clear,49,274,1981149.92,Completed
MIS012987,2026-05-02,B007,Central,Border Patrol,Low,Storm,41,291,902833.19,Delayed
MIS012988,2025-11-30,B011,Central,Supply Delivery,Medium,Clear,22,274,3111585.91,Completed
MIS012989,2026-10-01,B005,East,Surveillance,Medium,Fog,37,84,2401810.52,Cancelled
MIS012990,2025-10-19,B028,West,Reconnaissance,Medium,Clear,41,188,2388569.81,Completed
MIS012991,2026-07-16,B014,Central,Border Patrol,Medium,Rain,72,227,2918255.21,Completed
MIS012992,2025-08-28,B015,South,Disaster Relief,Medium,Clear,57,300,3925610.86,Completed
MIS012993,2025-03-10,B003,East,Supply Delivery,High,Clear,22,48,2241843.98,Cancelled
MIS012994,2025-12-12,B006,West,Border Patrol,High,Clear,52,311,2415021.0,Completed
MIS012995,2026-06-23,B015,South,Training Exercise,High,Clear,20,34,3000109.8,Completed
MIS012996,2026-01-27,B003,East,Reconnaissance,Medium,Clear,49,265,588169.56,Delayed
MIS012997,2026-01-30,B007,Central,Medical Support,Medium,Clear,48,366,971546.22,Completed
MIS012998,2025-03-20,B027,West,Equipment Transport,Medium,Storm,60,99,3604641.11,Completed
MIS012999,2026-11-13,B023,North,Equipment Transport,High,Snow,30,280,656467.33,Completed
MIS013000,2025-11-18,B002,North,Supply Delivery,High,Rain,8,65,1727496.44,Completed
MIS013001,2025-05-12,B010,North,Supply Delivery,Critical,Clear,67,327,4226711.43,Completed
MIS013002,2025-06-29,B001,Central,Medical Support,Medium,Snow,32,39,842834.27,Delayed
MIS013003,2025-01-09,B010,North,Supply Delivery,Medium,Rain,22,253,3814088.24,Completed
MIS013004,2026-04-01,B010,North,Medical Support,Medium,Rain,12,126,2761912.74,Completed
MIS013005,2026-03-30,B001,Central,Supply Delivery,Medium,Clear,48,212,851539.79,Completed
MIS013006,2025-11-08,B023,North,Reconnaissance,Critical,Fog,58,301,1431540.99,Completed
MIS013007,2025-07-17,B029,South,Training Exercise,Medium,Storm,24,186,2057344.16,Cancelled
MIS013008,2025-01-08,B006,West,Supply Delivery,Medium,Fog,52,354,4525944.38,Completed
MIS013009,2025-09-29,B002,North,Border Patrol,Low,Fog,56,271,2678623.41,Completed
MIS013010,2025-06-12,B017,East,Equipment Transport,Low,Storm,33,295,2033053.55,Completed
MIS013011,2025-09-27,B013,South,Training Exercise,Critical,Fog,4,188,4430480.37,Completed
MIS013012,2025-07-25,B001,Central,Reconnaissance,Medium,Fog,36,112,2482971.96,Completed
MIS013013,2025-04-16,B002,North,Border Patrol,Medium,Storm,60,365,769040.29,Cancelled
MIS013014,2025-04-25,B008,East,Equipment Transport,Medium,Rain,43,65,3452995.41,Completed
MIS013015,2025-05-19,B016,West,Reconnaissance,High,Fog,36,51,2728133.41,Completed
MIS013016,2025-08-09,B017,East,Reconnaissance,Low,Clear,47,390,2298669.45,Completed
MIS013017,2026-03-21,B009,South,Supply Delivery,Low,Rain,19,198,3425377.03,Cancelled
MIS013018,2026-05-29,B024,East,Supply Delivery,High,Snow,4,45,1599875.57,Completed
MIS013019,2025-07-27,B013,South,Supply Delivery,High,Storm,60,136,164092.83,Completed
MIS013020,2025-12-18,B014,Central,Equipment Transport,Medium,Clear,36,35,3346366.94,Completed
MIS013021,2026-06-28,B025,West,Supply Delivery,Medium,Storm,67,139,3701340.61,Completed
MIS013022,2026-07-30,B012,South,Surveillance,Medium,Fog,27,164,1246562.36,Completed
MIS013023,2026-08-07,B013,South,Training Exercise,High,Rain,19,365,3576618.31,Delayed
MIS013024,2026-08-11,B001,Central,Border Patrol,Medium,Fog,34,340,3802625.3,Completed
MIS013025,2025-12-07,B020,East,Training Exercise,High,Clear,15,306,1200984.03,Completed
MIS013026,2026-11-30,B010,North,Medical Support,Critical,Fog,22,351,4029940.5,Completed
MIS013027,2025-03-01,B026,South,Training Exercise,Medium,Storm,47,68,3627165.63,Completed
MIS013028,2025-08-11,B019,Central,Reconnaissance,Low,Clear,58,53,1918642.89,Completed
MIS013029,2026-04-05,B004,East,Training Exercise,Low,Fog,69,39,4192687.51,Completed
MIS013030,2025-09-04,B007,Central,Supply Delivery,Medium,Rain,20,227,1500738.56,Delayed
MIS013031,2025-10-24,B014,Central,Supply Delivery,High,Rain,37,262,731133.28,Completed
MIS013032,2025-09-17,B028,West,Medical Support,Medium,Rain,14,243,1380386.86,Completed
MIS013033,2026-03-15,B010,North,Medical Support,Medium,Storm,42,274,4660353.28,Completed
MIS013034,2025-09-30,B006,West,Reconnaissance,Critical,Clear,69,256,3655124.63,Completed
MIS013035,2026-10-04,B025,West,Medical Support,Medium,Storm,43,397,1447807.93,Delayed
MIS013036,2026-06-17,B011,Central,Surveillance,Medium,Rain,54,328,1892768.13,Delayed
MIS013037,2025-12-22,B014,Central,Disaster Relief,High,Fog,52,386,1537840.52,Completed
MIS013038,2026-01-15,B003,East,Surveillance,Medium,Rain,46,76,3861419.4,Completed
MIS013039,2026-09-03,B027,West,Border Patrol,Critical,Clear,32,84,3497965.49,Completed
MIS013040,2026-06-08,B012,South,Border Patrol,Critical,Rain,64,99,3385675.5,Completed
