Inventory_ID,Base_ID,Equipment_ID,Quantity,Available,Reorder_Level,Inventory_Status
INV064145,B014,EQ00155,37,25,13,Healthy
INV064146,B002,EQ01580,42,41,17,Healthy
INV064147,B020,EQ00873,65,48,30,Healthy
INV064148,B008,EQ00517,30,24,19,Healthy
INV064149,B017,EQ01850,68,29,11,Medium Stock
INV064150,B011,EQ03976,70,19,5,Medium Stock
INV064151,B021,EQ00644,29,24,25,Low Stock
INV064152,B008,EQ01971,82,77,24,Healthy
INV064153,B030,EQ03031,79,54,7,Healthy
INV064154,B010,EQ00988,37,19,6,Healthy
INV064155,B013,EQ00170,33,0,29,Low Stock
INV064156,B025,EQ02121,22,19,25,Low Stock
INV064157,B001,EQ02465,32,26,26,Low Stock
INV064158,B005,EQ02786,12,5,21,Low Stock
INV064159,B022,EQ03441,51,9,22,Low Stock
INV064160,B007,EQ04904,94,60,17,Healthy
INV064161,B026,EQ01974,14,13,27,Low Stock
INV064162,B007,EQ04497,45,26,8,Healthy
INV064163,B002,EQ04099,66,48,14,Healthy
INV064164,B004,EQ00118,20,15,8,Healthy
INV064165,B029,EQ00829,52,15,11,Medium Stock
INV064166,B022,EQ01047,75,63,6,Healthy
INV064167,B029,EQ02464,46,4,7,Low Stock
INV064168,B021,EQ03547,83,71,20,Healthy
INV064169,B030,EQ04306,5,4,21,Low Stock
INV064170,B019,EQ03388,81,5,21,Low Stock
INV064171,B030,EQ00934,12,6,8,Low Stock
INV064172,B004,EQ02260,91,72,28,Healthy
INV064173,B017,EQ02721,18,1,10,Low Stock
INV064174,B011,EQ01568,38,6,28,Low Stock
INV064175,B029,EQ00670,61,60,5,Healthy
INV064176,B013,EQ01912,76,3,20,Low Stock
INV064177,B012,EQ04985,69,3,12,Low Stock
INV064178,B027,EQ03377,93,54,25,Healthy
INV064179,B014,EQ02522,7,3,18,Low Stock
INV064180,B016,EQ04168,8,4,17,Low Stock
INV064181,B028,EQ01125,58,47,15,Healthy
INV064182,B018,EQ00028,74,26,18,Medium Stock
INV064183,B015,EQ04019,50,29,19,Healthy
INV064184,B017,EQ04368,92,34,25,Medium Stock
INV064185,B024,EQ02154,37,25,8,Healthy
INV064186,B025,EQ04073,77,18,10,Medium Stock
INV064187,B010,EQ01007,52,46,5,Healthy
INV064188,B006,EQ00365,65,61,6,Healthy
INV064189,B010,EQ01306,23,3,30,Low Stock
INV064190,B005,EQ04703,70,34,29,Medium Stock
INV064191,B018,EQ04259,64,57,25,Healthy
INV064192,B025,EQ02426,6,0,13,Low Stock
INV064193,B029,EQ02560,44,31,24,Healthy
INV064194,B004,EQ02942,46,2,12,Low Stock
INV064195,B011,EQ02788,24,15,8,Healthy
INV064196,B006,EQ04755,28,28,8,Healthy
INV064197,B025,EQ04854,33,0,25,Low Stock
INV064198,B030,EQ04065,30,28,12,Healthy
INV064199,B029,EQ04500,48,28,13,Healthy
INV064200,B030,EQ03664,71,30,9,Medium Stock
INV064201,B026,EQ03243,18,8,12,Low Stock
INV064202,B001,EQ00595,100,72,22,Healthy
INV064203,B005,EQ02631,81,4,26,Low Stock
INV064204,B017,EQ00583,56,20,21,Low Stock
INV064205,B011,EQ01839,60,48,27,Healthy
INV064206,B018,EQ01152,25,0,29,Low Stock
INV064207,B020,EQ01160,43,41,18,Healthy
INV064208,B030,EQ01337,57,14,21,Low Stock
INV064209,B029,EQ02558,41,37,23,Healthy
INV064210,B006,EQ00313,74,16,18,Low Stock
INV064211,B008,EQ03983,11,1,16,Low Stock
INV064212,B013,EQ03871,58,22,25,Low Stock
INV064213,B011,EQ01368,7,6,18,Low Stock
INV064214,B028,EQ00905,32,1,23,Low Stock
INV064215,B022,EQ04097,64,51,24,Healthy
INV064216,B006,EQ01162,92,26,29,Low Stock
INV064217,B006,EQ03637,87,69,11,Healthy
INV064218,B012,EQ00368,49,42,6,Healthy
INV064219,B005,EQ03685,94,68,19,Healthy
INV064220,B011,EQ02866,60,35,29,Healthy
INV064221,B003,EQ03012,26,11,22,Low Stock
INV064222,B006,EQ00469,32,13,23,Low Stock
INV064223,B008,EQ01482,94,18,13,Medium Stock
INV064224,B002,EQ03366,79,14,11,Medium Stock
INV064225,B018,EQ01226,91,27,20,Medium Stock
INV064226,B009,EQ03727,77,1,17,Low Stock
INV064227,B030,EQ01192,58,41,23,Healthy
INV064228,B002,EQ04843,58,34,15,Healthy
INV064229,B028,EQ03802,25,6,25,Low Stock
INV064230,B017,EQ01182,46,27,16,Healthy
INV064231,B008,EQ02278,21,16,10,Healthy
INV064232,B025,EQ03846,61,19,10,Medium Stock
INV064233,B029,EQ01610,16,5,19,Low Stock
INV064234,B025,EQ02221,26,0,20,Low Stock
INV064235,B024,EQ04705,25,4,23,Low Stock
INV064236,B006,EQ02002,17,8,23,Low Stock
INV064237,B022,EQ00863,9,4,7,Low Stock
INV064238,B011,EQ02280,90,23,8,Medium Stock
INV064239,B003,EQ02400,56,46,7,Healthy
INV064240,B009,EQ02178,35,28,13,Healthy
INV064241,B021,EQ04924,18,18,8,Healthy
INV064242,B022,EQ03931,58,51,26,Healthy
INV064243,B018,EQ04732,49,8,19,Low Stock
INV064244,B023,EQ04108,43,14,29,Low Stock
INV064245,B006,EQ02951,84,57,28,Healthy
INV064246,B009,EQ00131,53,14,11,Medium Stock
INV064247,B021,EQ01030,97,3,6,Low Stock
INV064248,B010,EQ02416,65,7,24,Low Stock
INV064249,B006,EQ04422,76,63,19,Healthy
INV064250,B020,EQ04864,9,7,23,Low Stock
INV064251,B025,EQ02789,68,19,28,Low Stock
INV064252,B019,EQ04838,68,16,16,Low Stock
INV064253,B004,EQ01252,95,25,6,Medium Stock
INV064254,B006,EQ00243,40,15,7,Medium Stock
INV064255,B002,EQ04791,60,0,8,Low Stock
INV064256,B023,EQ02291,19,0,12,Low Stock
INV064257,B018,EQ01653,21,12,27,Low Stock
INV064258,B014,EQ00472,6,3,18,Low Stock
INV064259,B027,EQ03979,97,54,17,Healthy
INV064260,B005,EQ04220,13,4,8,Low Stock
INV064261,B005,EQ03152,43,34,14,Healthy
INV064262,B029,EQ03562,57,21,5,Medium Stock
INV064263,B012,EQ00291,87,49,11,Healthy
INV064264,B019,EQ00135,46,18,24,Low Stock
INV064265,B004,EQ01814,93,78,22,Healthy
INV064266,B010,EQ03401,56,19,20,Low Stock
INV064267,B005,EQ02709,44,43,18,Healthy
INV064268,B008,EQ04582,22,14,26,Low Stock
INV064269,B020,EQ03915,13,11,14,Low Stock
INV064270,B023,EQ00093,29,12,7,Medium Stock
INV064271,B011,EQ02195,54,45,6,Healthy
INV064272,B018,EQ00522,40,23,17,Healthy
INV064273,B029,EQ03448,20,4,29,Low Stock
INV064274,B028,EQ00271,38,13,28,Low Stock
INV064275,B020,EQ02841,96,22,10,Medium Stock
INV064276,B001,EQ01005,41,11,5,Medium Stock
INV064277,B016,EQ03932,8,3,23,Low Stock
INV064278,B003,EQ00341,77,17,23,Low Stock
INV064279,B020,EQ00751,32,2,23,Low Stock
INV064280,B013,EQ03889,27,11,11,Low Stock
INV064281,B014,EQ04693,12,9,10,Low Stock
INV064282,B019,EQ02304,37,9,16,Low Stock
INV064283,B010,EQ01802,75,46,27,Healthy
INV064284,B026,EQ02615,26,1,27,Low Stock
INV064285,B003,EQ00797,79,78,10,Healthy
INV064286,B022,EQ02578,83,77,24,Healthy
INV064287,B011,EQ02622,68,24,24,Low Stock
INV064288,B023,EQ01876,60,50,18,Healthy
INV064289,B007,EQ01386,13,0,19,Low Stock
INV064290,B007,EQ03302,30,26,17,Healthy
INV064291,B019,EQ00717,91,73,23,Healthy
INV064292,B012,EQ00533,35,18,26,Low Stock
INV064293,B030,EQ03684,6,5,9,Low Stock
INV064294,B004,EQ02329,14,2,21,Low Stock
INV064295,B006,EQ01120,43,26,27,Low Stock
INV064296,B013,EQ03502,28,10,26,Low Stock
INV064297,B028,EQ04743,41,3,22,Low Stock
INV064298,B002,EQ02492,9,8,6,Healthy
INV064299,B028,EQ04452,83,10,24,Low Stock
INV064300,B002,EQ03981,18,11,18,Low Stock
INV064301,B013,EQ03021,37,8,28,Low Stock
INV064302,B004,EQ00350,25,25,16,Healthy
INV064303,B016,EQ02973,73,51,21,Healthy
INV064304,B006,EQ00513,48,42,20,Healthy
INV064305,B028,EQ01217,18,1,27,Low Stock
INV064306,B030,EQ02959,7,5,23,Low Stock
INV064307,B030,EQ00194,87,28,21,Medium Stock
INV064308,B007,EQ02493,68,49,17,Healthy
INV064309,B013,EQ01079,12,0,23,Low Stock
INV064310,B007,EQ01944,79,74,24,Healthy
INV064311,B021,EQ01550,21,16,30,Low Stock
INV064312,B027,EQ01083,100,51,22,Healthy
INV064313,B020,EQ02921,74,1,29,Low Stock
INV064314,B016,EQ04714,32,3,7,Low Stock
INV064315,B021,EQ03360,38,30,28,Healthy
INV064316,B026,EQ03702,35,8,11,Low Stock
INV064317,B017,EQ00091,73,1,28,Low Stock
INV064318,B020,EQ01793,25,12,30,Low Stock
INV064319,B005,EQ03181,56,6,12,Low Stock
INV064320,B021,EQ01946,44,22,9,Medium Stock
INV064321,B001,EQ03267,74,65,28,Healthy
INV064322,B021,EQ04254,39,30,13,Healthy
INV064323,B027,EQ00302,36,30,17,Healthy
INV064324,B026,EQ02913,98,52,30,Healthy
INV064325,B022,EQ00159,21,14,8,Healthy
INV064326,B012,EQ04191,11,1,20,Low Stock
INV064327,B017,EQ01598,80,25,8,Medium Stock
INV064328,B007,EQ03344,30,5,21,Low Stock
INV064329,B001,EQ03060,19,18,10,Healthy
INV064330,B028,EQ04191,22,22,23,Low Stock
INV064331,B009,EQ04491,74,50,17,Healthy
INV064332,B029,EQ00198,42,7,8,Low Stock
INV064333,B027,EQ03719,49,40,23,Healthy
INV064334,B001,EQ02829,16,8,12,Low Stock
INV064335,B006,EQ04548,77,61,5,Healthy
INV064336,B021,EQ03897,48,40,17,Healthy
INV064337,B022,EQ01548,66,1,18,Low Stock
INV064338,B025,EQ04578,41,6,12,Low Stock
INV064339,B001,EQ04381,31,30,29,Healthy
INV064340,B001,EQ01692,99,8,20,Low Stock
INV064341,B003,EQ02804,85,11,24,Low Stock
INV064342,B028,EQ04537,32,18,14,Healthy
INV064343,B023,EQ01678,84,44,30,Healthy
INV064344,B013,EQ04415,11,9,5,Healthy
INV064345,B003,EQ04355,96,80,8,Healthy
INV064346,B012,EQ03246,30,10,19,Low Stock
INV064347,B018,EQ01014,46,22,23,Low Stock
INV064348,B008,EQ02456,44,7,9,Low Stock
INV064349,B018,EQ03987,95,71,22,Healthy
INV064350,B004,EQ01277,14,6,10,Low Stock
INV064351,B005,EQ03929,39,27,26,Healthy
INV064352,B029,EQ03226,100,83,30,Healthy
INV064353,B018,EQ00709,32,4,6,Low Stock
INV064354,B007,EQ01573,69,5,7,Low Stock
INV064355,B028,EQ01198,87,70,10,Healthy
INV064356,B020,EQ02281,10,10,16,Low Stock
INV064357,B014,EQ03158,16,14,18,Low Stock
INV064358,B004,EQ01792,39,30,8,Healthy
INV064359,B010,EQ00424,59,53,14,Healthy
INV064360,B017,EQ01783,56,18,28,Low Stock
INV064361,B003,EQ00790,29,12,6,Medium Stock
INV064362,B027,EQ03764,5,5,14,Low Stock
INV064363,B004,EQ04785,89,33,8,Medium Stock
INV064364,B015,EQ02659,35,3,9,Low Stock
INV064365,B030,EQ01371,85,31,14,Medium Stock
INV064366,B030,EQ04709,97,45,24,Medium Stock
INV064367,B003,EQ03844,86,82,16,Healthy
INV064368,B020,EQ01017,31,19,15,Healthy
INV064369,B020,EQ00247,41,36,30,Healthy
INV064370,B028,EQ04588,58,23,30,Low Stock
INV064371,B016,EQ04127,82,20,18,Medium Stock
INV064372,B001,EQ04032,61,2,8,Low Stock
INV064373,B016,EQ00104,87,35,25,Medium Stock
INV064374,B013,EQ02842,69,52,8,Healthy
INV064375,B007,EQ03081,61,56,8,Healthy
INV064376,B010,EQ03010,60,37,13,Healthy
INV064377,B003,EQ00990,11,6,10,Low Stock
INV064378,B019,EQ03234,91,82,11,Healthy
INV064379,B013,EQ00278,58,40,11,Healthy
INV064380,B023,EQ03904,56,24,9,Medium Stock
INV064381,B007,EQ00182,69,14,17,Low Stock
INV064382,B008,EQ01744,37,31,24,Healthy
INV064383,B004,EQ03222,8,3,11,Low Stock
INV064384,B016,EQ01140,55,21,15,Medium Stock
INV064385,B019,EQ03728,89,14,18,Low Stock
INV064386,B015,EQ00607,91,72,26,Healthy
INV064387,B018,EQ00327,35,31,5,Healthy
INV064388,B013,EQ03458,96,37,24,Medium Stock
INV064389,B024,EQ03804,19,6,8,Low Stock
INV064390,B030,EQ03894,98,75,7,Healthy
INV064391,B003,EQ01110,23,1,25,Low Stock
INV064392,B014,EQ02742,22,17,12,Healthy
INV064393,B014,EQ00787,49,8,22,Low Stock
INV064394,B019,EQ01565,5,1,29,Low Stock
INV064395,B022,EQ01658,54,49,7,Healthy
INV064396,B006,EQ01585,34,22,19,Healthy
INV064397,B018,EQ03542,6,2,29,Low Stock
INV064398,B005,EQ00427,74,25,19,Medium Stock
INV064399,B027,EQ04394,61,61,22,Healthy
INV064400,B009,EQ04674,70,4,25,Low Stock
INV064401,B004,EQ02676,50,29,27,Healthy
INV064402,B029,EQ04442,47,32,12,Healthy
INV064403,B030,EQ02717,53,32,29,Healthy
INV064404,B015,EQ00748,28,3,12,Low Stock
INV064405,B029,EQ00848,90,44,21,Medium Stock
INV064406,B028,EQ01169,23,2,16,Low Stock
INV064407,B030,EQ00434,62,19,10,Medium Stock
INV064408,B001,EQ02821,31,5,25,Low Stock
INV064409,B020,EQ04962,33,27,24,Healthy
INV064410,B002,EQ04864,50,39,26,Healthy
INV064411,B024,EQ02563,21,0,20,Low Stock
INV064412,B024,EQ04609,14,11,25,Low Stock
INV064413,B002,EQ00866,5,5,19,Low Stock
INV064414,B013,EQ03962,98,93,23,Healthy
INV064415,B015,EQ01594,92,12,12,Low Stock
INV064416,B007,EQ00009,58,3,15,Low Stock
INV064417,B007,EQ02355,73,73,20,Healthy
INV064418,B023,EQ03998,55,49,23,Healthy
INV064419,B030,EQ04867,27,4,27,Low Stock
INV064420,B019,EQ01668,62,41,27,Healthy
INV064421,B030,EQ02234,67,57,11,Healthy
INV064422,B023,EQ04573,42,38,7,Healthy
INV064423,B005,EQ00602,92,80,6,Healthy
INV064424,B010,EQ00366,11,3,9,Low Stock
INV064425,B023,EQ01371,40,10,18,Low Stock
INV064426,B002,EQ00489,37,6,14,Low Stock
INV064427,B013,EQ01312,40,16,12,Medium Stock
INV064428,B005,EQ02623,27,5,22,Low Stock
INV064429,B017,EQ01687,93,24,15,Medium Stock
INV064430,B028,EQ01749,71,50,24,Healthy
INV064431,B001,EQ01929,36,34,26,Healthy
INV064432,B006,EQ02965,34,16,16,Low Stock
INV064433,B028,EQ02448,73,49,13,Healthy
INV064434,B030,EQ03038,56,36,30,Healthy
INV064435,B028,EQ02079,13,2,17,Low Stock
INV064436,B001,EQ02701,93,78,30,Healthy
INV064437,B006,EQ01143,13,0,15,Low Stock
INV064438,B016,EQ02663,100,2,15,Low Stock
INV064439,B012,EQ02228,85,33,5,Medium Stock
INV064440,B025,EQ01726,24,11,26,Low Stock
INV064441,B003,EQ03952,97,57,13,Healthy
INV064442,B008,EQ04693,18,2,11,Low Stock
INV064443,B023,EQ04083,25,9,6,Medium Stock
INV064444,B011,EQ03489,44,2,22,Low Stock
INV064445,B023,EQ00195,19,14,29,Low Stock
INV064446,B009,EQ02575,94,39,23,Medium Stock
INV064447,B026,EQ00507,42,31,19,Healthy
INV064448,B021,EQ02406,23,13,11,Healthy
INV064449,B030,EQ00856,50,39,8,Healthy
INV064450,B009,EQ02314,38,34,20,Healthy
INV064451,B016,EQ00278,59,50,6,Healthy
INV064452,B020,EQ02377,14,10,27,Low Stock
INV064453,B021,EQ02221,41,41,27,Healthy
INV064454,B008,EQ01035,7,6,21,Low Stock
INV064455,B029,EQ04444,78,51,9,Healthy
INV064456,B003,EQ04227,84,31,19,Medium Stock
INV064457,B026,EQ03485,58,37,28,Healthy
INV064458,B022,EQ00154,10,2,14,Low Stock
INV064459,B022,EQ03896,67,58,11,Healthy
INV064460,B018,EQ04685,42,37,28,Healthy
INV064461,B024,EQ04122,50,47,28,Healthy
INV064462,B011,EQ01856,59,14,27,Low Stock
INV064463,B012,EQ03843,56,33,9,Healthy
INV064464,B018,EQ00404,53,41,21,Healthy
INV064465,B002,EQ04592,21,18,18,Low Stock
INV064466,B026,EQ01410,14,7,19,Low Stock
INV064467,B026,EQ04491,100,94,5,Healthy
INV064468,B011,EQ02241,59,48,21,Healthy
INV064469,B028,EQ00287,8,6,21,Low Stock
INV064470,B001,EQ03953,97,18,7,Medium Stock
INV064471,B024,EQ03915,77,16,14,Medium Stock
INV064472,B007,EQ00745,65,31,18,Medium Stock
INV064473,B021,EQ03377,21,10,26,Low Stock
INV064474,B008,EQ04549,61,30,11,Medium Stock
INV064475,B022,EQ00123,8,8,15,Low Stock
INV064476,B015,EQ04556,89,45,17,Healthy
INV064477,B006,EQ00936,42,37,18,Healthy
INV064478,B006,EQ00643,90,56,9,Healthy
INV064479,B008,EQ00961,6,6,6,Low Stock
INV064480,B006,EQ00827,58,31,16,Healthy
INV064481,B010,EQ04718,92,79,8,Healthy
INV064482,B007,EQ01674,86,84,6,Healthy
INV064483,B009,EQ00350,77,8,6,Medium Stock
INV064484,B028,EQ01505,9,4,19,Low Stock
INV064485,B001,EQ03546,30,23,29,Low Stock
INV064486,B014,EQ00561,76,32,26,Medium Stock
INV064487,B001,EQ01509,81,24,24,Low Stock
INV064488,B014,EQ01462,94,51,27,Healthy
INV064489,B015,EQ04983,56,18,13,Medium Stock
INV064490,B020,EQ04681,79,29,17,Medium Stock
INV064491,B024,EQ03322,31,25,16,Healthy
INV064492,B016,EQ02995,73,16,16,Low Stock
INV064493,B020,EQ04754,95,26,18,Medium Stock
INV064494,B006,EQ00299,80,66,5,Healthy
INV064495,B015,EQ00718,42,39,21,Healthy
INV064496,B022,EQ01371,31,7,7,Low Stock
INV064497,B009,EQ01186,86,76,9,Healthy
INV064498,B004,EQ00787,76,54,26,Healthy
INV064499,B021,EQ04943,82,43,5,Healthy
INV064500,B029,EQ04307,100,53,21,Healthy
INV064501,B008,EQ02783,90,40,11,Medium Stock
INV064502,B009,EQ01091,10,5,9,Low Stock
INV064503,B018,EQ01418,50,42,10,Healthy
INV064504,B002,EQ03967,23,7,7,Low Stock
INV064505,B012,EQ02543,66,51,25,Healthy
INV064506,B011,EQ04514,53,45,21,Healthy
INV064507,B001,EQ02931,86,63,28,Healthy
INV064508,B019,EQ02638,82,13,24,Low Stock
INV064509,B006,EQ02039,42,21,24,Low Stock
INV064510,B017,EQ00520,52,30,8,Healthy
INV064511,B023,EQ01293,13,9,27,Low Stock
INV064512,B015,EQ00648,44,13,28,Low Stock
INV064513,B027,EQ00323,29,6,19,Low Stock
INV064514,B012,EQ01322,82,59,30,Healthy
INV064515,B026,EQ00951,53,7,25,Low Stock
INV064516,B021,EQ03151,87,75,22,Healthy
INV064517,B027,EQ03388,98,39,20,Medium Stock
INV064518,B025,EQ00784,54,42,23,Healthy
INV064519,B009,EQ02253,57,27,23,Medium Stock
INV064520,B020,EQ01494,62,56,28,Healthy
INV064521,B010,EQ03898,10,3,28,Low Stock
INV064522,B011,EQ02973,81,67,26,Healthy
INV064523,B024,EQ04975,89,73,20,Healthy
INV064524,B017,EQ03526,27,16,24,Low Stock
INV064525,B017,EQ04878,11,8,29,Low Stock
INV064526,B004,EQ04174,35,3,17,Low Stock
INV064527,B008,EQ00076,34,8,15,Low Stock
INV064528,B003,EQ02959,60,18,26,Low Stock
INV064529,B016,EQ00274,66,64,14,Healthy
INV064530,B029,EQ03501,90,15,7,Medium Stock
INV064531,B018,EQ04386,26,21,11,Healthy
INV064532,B028,EQ01043,83,35,17,Medium Stock
INV064533,B005,EQ01507,51,27,23,Healthy
INV064534,B021,EQ02841,74,51,5,Healthy
INV064535,B013,EQ00127,83,5,21,Low Stock
INV064536,B016,EQ03977,15,10,6,Healthy
INV064537,B018,EQ04249,52,17,20,Low Stock
INV064538,B011,EQ04176,11,8,26,Low Stock
INV064539,B027,EQ01426,38,18,19,Low Stock
INV064540,B002,EQ00746,72,48,23,Healthy
INV064541,B010,EQ03695,19,7,19,Low Stock
INV064542,B011,EQ02538,91,17,19,Low Stock
INV064543,B012,EQ04900,20,2,11,Low Stock
INV064544,B015,EQ04450,91,35,15,Medium Stock
INV064545,B030,EQ04145,51,46,17,Healthy
INV064546,B013,EQ01501,5,5,7,Low Stock
INV064547,B030,EQ01636,79,43,19,Healthy
INV064548,B003,EQ03420,40,12,7,Medium Stock
INV064549,B001,EQ01568,86,46,13,Healthy
INV064550,B013,EQ04224,25,23,7,Healthy
INV064551,B026,EQ03844,9,8,8,Low Stock
INV064552,B025,EQ04203,45,42,15,Healthy
INV064553,B002,EQ00638,51,20,12,Medium Stock
INV064554,B023,EQ01335,75,59,22,Healthy
INV064555,B021,EQ02200,9,4,23,Low Stock
INV064556,B006,EQ00292,34,8,9,Low Stock
INV064557,B013,EQ02778,23,21,27,Low Stock
INV064558,B026,EQ03070,17,16,5,Healthy
INV064559,B001,EQ01580,17,11,18,Low Stock
INV064560,B025,EQ03680,50,21,14,Medium Stock
INV064561,B023,EQ03441,24,23,21,Healthy
INV064562,B014,EQ04379,48,8,30,Low Stock
INV064563,B024,EQ03234,76,11,14,Low Stock
INV064564,B021,EQ04145,91,27,24,Medium Stock
INV064565,B002,EQ04429,95,47,6,Medium Stock
INV064566,B011,EQ04210,84,12,13,Low Stock
INV064567,B019,EQ02969,80,8,18,Low Stock
INV064568,B027,EQ03417,71,59,28,Healthy
INV064569,B002,EQ01476,77,45,13,Healthy
INV064570,B006,EQ04993,73,34,30,Medium Stock
INV064571,B030,EQ03554,93,20,24,Low Stock
INV064572,B019,EQ00446,47,0,19,Low Stock
INV064573,B020,EQ04259,31,1,16,Low Stock
INV064574,B005,EQ03592,51,32,8,Healthy
INV064575,B006,EQ03334,91,9,26,Low Stock
INV064576,B019,EQ04375,67,42,11,Healthy
INV064577,B025,EQ03191,73,0,20,Low Stock
INV064578,B022,EQ04384,33,1,27,Low Stock
INV064579,B015,EQ02684,88,70,15,Healthy
INV064580,B010,EQ00481,23,3,14,Low Stock
INV064581,B004,EQ00073,45,3,16,Low Stock
INV064582,B003,EQ01033,94,80,9,Healthy
INV064583,B016,EQ03249,29,27,28,Low Stock
INV064584,B007,EQ03856,40,9,7,Medium Stock
INV064585,B002,EQ04471,69,9,13,Low Stock
INV064586,B005,EQ02182,18,11,22,Low Stock
INV064587,B027,EQ01983,68,5,5,Low Stock
INV064588,B022,EQ04387,60,58,10,Healthy
INV064589,B019,EQ00933,59,52,22,Healthy
INV064590,B027,EQ00648,55,10,25,Low Stock
INV064591,B008,EQ04165,46,19,19,Low Stock
INV064592,B005,EQ01886,79,77,19,Healthy
INV064593,B020,EQ03812,50,17,15,Medium Stock
INV064594,B007,EQ03962,85,29,7,Medium Stock
INV064595,B004,EQ01207,6,2,20,Low Stock
INV064596,B016,EQ02706,29,24,12,Healthy
INV064597,B028,EQ03003,40,1,15,Low Stock
INV064598,B012,EQ04773,53,5,14,Low Stock
INV064599,B012,EQ04440,75,26,19,Medium Stock
INV064600,B020,EQ04939,54,22,18,Medium Stock
INV064601,B025,EQ03039,78,36,21,Medium Stock
INV064602,B019,EQ02674,97,44,9,Medium Stock
INV064603,B015,EQ04031,51,4,25,Low Stock
INV064604,B010,EQ01018,96,64,9,Healthy
INV064605,B006,EQ03510,59,45,18,Healthy
INV064606,B030,EQ03268,33,21,10,Healthy
INV064607,B011,EQ01862,66,57,24,Healthy
INV064608,B027,EQ04716,86,64,23,Healthy
INV064609,B002,EQ03982,31,11,27,Low Stock
INV064610,B003,EQ00932,50,26,12,Healthy
INV064611,B010,EQ04832,99,0,8,Low Stock
INV064612,B002,EQ02252,97,50,11,Healthy
INV064613,B026,EQ03152,74,37,24,Medium Stock
INV064614,B022,EQ04048,17,16,5,Healthy
INV064615,B026,EQ00015,33,26,16,Healthy
INV064616,B021,EQ02363,41,36,13,Healthy
INV064617,B021,EQ01291,62,13,24,Low Stock
INV064618,B016,EQ00549,22,16,18,Low Stock
INV064619,B016,EQ01108,74,61,6,Healthy
INV064620,B008,EQ01277,21,9,5,Medium Stock
INV064621,B014,EQ02461,25,4,28,Low Stock
INV064622,B029,EQ03603,94,94,21,Healthy
INV064623,B010,EQ00394,93,14,22,Low Stock
INV064624,B010,EQ00660,50,34,24,Healthy
INV064625,B011,EQ02535,95,44,17,Medium Stock
INV064626,B020,EQ01133,14,3,12,Low Stock
INV064627,B007,EQ03732,94,71,29,Healthy
INV064628,B029,EQ04559,95,13,8,Medium Stock
INV064629,B016,EQ00120,97,80,6,Healthy
INV064630,B012,EQ04039,66,17,23,Low Stock
INV064631,B027,EQ04055,69,17,30,Low Stock
INV064632,B028,EQ01978,90,83,20,Healthy
INV064633,B023,EQ01863,51,47,18,Healthy
INV064634,B015,EQ00096,53,27,28,Low Stock
INV064635,B018,EQ02595,12,2,15,Low Stock
INV064636,B007,EQ03679,48,39,16,Healthy
INV064637,B016,EQ01068,86,56,25,Healthy
INV064638,B007,EQ04631,41,31,27,Healthy
INV064639,B002,EQ00259,8,6,14,Low Stock
INV064640,B020,EQ01485,44,7,22,Low Stock
INV064641,B010,EQ00945,12,5,7,Low Stock
INV064642,B006,EQ04419,48,7,28,Low Stock
INV064643,B008,EQ04088,96,13,11,Medium Stock
INV064644,B023,EQ04340,51,47,14,Healthy
INV064645,B014,EQ03346,62,62,15,Healthy
INV064646,B026,EQ00179,82,37,6,Medium Stock
INV064647,B023,EQ04385,27,9,27,Low Stock
INV064648,B029,EQ00940,81,36,20,Medium Stock
INV064649,B028,EQ00964,92,1,9,Low Stock
INV064650,B011,EQ02606,20,1,5,Low Stock
INV064651,B018,EQ03312,94,84,13,Healthy
INV064652,B025,EQ01945,76,67,16,Healthy
INV064653,B001,EQ00736,91,90,18,Healthy
INV064654,B028,EQ04951,34,28,20,Healthy
INV064655,B020,EQ01116,21,8,22,Low Stock
INV064656,B003,EQ02460,62,49,30,Healthy
INV064657,B004,EQ02781,18,9,13,Low Stock
INV064658,B006,EQ03882,47,43,7,Healthy
INV064659,B013,EQ00751,93,21,17,Medium Stock
INV064660,B007,EQ02603,41,15,30,Low Stock
INV064661,B024,EQ01185,61,17,10,Medium Stock
INV064662,B003,EQ04146,33,19,21,Low Stock
INV064663,B026,EQ03095,80,79,14,Healthy
INV064664,B009,EQ02482,8,7,7,Low Stock
INV064665,B005,EQ01215,51,49,15,Healthy
INV064666,B013,EQ01613,31,27,23,Healthy
INV064667,B007,EQ00774,70,20,23,Low Stock
INV064668,B015,EQ02071,69,64,23,Healthy
INV064669,B005,EQ01396,48,18,6,Medium Stock
INV064670,B021,EQ00667,72,28,6,Medium Stock
INV064671,B025,EQ01351,78,46,29,Healthy
INV064672,B025,EQ00956,20,11,18,Low Stock
INV064673,B006,EQ02205,41,38,12,Healthy
INV064674,B022,EQ00751,39,21,16,Healthy
INV064675,B024,EQ01476,84,18,30,Low Stock
INV064676,B029,EQ02936,33,25,6,Healthy
INV064677,B005,EQ03882,87,74,10,Healthy
INV064678,B021,EQ02606,82,8,5,Medium Stock
INV064679,B003,EQ01752,47,5,26,Low Stock
INV064680,B002,EQ04555,35,28,21,Healthy
INV064681,B011,EQ04299,92,29,8,Medium Stock
INV064682,B005,EQ01469,68,28,29,Low Stock
INV064683,B015,EQ02723,39,25,18,Healthy
INV064684,B014,EQ02349,93,57,27,Healthy
INV064685,B025,EQ04540,81,50,13,Healthy
INV064686,B007,EQ04215,77,47,25,Healthy
